"","PD","SR"
"fr1_00",46.23312382434,13
"fr2_00",50.40906871193,16
"fr3_00",46.26245455112,19
"fr4_00",55.53355642749,20
"fr5_00",44.38065834452,12
"fr6_00",56.28497464099,17
"fr7_00",30.54024491179,9
"fr8_00",56.82536493832,16
"fr9_00",67.36837086164,26
"fr10_00",49.37027325447,17
"fo1_00",59.90975902593,21
"fo2_00",58.02307523539,20
"fo3_00",47.51722100649,15
"fo4_00",32.25644741739,9
"fo5_00",60.74435713873,25
"fo6_00",61.37961329789,21
"fo7_00",60.02436707589,20
"fo8_00",64.62953531893,24
"fo9_00",64.6109552304,19
"fo10_00",64.84573129421,23
"bc1_00",61.7448748417,18
"bc2_00",53.38637994029,17
"bc3_00",52.01408699857,17
"bc4_00",28.04389296462,5
"bc5_00",46.12224219937,14
"bc6_00",51.62535465344,17
"bc7_00",71.41331507427,22
"bc8_00",57.28838238344,16
"bc9_00",67.73558844399,22
"bc10_00",41.79932310189,12
"na1_00",56.44714373764,17
"na2_00",46.36199389324,14
"na3_00",40.39731381752,11
"na4_00",48.03512431574,11
"na5_00",53.48769248554,18
"na6_00",40.90098218882,14
"na7_00",42.38781324562,14
"na8_00",37.86268532879,16
"na9_00",75.66840954188,28
"na10_00",57.32439729704,18
"fr1_01",49.16775604844,20
"fr2_01",66.9194683519,22
"fr3_01",51.33849700873,19
"fr4_01",36.44878539336,10
"fr5_01",74.18115551879,29
"fr6_01",32.63550058958,10
"fr7_01",49.40148210781,14
"fr8_01",37.64018170381,12
"fr9_01",54.06091684798,17
"fr10_01",25.99362195249,6
"fo1_01",65.34164355104,22
"fo2_01",40.62334536838,12
"fo3_01",52.42740264843,18
"fo4_01",59.77230398619,22
"fo5_01",76.67878138558,27
"fo6_01",43.41079128978,16
"fo7_01",53.30885582015,18
"fo8_01",52.08871581933,17
"fo9_01",66.25729271663,23
"fo10_01",52.14502052568,17
"bc1_01",62.25036520249,23
"bc2_01",38.69582060754,9
"bc3_01",32.34246844319,9
"bc4_01",39.20304317809,11
"bc5_01",59.31412363091,20
"bc6_01",54.86726926933,18
"bc7_01",46.37039786423,17
"bc8_01",45.06859190989,13
"bc9_01",55.52499477333,19
"bc10_01",30.41695319128,9
"na1_01",32.08741105629,8
"na2_01",42.36590838529,12
"na3_01",40.78588173558,13
"na4_01",44.75795117908,13
"na5_01",63.07132185654,20
"na6_01",33.96611477284,8
"na7_01",50.08607587958,12
"na8_01",36.27465812774,9
"na9_01",49.60650719512,13
"na10_01",47.36127128974,16
"fr1_02",52.78557813024,18
"fr2_02",53.0770498261,18
"fr3_02",32.84304571111,9
"fr4_02",25.70172168056,6
"fr5_02",45.71132626219,14
"fr6_02",49.79749567354,14
"fr7_02",41.27125586761,11
"fr8_02",24.84427677242,7
"fr9_02",45.38349470813,17
"fr10_02",24.13532597078,6
"fo1_02",47.06110618559,16
"fo2_02",44.14897144915,16
"fo3_02",51.91123895519,16
"fo4_02",56.23251783179,15
"fo5_02",63.41565353449,22
"fo6_02",58.10833193023,19
"fo7_02",54.46972300804,18
"fo8_02",51.22516422104,16
"fo9_02",47.24899116203,16
"fo10_02",63.54331652504,20
"bc1_02",55.83549894535,14
"bc2_02",57.6808843731,19
"bc3_02",42.41810060939,11
"bc4_02",28.02108539234,7
"bc5_02",63.52287547614,21
"bc6_02",53.98128369918,17
"bc7_02",54.28786867514,15
"bc8_02",47.75211082758,14
"bc9_02",48.86273040759,15
"bc10_02",42.02570397048,12
"na1_02",45.10659302754,15
"na2_02",50.71782902994,14
"na3_02",38.20694782199,11
"na4_02",36.02349009304,11
"na5_02",47.10502217639,15
"na6_02",57.01401266574,19
"na7_02",55.84435544144,15
"na8_02",49.0390141056,15
"na9_02",48.24304744072,12
"na10_02",53.07644586515,12
"fr1_03",51.70117836529,21
"fr2_03",70.460002693,27
"fr3_03",50.29976299561,20
"fr4_03",66.08680794294,26
"fr5_03",53.12443688019,22
"fr6_03",67.61355830828,25
"fr7_03",74.98058224225,29
"fr8_03",73.19137610805,27
"fr9_03",52.4126609204,23
"fr10_03",33.93750255824,13
"fo1_03",79.56056526839,32
"fo2_03",75.5772734543,27
"fo3_03",78.58067507833,33
"fo4_03",64.35964637724,24
"fo5_03",84.4269619868,36
"fo6_03",72.57948543857,29
"fo7_03",80.86394171312,34
"fo8_03",60.36211666949,23
"fo9_03",75.84972754159,34
"fo10_03",63.03816547084,23
"bc1_03",77.93657422859,29
"bc2_03",74.18192748516,30
"bc3_03",60.10372086604,21
"bc4_03",52.56800739108,18
"bc5_03",85.29331536917,34
"bc6_03",88.97912844596,36
"bc7_03",61.12650417225,25
"bc8_03",69.81624422913,23
"bc9_03",73.26535037664,27
"bc10_03",52.75392108844,15
"na1_03",79.12468493697,33
"na2_03",73.20569836609,32
"na3_03",71.91665136374,26
"na4_03",68.96045327607,26
"na5_03",68.12517647489,27
"na6_03",59.20880363414,21
"na7_03",77.91329573434,31
"na8_03",82.01630360771,32
"na9_03",66.42675184114,26
"na10_03",75.03040784649,28
