"","PD","SR"
"fr1_00",81.231466829,13
"fr2_00",89.8919497385,16
"fr3_00",80.5722441304,19
"fr4_00",97.48991857769,20
"fr5_00",97.0513307231,12
"fr6_00",84.22419620969,17
"fr7_00",64.3654878794,9
"fr8_00",104.3343244543,16
"fr9_00",111.47925174513,26
"fr10_00",95.6053682265,17
"fo1_00",103.61620085549,21
"fo2_00",103.18898983604,20
"fo3_00",74.93306905539,15
"fo4_00",57.3853969715,9
"fo5_00",108.59910025944,25
"fo6_00",102.73119876709,21
"fo7_00",100.44054103789,20
"fo8_00",113.39101275814,24
"fo9_00",96.95924367429,19
"fo10_00",114.6971686991,23
"bc1_00",86.49619096069,18
"bc2_00",96.6130758952,17
"bc3_00",82.0605263727,17
"bc4_00",44.3647509837,5
"bc5_00",85.4198824147,14
"bc6_00",72.41373397389,17
"bc7_00",112.136350233,22
"bc8_00",102.2741483089,16
"bc9_00",116.04868961904,22
"bc10_00",69.9206706852,12
"na1_00",85.9549667256,17
"na2_00",61.99887565889,14
"na3_00",67.5292054172,11
"na4_00",69.66064529269,11
"na5_00",104.61155458899,18
"na6_00",74.5942715813,14
"na7_00",63.2670761419,14
"na8_00",74.06623743639,16
"na9_00",131.26342341783,28
"na10_00",91.81077157603,18
"fr1_01",93.47482532487,20
"fr2_01",114.24961849883,22
"fr3_01",106.95671112319,19
"fr4_01",70.64088492995,10
"fr5_01",129.92806845803,29
"fr6_01",64.7321951911,10
"fr7_01",79.62617079574,14
"fr8_01",59.82653989365,12
"fr9_01",102.0591831164,17
"fr10_01",47.3304660567,6
"fo1_01",108.39202604838,22
"fo2_01",73.51373204144,12
"fo3_01",95.92714831064,18
"fo4_01",96.69635246275,22
"fo5_01",140.21902046543,27
"fo6_01",83.9436194516,16
"fo7_01",103.44948819087,18
"fo8_01",88.17568512439,17
"fo9_01",106.09562691049,23
"fo10_01",87.4993145808,17
"bc1_01",121.80131014577,23
"bc2_01",68.89250523838,9
"bc3_01",57.7549085088,9
"bc4_01",60.7374225544,11
"bc5_01",109.11661397498,20
"bc6_01",91.25157614693,18
"bc7_01",84.51872168837,17
"bc8_01",82.6552609079,13
"bc9_01",84.55767604069,19
"bc10_01",58.32625301769,9
"na1_01",53.23298831345,8
"na2_01",66.4596625599,12
"na3_01",77.7937524509,13
"na4_01",83.57455967607,13
"na5_01",103.78206828407,20
"na6_01",60.5791418901,8
"na7_01",75.59664968269,12
"na8_01",67.8931705148,9
"na9_01",69.2088948663,13
"na10_01",70.15685691475,16
"fr1_02",96.33293978608,18
"fr2_02",106.28928453518,18
"fr3_02",56.85000614184,9
"fr4_02",42.14733669774,6
"fr5_02",85.98962983038,14
"fr6_02",81.2828140422,14
"fr7_02",67.51353361134,11
"fr8_02",60.93663619884,7
"fr9_02",86.3819341478,17
"fr10_02",53.92538990034,6
"fo1_02",92.48087179314,16
"fo2_02",80.70692914663,16
"fo3_02",95.83239210454,16
"fo4_02",102.6109428542,15
"fo5_02",105.31415618638,22
"fo6_02",95.97363956514,19
"fo7_02",103.75116500328,18
"fo8_02",79.94089025209,16
"fo9_02",88.2066016565,16
"fo10_02",111.5103194386,20
"bc1_02",79.48470357968,14
"bc2_02",94.09154152809,19
"bc3_02",80.7451807541,11
"bc4_02",45.82177583364,7
"bc5_02",100.97249288848,21
"bc6_02",98.4304655888,17
"bc7_02",87.98764192264,15
"bc8_02",94.2630672945,14
"bc9_02",84.2936234847,15
"bc10_02",85.971568465,12
"na1_02",77.446452385,15
"na2_02",87.15516000139,14
"na3_02",78.3432725886,11
"na4_02",67.8229038945,11
"na5_02",93.9211127715,15
"na6_02",102.29961658,19
"na7_02",99.93525272278,15
"na8_02",94.0032325276,15
"na9_02",81.1900719946,12
"na10_02",84.1235265363,12
"fr1_03",100.99352153937,21
"fr2_03",117.72683059337,27
"fr3_03",96.65162023518,20
"fr4_03",120.00821746823,26
"fr5_03",98.22236503978,22
"fr6_03",111.70145233229,25
"fr7_03",126.64419021028,29
"fr8_03",117.31630872007,27
"fr9_03",99.04243750818,23
"fr10_03",71.68808468188,13
"fo1_03",134.26966052344,32
"fo2_03",112.41578344087,27
"fo3_03",140.35419469707,33
"fo4_03",107.40666615254,24
"fo5_03",153.81441422088,36
"fo6_03",124.73509111623,29
"fo7_03",136.29840413927,34
"fo8_03",121.13562730137,23
"fo9_03",146.12486805044,34
"fo10_03",107.37030177574,23
"bc1_03",124.32437448253,29
"bc2_03",124.15591944444,30
"bc3_03",104.6391538273,21
"bc4_03",94.52253522919,18
"bc5_03",146.28994964399,34
"bc6_03",151.39189490183,36
"bc7_03",118.27193601184,25
"bc8_03",102.41801125108,23
"bc9_03",125.18105736764,27
"bc10_03",87.2335360664,15
"na1_03",129.11951854463,33
"na2_03",130.37833176903,32
"na3_03",121.80814434477,26
"na4_03",118.4478781521,26
"na5_03",118.2556910688,27
"na6_03",88.40125891593,21
"na7_03",119.54663495996,31
"na8_03",142.94813188701,32
"na9_03",116.19810031348,26
"na10_03",128.33789113617,28
