"","PD","SR"
"fr2000",126.33531833869,66
"fo2000",123.67214372214,62
"na2000",130.10487088189,66
"fr2001",113.41804201535,56
"fo2001",116.04344759038,56
"na2001",117.09198559132,52
"fr2002",92.12523920304,40
"fo2002",110.73589843139,46
"na2002",111.66682814904,49
"fr2003",138.36878146295,75
"fo2003",152.14337873507,85
"na2003",179.01336486661,108
