"","PD","SR"
"fr1_00",70.3045266338,13
"fr2_00",82.3310728289,16
"fr3_00",67.24693655297,19
"fr4_00",91.7991627309,20
"fr5_00",88.787648966,12
"fr6_00",78.33506859707,17
"fr7_00",56.64444905977,9
"fr8_00",91.82081003727,16
"fr9_00",108.39177948047,26
"fr10_00",85.74983580287,17
"fo1_00",98.37007579447,21
"fo2_00",95.9643152725,20
"fo3_00",64.2606405433,15
"fo4_00",53.8655192363,9
"fo5_00",96.50164987417,25
"fo6_00",96.84346348107,21
"fo7_00",95.40613397507,20
"fo8_00",105.0759619749,24
"fo9_00",91.75851105327,19
"fo10_00",103.47828593757,23
"bc1_00",75.12318474137,18
"bc2_00",86.8726561909,17
"bc3_00",71.6537937326,17
"bc4_00",37.7718506699,5
"bc5_00",74.34579938227,14
"bc6_00",66.15582325397,17
"bc7_00",98.23832501397,22
"bc8_00",91.6868086613,16
"bc9_00",101.69045993397,22
"bc10_00",58.0440270736,12
"na1_00",73.61702192987,17
"na2_00",56.17205150877,14
"na3_00",58.411229114,11
"na4_00",62.0727885535,11
"na5_00",103.3901425231,18
"na6_00",64.34253215747,14
"na7_00",50.60748568237,14
"na8_00",65.7901156176,16
"na9_00",122.86433905837,28
"na10_00",83.5532955555,18
"fr1_01",85.30995723985,20
"fr2_01",100.5642862951,22
"fr3_01",104.98839916767,19
"fr4_01",62.63570685732,10
"fr5_01",121.6815045334,29
"fr6_01",58.7524327726,10
"fr7_01",70.2774739371,14
"fr8_01",54.14856779245,12
"fr9_01",91.6998444203,17
"fr10_01",37.5759588634,6
"fo1_01",98.22326391625,22
"fo2_01",66.09066302615,12
"fo3_01",92.46728900375,18
"fo4_01",87.79071685712,22
"fo5_01",133.12438702787,27
"fo6_01",74.57377107137,16
"fo7_01",97.13277971295,18
"fo8_01",84.5835261829,17
"fo9_01",95.96995510827,23
"fo10_01",75.09862864157,17
"bc1_01",114.54007302305,23
"bc2_01",62.01019187608,9
"bc3_01",51.520020747,9
"bc4_01",52.0337392343,11
"bc5_01",97.75145525148,20
"bc6_01",84.7989603901,18
"bc7_01",79.38450509158,17
"bc8_01",77.284435847,13
"bc9_01",81.4574147232,19
"bc10_01",56.880616848,9
"na1_01",47.37147736535,8
"na2_01",57.81680315687,12
"na3_01",70.6933911258,13
"na4_01",77.77035017495,13
"na5_01",97.89733290695,20
"na6_01",55.1699651604,8
"na7_01",67.2551686307,12
"na8_01",60.9493465781,9
"na9_01",58.28100918627,13
"na10_01",58.02916713155,16
"fr1_02",87.13060137375,18
"fr2_02",95.01827659675,18
"fr3_02",53.8453591738,9
"fr4_02",39.0653305574,6
"fr5_02",78.18690428625,14
"fr6_02",69.00018371027,14
"fr7_02",63.215221422,11
"fr8_02",52.1318416844,7
"fr9_02",80.90174108827,17
"fr10_02",48.3644265264,6
"fo1_02",84.07530467537,16
"fo2_02",74.26277037667,16
"fo3_02",83.27830506537,16
"fo4_02",93.84961132687,15
"fo5_02",102.86876176165,22
"fo6_02",87.85600360457,19
"fo7_02",97.19772657225,18
"fo8_02",76.25033806337,16
"fo9_02",79.12687022597,16
"fo10_02",103.69835175267,20
"bc1_02",69.91918931985,14
"bc2_02",90.51374740807,19
"bc3_02",74.73346403797,11
"bc4_02",34.7738090203,7
"bc5_02",95.14507981135,21
"bc6_02",91.54172481957,17
"bc7_02",82.74041459537,15
"bc8_02",84.5149372442,14
"bc9_02",77.45149886967,15
"bc10_02",80.80343670767,12
"na1_02",70.07557643767,15
"na2_02",81.29829689027,14
"na3_02",69.84514641617,11
"na4_02",59.72962362637,11
"na5_02",88.51079505377,15
"na6_02",93.27270601087,19
"na7_02",93.24079048085,15
"na8_02",89.04133577397,15
"na9_02",72.25385471297,12
"na10_02",76.33839469687,12
"fr1_03",98.13902670895,21
"fr2_03",112.13714598767,27
"fr3_03",93.40610959078,20
"fr4_03",122.52455597697,26
"fr5_03",90.46171818749,22
"fr6_03",101.21981952941,25
"fr7_03",112.64294493025,29
"fr8_03",109.94152437085,27
"fr9_03",89.85414099975,23
"fr10_03",62.41019660198,13
"fo1_03",125.76419799187,32
"fo2_03",110.29377076975,27
"fo3_03",132.11705832529,33
"fo4_03",93.058364575,24
"fo5_03",147.87825399639,36
"fo6_03",115.74304046087,29
"fo7_03",128.55778077395,34
"fo8_03",111.73578193295,23
"fo9_03",135.28548342548,34
"fo10_03",94.9375728871,23
"bc1_03",113.94254817727,29
"bc2_03",111.2641228023,30
"bc3_03",93.68833174657,21
"bc4_03",88.66110971517,18
"bc5_03",135.55962904394,34
"bc6_03",146.3555009679,36
"bc7_03",110.27693120207,25
"bc8_03",92.65903233125,23
"bc9_03",114.64248205867,27
"bc10_03",78.99607121687,15
"na1_03",120.54178382771,33
"na2_03",123.67197913549,32
"na3_03",114.46556448651,26
"na4_03",110.08573500841,26
"na5_03",109.61647703285,27
"na6_03",84.18709826717,21
"na7_03",119.56600291207,31
"na8_03",129.68402124035,32
"na9_03",104.57958905835,26
"na10_03",110.88341470634,28
