"","PD","SR"
"fr2000",133,66
"fo2000",124,62
"na2000",131,66
"fr2001",117,56
"fo2001",117,56
"na2001",114,52
"fr2002",95,40
"fo2002",108,46
"na2002",113,49
"fr2003",144,75
"fo2003",156,85
"na2003",182,108
