"","PD","SR"
"fr1_00",80.5889940206,13
"fr2_00",94.7939827581,16
"fr3_00",77.486149455,19
"fr4_00",94.7106266312,20
"fr5_00",90.7403658376,12
"fr6_00",89.3706219781,17
"fr7_00",62.1038898149,9
"fr8_00",93.8950965084,16
"fr9_00",119.41516820795,26
"fr10_00",98.0579742923,17
"fo1_00",108.46537927595,21
"fo2_00",101.5597126751,20
"fo3_00",76.45325732315,15
"fo4_00",57.0644228417,9
"fo5_00",109.98357368015,25
"fo6_00",110.7858264386,21
"fo7_00",104.4181589503,20
"fo8_00",111.29470108535,24
"fo9_00",103.081278567,19
"fo10_00",109.74380513405,23
"bc1_00",89.7174479962,18
"bc2_00",90.93733353335,17
"bc3_00",82.31807947865,17
"bc4_00",44.6660748116,5
"bc5_00",81.1605501997,14
"bc6_00",81.83678616125,17
"bc7_00",113.80327837675,22
"bc8_00",100.0584087965,16
"bc9_00",110.76687024755,22
"bc10_00",70.9113111988,12
"na1_00",83.6473016211,17
"na2_00",67.21741334625,14
"na3_00",64.75269476005,11
"na4_00",74.2931341983,11
"na5_00",103.68677762075,18
"na6_00",70.2354998733,14
"na7_00",62.21060660685,14
"na8_00",74.7816365167,16
"na9_00",127.65215199565,28
"na10_00",95.1548894296,18
"fr1_01",100.9378860607,20
"fr2_01",118.8350789634,22
"fr3_01",114.0168775694,19
"fr4_01",71.5351066571,10
"fr5_01",134.0364156592,29
"fr6_01",64.4293033791,10
"fr7_01",80.6573163015,14
"fr8_01",59.91192887385,12
"fr9_01",98.26107837725,17
"fr10_01",43.1289847165,6
"fo1_01",110.23459924035,22
"fo2_01",77.9852318955,12
"fo3_01",96.8332185319,18
"fo4_01",94.15815604475,22
"fo5_01",141.24919335135,27
"fo6_01",85.87636804535,16
"fo7_01",105.9421932749,18
"fo8_01",92.5947944665,17
"fo9_01",108.7740116927,23
"fo10_01",87.3308581365,17
"bc1_01",123.4136917842,23
"bc2_01",69.415073363,9
"bc3_01",60.2379687013,9
"bc4_01",61.0469852558,11
"bc5_01",106.9947449019,20
"bc6_01",97.0541243118,18
"bc7_01",86.75857197265,17
"bc8_01",79.5573524522,13
"bc9_01",90.5678604163,19
"bc10_01",64.4058735777,9
"na1_01",55.1343014335,8
"na2_01",68.9039673368,12
"na3_01",78.6501148307,13
"na4_01",88.66134071,13
"na5_01",109.28065874065,20
"na6_01",59.7146033197,8
"na7_01",77.14804855335,12
"na8_01",64.2437103589,9
"na9_01",74.0939523253,13
"na10_01",69.15284219565,16
"fr1_02",101.5709224683,18
"fr2_02",105.5860982738,18
"fr3_02",60.3313575638,9
"fr4_02",45.5064484586,6
"fr5_02",85.1171562729,14
"fr6_02",82.8655878464,14
"fr7_02",70.8676187598,11
"fr8_02",57.2391763653,7
"fr9_02",90.1080541754,17
"fr10_02",55.0473764612,6
"fo1_02",95.9881892703,16
"fo2_02",87.188226514,16
"fo3_02",94.94923690155,16
"fo4_02",105.4733606879,15
"fo5_02",108.77306730225,22
"fo6_02",99.2775739779,19
"fo7_02",105.9958603664,18
"fo8_02",86.88438928105,16
"fo9_02",86.40854504515,16
"fo10_02",114.7722438433,20
"bc1_02",84.625808773,14
"bc2_02",100.8503307733,19
"bc3_02",83.0980735241,11
"bc4_02",46.1732064226,7
"bc5_02",106.86351759365,21
"bc6_02",98.33284814175,17
"bc7_02",92.43471939755,15
"bc8_02",90.4579562872,14
"bc9_02",84.66782360825,15
"bc10_02",90.0448344572,12
"na1_02",83.2500158053,15
"na2_02",88.9553410673,14
"na3_02",76.7048759251,11
"na4_02",73.3697157004,11
"na5_02",95.95485620475,15
"na6_02",98.05190641045,19
"na7_02",100.3430312677,15
"na8_02",95.4129178944,15
"na9_02",82.3898388879,12
"na10_02",82.64674603935,12
"fr1_03",107.15399823946,21
"fr2_03",119.83605650841,27
"fr3_03",105.89742171181,20
"fr4_03",130.42693975416,26
"fr5_03",103.49271483331,22
"fr6_03",114.2733386736,25
"fr7_03",128.38344264166,29
"fr8_03",124.91603253101,27
"fr9_03",105.753141381,23
"fr10_03",71.7741687107,13
"fo1_03",138.2545824003,32
"fo2_03",127.67613502471,27
"fo3_03",144.70581092071,33
"fo4_03",110.9318736858,24
"fo5_03",159.31523918732,36
"fo6_03",134.4449188469,29
"fo7_03",143.36895855936,34
"fo8_03",127.3186635552,23
"fo9_03",153.04035033135,34
"fo10_03",108.6013602977,23
"bc1_03",130.3383966599,29
"bc2_03",126.02019876231,30
"bc3_03",106.88994331255,21
"bc4_03",103.918640626,18
"bc5_03",156.67489548955,34
"bc6_03",153.90255424846,36
"bc7_03",127.9844640522,25
"bc8_03",111.83512824362,23
"bc9_03",129.51164937155,27
"bc10_03",91.6647209988,15
"na1_03",142.13089243923,33
"na2_03",140.810857364,32
"na3_03",130.7077695768,26
"na4_03",123.959300512,26
"na5_03",124.8300479935,27
"na6_03",97.6963968091,21
"na7_03",134.52049513666,31
"na8_03",151.0465840748,32
"na9_03",123.7247988784,26
"na10_03",126.41872566085,28
