"","PD","SR"
"fr1_00",47.73238157184,13
"fr2_00",46.28049874208,16
"fr3_00",43.83556545353,19
"fr4_00",56.84180727619,20
"fr5_00",45.44900674744,12
"fr6_00",53.87665828434,17
"fr7_00",36.40815732618,9
"fr8_00",48.99986483118,16
"fr9_00",68.69087825836,26
"fr10_00",51.09930634458,17
"fo1_00",58.88587965768,21
"fo2_00",57.39039490743,20
"fo3_00",50.12503959518,15
"fo4_00",32.29342938234,9
"fo5_00",61.54438677288,25
"fo6_00",56.72002241648,21
"fo7_00",56.27682996414,20
"fo8_00",64.90596108622,24
"fo9_00",63.85497203782,19
"fo10_00",60.14347721756,23
"bc1_00",60.88226706338,18
"bc2_00",52.27163314348,17
"bc3_00",52.68349448683,17
"bc4_00",26.06503823369,5
"bc5_00",45.95694276443,14
"bc6_00",52.62822166217,17
"bc7_00",65.87970793292,22
"bc8_00",55.88539167376,16
"bc9_00",69.85974403721,22
"bc10_00",48.22133203338,12
"na1_00",55.71688262104,17
"na2_00",47.51614202589,14
"na3_00",35.60982285544,11
"na4_00",48.11451610841,11
"na5_00",56.08918189834,18
"na6_00",43.29431401254,14
"na7_00",43.97188526795,14
"na8_00",42.69465568742,16
"na9_00",80.17245787549,28
"na10_00",59.7776733502,18
"fr1_01",54.47721967356,20
"fr2_01",68.61869637288,22
"fr3_01",49.67482898692,19
"fr4_01",36.4546762096,10
"fr5_01",76.68286564757,29
"fr6_01",36.6352056159,10
"fr7_01",51.26379132702,14
"fr8_01",35.21202962748,12
"fr9_01",54.79685456676,17
"fr10_01",31.41633607208,6
"fo1_01",63.96525681137,22
"fo2_01",49.2599803447,12
"fo3_01",51.03885618001,18
"fo4_01",58.55467491043,22
"fo5_01",80.79701364998,27
"fo6_01",46.84356939865,16
"fo7_01",61.55263651109,18
"fo8_01",51.10871295222,17
"fo9_01",58.32536813292,23
"fo10_01",49.11218679128,17
"bc1_01",68.98029382075,23
"bc2_01",48.1002189159,9
"bc3_01",40.62833485848,9
"bc4_01",43.54979807788,11
"bc5_01",66.02067408542,20
"bc6_01",58.80767491276,18
"bc7_01",52.02284251977,17
"bc8_01",48.53169848138,13
"bc9_01",53.78382647053,19
"bc10_01",36.3324570041,9
"na1_01",38.42261132008,8
"na2_01",48.07229539232,12
"na3_01",47.1445207844,13
"na4_01",50.9999287297,13
"na5_01",65.50662401562,20
"na6_01",41.3687288065,8
"na7_01",52.28511837444,12
"na8_01",42.3804060734,9
"na9_01",48.74115825531,13
"na10_01",53.84917435205,16
"fr1_02",55.51120882842,18
"fr2_02",62.77305157888,18
"fr3_02",38.83456685098,9
"fr4_02",31.5504965179,6
"fr5_02",47.1827504596,14
"fr6_02",53.59904129743,14
"fr7_02",40.63746240498,11
"fr8_02",34.91279698974,7
"fr9_02",44.17304629475,17
"fr10_02",33.3930705873,6
"fo1_02",54.95413308598,16
"fo2_02",48.90943716581,16
"fo3_02",63.68513182252,16
"fo4_02",58.1242230847,15
"fo5_02",64.9534428679,22
"fo6_02",61.20115101677,19
"fo7_02",59.54227788838,18
"fo8_02",53.23644199308,16
"fo9_02",52.08140229913,16
"fo10_02",64.08145461266,20
"bc1_02",63.81396648264,14
"bc2_02",59.00752729878,19
"bc3_02",48.8175127458,11
"bc4_02",38.8477880441,7
"bc5_02",67.86211178368,21
"bc6_02",55.92922282798,17
"bc7_02",58.40851638678,15
"bc8_02",50.77895215182,14
"bc9_02",53.62027159168,15
"bc10_02",45.5724297645,12
"na1_02",56.2321155674,15
"na2_02",56.330604692,14
"na3_02",45.80963220158,11
"na4_02",41.18306555708,11
"na5_02",50.78640963624,15
"na6_02",61.12015434662,19
"na7_02",62.12879899024,15
"na8_02",55.25768990718,15
"na9_02",45.22755446632,12
"na10_02",54.9947319784,12
"fr1_03",62.8156210909,21
"fr2_03",73.15719864002,27
"fr3_03",56.83920836832,20
"fr4_03",73.13195467011,26
"fr5_03",64.51447218918,22
"fr6_03",72.10776615413,25
"fr7_03",78.7688578923,29
"fr8_03",77.96476332545,27
"fr9_03",63.74829574811,23
"fr10_03",42.47719409898,13
"fo1_03",82.25600165717,32
"fo2_03",75.84071250939,27
"fo3_03",83.69207132047,33
"fo4_03",71.02458178424,24
"fo5_03",90.70039725063,36
"fo6_03",75.85108602753,29
"fo7_03",82.28982914399,34
"fo8_03",66.04817289684,23
"fo9_03",79.90801157135,34
"fo10_03",72.82101204572,23
"bc1_03",86.58941983717,29
"bc2_03",80.45410621112,30
"bc3_03",67.32062967548,21
"bc4_03",58.88329729362,18
"bc5_03",96.61455712299,34
"bc6_03",93.92253798785,36
"bc7_03",69.94367727844,25
"bc8_03",71.78446689857,23
"bc9_03",79.21928969449,27
"bc10_03",56.18091642573,15
"na1_03",87.70193299722,33
"na2_03",84.01657492518,32
"na3_03",76.00920065494,26
"na4_03",75.25129885021,26
"na5_03",78.12758696133,27
"na6_03",64.28100235643,21
"na7_03",81.06434840998,31
"na8_03",85.21863838439,32
"na9_03",79.41155151909,26
"na10_03",82.58198231729,28
