"","PD","SR"
"fr2000",243.11328125,66
"fo2000",206.61328125,62
"na2000",225.92578125,66
"fr2001",212.8125,56
"fo2001",191.05078125,56
"na2001",193,52
"fr2002",179.61328125,40
"fo2002",171.05078125,46
"na2002",201.73828125,49
"fr2003",250.43359375,75
"fo2003",277.99609375,85
"na2003",296.08984375,108
