"","PD","SR"
"fr2000",128.08488314893,66
"fo2000",120.36625406408,62
"na2000",124.7286819412,66
"fr2001",112.40347135935,56
"fo2001",110.44396690775,56
"na2001",110.47255796605,52
"fr2002",83.09502791548,40
"fo2002",104.15174495668,46
"na2002",106.96634301568,49
"fr2003",130.62615590157,75
"fo2003",147.4673512626,85
"na2003",175.00902970228,108
