"","PD","SR"
"fr2000",240.44061399008,66
"fo2000",208.64912218166,62
"na2000",225.56202083276,66
"fr2001",215.57103703408,56
"fo2001",195.57437206478,56
"na2001",197.48732486548,52
"fr2002",174.95631385265,40
"fo2002",173.80150897368,46
"na2002",203.39724247448,49
"fr2003",246.83575139952,75
"fo2003",279.49489756894,85
"na2003",289.0681645448,108
