"","PD","SR"
"fr1_00",41.99618697128,13
"fr2_00",53.48140969328,16
"fr3_00",42.24315446975,19
"fr4_00",48.77631989181,20
"fr5_00",36.56560916462,12
"fr6_00",49.40160882665,17
"fr7_00",30.61243400992,9
"fr8_00",43.05722153191,16
"fr9_00",67.1387073117,26
"fr10_00",44.97709420478,17
"fo1_00",58.61091748741,21
"fo2_00",54.03892784322,20
"fo3_00",42.28151727392,15
"fo4_00",30.59837039002,9
"fo5_00",56.31825901039,25
"fo6_00",55.97862298425,21
"fo7_00",52.12366159321,20
"fo8_00",60.30077611255,24
"fo9_00",55.91960889508,19
"fo10_00",62.23139295301,23
"bc1_00",51.16139307931,18
"bc2_00",50.59797155241,17
"bc3_00",49.10809366228,17
"bc4_00",28.05068237688,5
"bc5_00",45.02215811628,14
"bc6_00",47.51617764321,17
"bc7_00",56.63859022766,22
"bc8_00",49.94268967435,16
"bc9_00",61.21958422375,22
"bc10_00",38.66407573622,12
"na1_00",50.09639865352,17
"na2_00",43.99000795822,14
"na3_00",32.86331937898,11
"na4_00",41.97530055108,11
"na5_00",48.72572348225,18
"na6_00",36.12163872306,14
"na7_00",34.66745510905,14
"na8_00",36.429587954,16
"na9_00",72.30354915785,28
"na10_00",48.48036058811,18
"fr1_01",50.09753517747,20
"fr2_01",58.21430185086,22
"fr3_01",50.26115177872,19
"fr4_01",35.07713377972,10
"fr5_01",66.71042694703,29
"fr6_01",29.5716930442,10
"fr7_01",42.79482176958,14
"fr8_01",35.20839414532,12
"fr9_01",53.44282311048,17
"fr10_01",26.67990627532,6
"fo1_01",57.8660771471,22
"fo2_01",39.24746568082,12
"fo3_01",55.16810052042,18
"fo4_01",54.97413680498,22
"fo5_01",70.94987769293,27
"fo6_01",39.43439556182,16
"fo7_01",49.88582232994,18
"fo8_01",47.41604281851,17
"fo9_01",58.9355547718,23
"fo10_01",47.26916963419,17
"bc1_01",58.68740167613,23
"bc2_01",32.62161551605,9
"bc3_01",30.16213381532,9
"bc4_01",31.29522741192,11
"bc5_01",54.28267749393,20
"bc6_01",49.35853060641,18
"bc7_01",44.61414662165,17
"bc8_01",45.33694152515,13
"bc9_01",51.8387398527,19
"bc10_01",30.58830464372,9
"na1_01",30.86761320282,8
"na2_01",37.95939349681,12
"na3_01",37.74150242555,13
"na4_01",40.51994867142,13
"na5_01",57.7946997123,20
"na6_01",29.38983704115,8
"na7_01",42.93941443252,12
"na8_01",35.84315048005,9
"na9_01",40.32612629988,13
"na10_01",45.00646591212,16
"fr1_02",48.12304927337,18
"fr2_02",51.6191612365,18
"fr3_02",32.52228510142,9
"fr4_02",22.82946882662,6
"fr5_02",41.09325094259,14
"fr6_02",44.42779554691,14
"fr7_02",38.07464718422,11
"fr8_02",19.40998659112,7
"fr9_02",47.15644041772,17
"fr10_02",25.72568815342,6
"fo1_02",47.40390276554,16
"fo2_02",40.80651976211,16
"fo3_02",48.06670634455,16
"fo4_02",49.79981192284,15
"fo5_02",57.23361931824,22
"fo6_02",56.45273379188,19
"fo7_02",54.97194153154,18
"fo8_02",54.23844686241,16
"fo9_02",51.75432437382,16
"fo10_02",60.679653078,20
"bc1_02",48.2421040288,14
"bc2_02",54.15462093114,19
"bc3_02",39.63974370244,11
"bc4_02",22.17998175772,7
"bc5_02",61.04483171754,21
"bc6_02",50.36542515325,17
"bc7_02",54.35603898714,15
"bc8_02",50.36529492605,14
"bc9_02",46.17647117485,15
"bc10_02",41.73107430202,12
"na1_02",45.10877848704,15
"na2_02",47.46084929536,14
"na3_02",37.73658081295,11
"na4_02",39.87476876051,11
"na5_02",44.67134672154,15
"na6_02",59.00492115035,19
"na7_02",55.75324042165,15
"na8_02",50.02407244844,15
"na9_02",43.15599185098,12
"na10_02",43.79682391954,12
"fr1_03",56.45239385947,21
"fr2_03",64.55117758337,27
"fr3_03",51.72981662118,20
"fr4_03",67.22366744722,26
"fr5_03",53.55573543907,22
"fr6_03",63.01911326308,25
"fr7_03",69.70206298567,29
"fr8_03",68.05537592137,27
"fr9_03",51.11886316227,23
"fr10_03",34.41627586688,13
"fo1_03",69.31922983616,32
"fo2_03",70.62179910673,27
"fo3_03",76.52329111881,33
"fo4_03",59.60442656568,24
"fo5_03",79.77220313816,36
"fo6_03",64.55321209267,29
"fo7_03",77.37085000414,34
"fo8_03",56.35372481233,23
"fo9_03",71.94435626113,34
"fo10_03",56.57219219924,23
"bc1_03",69.56955302511,29
"bc2_03",67.52270245703,30
"bc3_03",56.95471875099,21
"bc4_03",52.68620270248,18
"bc5_03",85.58886215456,34
"bc6_03",82.25526772139,36
"bc7_03",63.20132459977,25
"bc8_03",63.45486220122,23
"bc9_03",66.3122434392,27
"bc10_03",49.11531681358,15
"na1_03",74.18137060637,33
"na2_03",68.45031741998,32
"na3_03",67.82035509944,26
"na4_03",62.69091578067,26
"na5_03",65.30059527225,27
"na6_03",54.33398679704,21
"na7_03",67.33472474836,31
"na8_03",74.32978888447,32
"na9_03",68.87087344262,26
"na10_03",64.69454619368,28
