"","PD","SR"
"fr1_00",45.81678203402,13
"fr2_00",49.15265637649,16
"fr3_00",45.49069762992,19
"fr4_00",52.74989430144,20
"fr5_00",41.65149546101,12
"fr6_00",48.01269870858,17
"fr7_00",34.34568213131,9
"fr8_00",48.17867554306,16
"fr9_00",79.41389040912,26
"fr10_00",51.90662220963,17
"fo1_00",53.40455993606,21
"fo2_00",57.56602481036,20
"fo3_00",42.30756920199,15
"fo4_00",31.7970722782,9
"fo5_00",62.79661108023,25
"fo6_00",57.01127307582,21
"fo7_00",54.6960800477,20
"fo8_00",62.59426912768,24
"fo9_00",62.88236222563,19
"fo10_00",58.63303049818,23
"bc1_00",57.1806997368,18
"bc2_00",43.6331314809,17
"bc3_00",43.46978117529,17
"bc4_00",24.31776391265,5
"bc5_00",41.54400994202,14
"bc6_00",50.52195580392,17
"bc7_00",64.38624001643,22
"bc8_00",48.50356378541,16
"bc9_00",64.75268578822,22
"bc10_00",43.49157620352,12
"na1_00",48.21600182059,17
"na2_00",37.24074596974,14
"na3_00",35.72792087516,11
"na4_00",41.64720238601,11
"na5_00",48.25036029594,18
"na6_00",36.85721079016,14
"na7_00",35.79388635617,14
"na8_00",42.9050947202,16
"na9_00",78.84628360965,28
"na10_00",53.57055175148,18
"fr1_01",61.58686418419,20
"fr2_01",70.28914831077,22
"fr3_01",51.78577562972,19
"fr4_01",33.45887328963,10
"fr5_01",76.37125833276,29
"fr6_01",30.30804157301,10
"fr7_01",49.39467152451,14
"fr8_01",29.56776415397,12
"fr9_01",52.64928439569,17
"fr10_01",24.94673896646,6
"fo1_01",65.21527668769,22
"fo2_01",48.367998209,12
"fo3_01",50.22764260048,18
"fo4_01",54.42549260084,22
"fo5_01",76.56315938281,27
"fo6_01",42.92001443158,16
"fo7_01",63.92290288534,18
"fo8_01",55.5159971549,17
"fo9_01",59.15095847462,23
"fo10_01",49.56682443289,17
"bc1_01",66.06037615267,23
"bc2_01",45.0271969259,9
"bc3_01",34.75114006711,9
"bc4_01",39.3601423212,11
"bc5_01",58.73881548431,20
"bc6_01",61.5356652932,18
"bc7_01",52.84131377877,17
"bc8_01",45.47910515947,13
"bc9_01",51.97734262364,19
"bc10_01",39.23733496001,9
"na1_01",34.40313291521,8
"na2_01",47.471201372,12
"na3_01",42.8798217788,13
"na4_01",52.10681482411,13
"na5_01",70.61447493143,20
"na6_01",37.29136579241,8
"na7_01",48.21513034317,12
"na8_01",36.46420870826,9
"na9_01",45.81513415843,13
"na10_01",44.89805666619,16
"fr1_02",56.86423795939,18
"fr2_02",63.76003918736,18
"fr3_02",36.92508678172,9
"fr4_02",29.05641971279,6
"fr5_02",51.36038201566,14
"fr6_02",48.90794709011,14
"fr7_02",40.52410969839,11
"fr8_02",27.61169491391,7
"fr9_02",45.33500489283,17
"fr10_02",32.23366957571,6
"fo1_02",52.4255982759,16
"fo2_02",48.84837207421,16
"fo3_02",55.90251380247,16
"fo4_02",49.47472610352,15
"fo5_02",61.93361505757,22
"fo6_02",61.12402613682,19
"fo7_02",59.5199627918,18
"fo8_02",53.52216333522,16
"fo9_02",49.40292446113,16
"fo10_02",61.53016905737,20
"bc1_02",58.32402005661,14
"bc2_02",59.40255882762,19
"bc3_02",48.44782938992,11
"bc4_02",31.9152530896,7
"bc5_02",62.03818082609,21
"bc6_02",54.70790941107,17
"bc7_02",54.03081050676,15
"bc8_02",47.35100417061,14
"bc9_02",47.66393324537,15
"bc10_02",50.20069782291,12
"na1_02",51.54583041361,15
"na2_02",51.6120257299,14
"na3_02",41.61827152451,11
"na4_02",45.54450028829,11
"na5_02",50.70524214867,15
"na6_02",54.12620976862,19
"na7_02",59.72180355631,15
"na8_02",56.86002046596,15
"na9_02",42.68052695031,12
"na10_02",50.80589686203,12
"fr1_03",64.70538741895,21
"fr2_03",70.44190281324,27
"fr3_03",55.16930760613,20
"fr4_03",68.24892893868,26
"fr5_03",58.20288580998,22
"fr6_03",65.23003924531,25
"fr7_03",69.54356110022,29
"fr8_03",77.14160285156,27
"fr9_03",62.14836655755,23
"fr10_03",38.30384274279,13
"fo1_03",78.047246428,32
"fo2_03",71.7848697103,27
"fo3_03",82.472490347,33
"fo4_03",68.10637799011,24
"fo5_03",85.95418138336,36
"fo6_03",77.70340203281,29
"fo7_03",77.8542308693,34
"fo8_03",67.61793004821,23
"fo9_03",76.14753658721,34
"fo10_03",61.1440622397,23
"bc1_03",82.60750743502,29
"bc2_03",71.49499056195,30
"bc3_03",54.08558935885,21
"bc4_03",62.47220546232,18
"bc5_03",83.48547403667,34
"bc6_03",90.54078937057,36
"bc7_03",63.92146076769,25
"bc8_03",69.85129711446,23
"bc9_03",72.54262638708,27
"bc10_03",51.58607296096,15
"na1_03",82.35655595491,33
"na2_03",86.34619959696,32
"na3_03",74.11689674291,26
"na4_03",68.82011524844,26
"na5_03",68.56575288355,27
"na6_03",62.37875818301,21
"na7_03",75.96897592013,31
"na8_03",80.59567148846,32
"na9_03",71.74009837345,26
"na10_03",66.2452993792,28
