"","PD","SR"
"fr1_00",80.74145583148,13
"fr2_00",96.72933642446,16
"fr3_00",71.5542184385,19
"fr4_00",102.96916761964,20
"fr5_00",99.77354167438,12
"fr6_00",92.54172657868,17
"fr7_00",68.94245943418,9
"fr8_00",100.41407882978,16
"fr9_00",122.00530911982,26
"fr10_00",102.15131757138,17
"fo1_00",117.25377772843,21
"fo2_00",109.07541136806,20
"fo3_00",79.74373784158,15
"fo4_00",66.30965846388,9
"fo5_00",109.23761588688,25
"fo6_00",115.24101894913,21
"fo7_00",111.75320038874,20
"fo8_00",115.83057500418,24
"fo9_00",105.38926383992,19
"fo10_00",115.43116806082,23
"bc1_00",94.66984939138,18
"bc2_00",98.99022905946,17
"bc3_00",86.84899474036,17
"bc4_00",45.90199809236,5
"bc5_00",87.0112992327,14
"bc6_00",78.83426893678,17
"bc7_00",115.74827638688,22
"bc8_00",106.9592795101,16
"bc9_00",114.55657263128,22
"bc10_00",74.57114577008,12
"na1_00",85.90707741708,17
"na2_00",68.43349486698,14
"na3_00",70.23612790578,11
"na4_00",76.17443672752,11
"na5_00",113.58866341652,18
"na6_00",73.94242624972,14
"na7_00",66.14406033428,14
"na8_00",77.84802557718,16
"na9_00",137.69565400462,28
"na10_00",98.08874032854,18
"fr1_01",99.54016393898,20
"fr2_01",117.88650623708,22
"fr3_01",120.02019853388,19
"fr4_01",75.70751949458,10
"fr5_01",135.73511866782,29
"fr6_01",65.80750969288,10
"fr7_01",80.60992038608,14
"fr8_01",64.20309192428,12
"fr9_01",101.47675345018,17
"fr10_01",45.86691810068,6
"fo1_01",112.23248339902,22
"fo2_01",81.90102487268,12
"fo3_01",103.68342764368,18
"fo4_01",103.89680432602,22
"fo5_01",144.64521918592,27
"fo6_01",89.39040428458,16
"fo7_01",107.86070774496,18
"fo8_01",99.04352773962,17
"fo9_01",110.47185851488,23
"fo10_01",86.53975026859,17
"bc1_01",129.90944095252,23
"bc2_01",69.4602499989,9
"bc3_01",63.16962656908,9
"bc4_01",65.61765479808,11
"bc5_01",107.78870916992,20
"bc6_01",97.67615051622,18
"bc7_01",90.10281190502,17
"bc8_01",89.09175071982,13
"bc9_01",90.54262823486,19
"bc10_01",69.20061077868,9
"na1_01",61.76086996628,8
"na2_01",71.18347691832,12
"na3_01",82.02135094942,13
"na4_01",91.51822178298,13
"na5_01",111.49942940312,20
"na6_01",64.80734426942,8
"na7_01",76.78853496163,12
"na8_01",65.67870016022,9
"na9_01",73.28399006538,13
"na10_01",71.07565389048,16
"fr1_02",102.70189966068,18
"fr2_02",113.03004132058,18
"fr3_02",62.57688380598,9
"fr4_02",49.34893361038,6
"fr5_02",91.06956121018,14
"fr6_02",88.50270040068,14
"fr7_02",77.43250659388,11
"fr8_02",64.31383388608,7
"fr9_02",92.15541165868,17
"fr10_02",57.94207314728,6
"fo1_02",94.41124516432,16
"fo2_02",89.95888364148,16
"fo3_02",101.68786776086,16
"fo4_02",105.21139626542,15
"fo5_02",112.28506631112,22
"fo6_02",98.87206630018,19
"fo7_02",105.0379814112,18
"fo8_02",90.01148390092,16
"fo9_02",89.91316616602,16
"fo10_02",111.21182491506,20
"bc1_02",80.94015675042,14
"bc2_02",103.44330085282,19
"bc3_02",86.47890759882,11
"bc4_02",48.60375046078,7
"bc5_02",111.37521455792,21
"bc6_02",106.33147593492,17
"bc7_02",96.83099826652,15
"bc8_02",96.07784796282,14
"bc9_02",92.21662586012,15
"bc10_02",94.26785238532,12
"na1_02",81.21227979296,15
"na2_02",93.60851177433,14
"na3_02",82.66340224112,11
"na4_02",72.70840939352,11
"na5_02",103.20530796152,15
"na6_02",106.29945735242,19
"na7_02",106.69019936822,15
"na8_02",99.23156825232,15
"na9_02",90.0169063162,12
"na10_02",90.62593347942,12
"fr1_03",111.49042023998,21
"fr2_03",120.71719510352,27
"fr3_03",112.60002298698,20
"fr4_03",131.13489647498,26
"fr5_03",97.72881994958,22
"fr6_03",117.75923184492,25
"fr7_03",123.84102975448,29
"fr8_03",120.15798955648,27
"fr9_03",103.38516128082,23
"fr10_03",75.78612957678,13
"fo1_03",137.7043191113,32
"fo2_03",120.38834856573,27
"fo3_03",137.32462370418,33
"fo4_03",116.53114370448,24
"fo5_03",168.7589465759,36
"fo6_03",128.35794007674,29
"fo7_03",137.95513679432,34
"fo8_03",128.78857297338,23
"fo9_03",153.19074283008,34
"fo10_03",111.15750810998,23
"bc1_03",126.06472388341,29
"bc2_03",123.29841524157,30
"bc3_03",109.47746979229,21
"bc4_03",104.93021254268,18
"bc5_03",153.04758542058,34
"bc6_03",160.53514789114,36
"bc7_03",123.9122223449,25
"bc8_03",104.76429199449,23
"bc9_03",125.61523778022,27
"bc10_03",85.99946445948,15
"na1_03",138.77957346186,33
"na2_03",144.96537265413,32
"na3_03",127.01103933238,26
"na4_03",121.16501186078,26
"na5_03",121.67990568433,27
"na6_03",92.69972837358,21
"na7_03",130.17415743292,31
"na8_03",149.3453358585,32
"na9_03",124.83293339968,26
"na10_03",123.88370753334,28
