"","PD","SR"
"fr1_00",64.83638125164,13
"fr2_00",75.34207070101,16
"fr3_00",54.8703316055,19
"fr4_00",92.60491994657,20
"fr5_00",82.96539921877,12
"fr6_00",71.56168100599,17
"fr7_00",61.69307468207,9
"fr8_00",79.73253639307,16
"fr9_00",111.5121120012,26
"fr10_00",83.87758606214,17
"fo1_00",99.7863622457,21
"fo2_00",91.06401245691,20
"fo3_00",72.24597458107,15
"fo4_00",49.67980464068,9
"fo5_00",96.302176404,25
"fo6_00",92.9107445215,21
"fo7_00",95.808434563,20
"fo8_00",103.3553561343,24
"fo9_00",94.24638631547,19
"fo10_00",98.42235261817,23
"bc1_00",84.57448493357,18
"bc2_00",87.62048832528,17
"bc3_00",71.57667074888,17
"bc4_00",38.0030766285,5
"bc5_00",69.38769742358,14
"bc6_00",64.38477469646,17
"bc7_00",101.11573869747,22
"bc8_00",92.59068010588,16
"bc9_00",100.90830232547,22
"bc10_00",75.82034211467,12
"na1_00",72.82255683407,17
"na2_00",58.88916335826,14
"na3_00",60.289543234,11
"na4_00",67.08063122097,11
"na5_00",100.97481136717,18
"na6_00",62.39470817147,14
"na7_00",55.21292705797,14
"na8_00",78.8799151263,16
"na9_00",118.29575302597,28
"na10_00",86.74531430427,18
"fr1_01",85.4110424512,20
"fr2_01",104.90027600267,22
"fr3_01",96.70126334647,19
"fr4_01",59.8469499695,10
"fr5_01",111.81629829917,29
"fr6_01",51.17189488497,10
"fr7_01",61.70121987347,14
"fr8_01",48.98426464387,12
"fr9_01",85.71619611857,17
"fr10_01",43.47725167577,6
"fo1_01",95.9356350651,22
"fo2_01",77.6164415104,12
"fo3_01",87.1114745769,18
"fo4_01",89.59586043627,22
"fo5_01",123.92733832547,27
"fo6_01",74.87604777277,16
"fo7_01",98.3199570004,18
"fo8_01",86.7872987895,17
"fo9_01",94.0138833634,23
"fo10_01",71.1251527263,17
"bc1_01",115.16633733707,23
"bc2_01",66.48588722697,9
"bc3_01",57.39327646547,9
"bc4_01",56.37207265517,11
"bc5_01",101.47877754517,20
"bc6_01",86.82951617037,18
"bc7_01",81.32160640477,17
"bc8_01",78.33494069867,13
"bc9_01",81.45871823997,19
"bc10_01",63.3820659105,9
"na1_01",51.43985120337,8
"na2_01",59.31512470727,12
"na3_01",71.94915716057,13
"na4_01",75.1644431888,13
"na5_01",96.23942025337,20
"na6_01",54.15585057537,8
"na7_01",63.19024816447,12
"na8_01",56.14556810287,9
"na9_01",56.92396393597,13
"na10_01",66.24856877417,16
"fr1_02",89.86322676867,18
"fr2_02",100.38820715737,18
"fr3_02",49.7360961403,9
"fr4_02",41.1604418833,6
"fr5_02",70.59433224377,14
"fr6_02",73.81420530907,14
"fr7_02",63.50370924737,11
"fr8_02",59.07808242527,7
"fr9_02",73.07773526207,17
"fr10_02",52.8326616803,6
"fo1_02",81.7514708663,16
"fo2_02",84.4921448328,16
"fo3_02",90.51956821057,16
"fo4_02",86.53528106367,15
"fo5_02",96.1515752148,22
"fo6_02",85.54174378764,19
"fo7_02",93.2746671854,18
"fo8_02",79.1757964208,16
"fo9_02",76.9624317685,16
"fo10_02",95.08892653987,20
"bc1_02",71.89302942677,14
"bc2_02",86.28411959217,19
"bc3_02",74.87305717507,11
"bc4_02",49.08327024997,7
"bc5_02",91.87034297387,21
"bc6_02",86.79901779887,17
"bc7_02",82.94559691507,15
"bc8_02",79.25250659707,14
"bc9_02",78.70667212447,15
"bc10_02",80.747579762,12
"na1_02",65.97040136157,15
"na2_02",77.69491056087,14
"na3_02",74.44746653937,11
"na4_02",58.3199843186,11
"na5_02",85.04339081757,15
"na6_02",91.43342138137,19
"na7_02",89.85796586567,15
"na8_02",90.9291828046,15
"na9_02",75.81805859478,12
"na10_02",74.93361828217,12
"fr1_03",99.4139887296,21
"fr2_03",108.21133542217,27
"fr3_03",98.9803442327,20
"fr4_03",111.3712968979,26
"fr5_03",88.514954617,22
"fr6_03",92.43548975145,25
"fr7_03",113.45606393879,29
"fr8_03",105.70892129617,27
"fr9_03",92.67692061789,23
"fr10_03",75.2887792287,13
"fo1_03",123.08201349578,32
"fo2_03",110.64964511458,27
"fo3_03",124.19074085566,33
"fo4_03",100.1728368541,24
"fo5_03",140.0694175325,36
"fo6_03",117.5615439983,29
"fo7_03",122.87198992508,34
"fo8_03",118.327611906,23
"fo9_03",128.2793083757,34
"fo10_03",107.9434212265,23
"bc1_03",111.79890277635,29
"bc2_03",107.13742338461,30
"bc3_03",98.67794087027,21
"bc4_03",88.82047059057,18
"bc5_03",136.07441354416,34
"bc6_03",142.82220318128,36
"bc7_03",107.46853278656,25
"bc8_03",98.04405651596,23
"bc9_03",111.15620910267,27
"bc10_03",82.68631610903,15
"na1_03",121.24054106195,33
"na2_03",132.59216031983,32
"na3_03",113.46752702088,26
"na4_03",107.35229941639,26
"na5_03",111.05501035977,27
"na6_03",85.15226586387,21
"na7_03",112.77431436706,31
"na8_03",124.94795982196,32
"na9_03",104.41199956093,26
"na10_03",112.01820160444,28
