"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,16.2455144228429,16.6832308226416,0.532924713867519,193,-0.821347534480287,0.193,999
"fo2000",62,16.4597989908255,16.7529648782335,0.511315711930686,262,-0.573355914100729,0.262,999
"na2000",66,16.4646326112849,16.7663634901373,0.502755483235562,258,-0.600154327329479,0.258,999
"fr2001",56,16.3259796264636,16.7439659431861,0.567653336613145,223,-0.736340808311609,0.223,999
"fo2001",56,16.2119530429586,16.7299259922481,0.555464241037333,173,-0.932504580892856,0.173,999
"na2001",52,14.8691507323684,16.716482658505,0.599446261440258,5,-3.08173066539464,0.005,999
"fr2002",40,16.2088981475036,16.6991103564849,0.745580257557987,240,-0.657490865687522,0.24,999
"fo2002",46,15.8766687914548,16.7507526145514,0.637430341937925,97,-1.37126171377273,0.097,999
"na2002",49,16.5019814424451,16.7580200235366,0.647013957418537,308,-0.395723427842259,0.308,999
"fr2003",75,16.0493767800653,16.7461331274287,0.44740450144645,74,-1.5573297655943,0.074,999
"fo2003",85,15.6014844405809,16.67385280997,0.429901374936335,13,-2.4944520578654,0.013,999
"na2003",108,16.9660506780645,16.7636556600452,0.325149537791047,718,0.622467494170057,0.718,999
