"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,18.0890333052553,18.7812291924365,0.506936744161547,91,-1.36544824409207,0.091,999
"fo2000",62,18.6742041906032,18.7684785109336,0.520024133182753,397,-0.181288356279611,0.397,999
"na2000",66,18.7641427218942,18.8176622785138,0.480493014225264,447,-0.111384671649826,0.447,999
"fr2001",56,18.6814849451245,18.8246616293732,0.552692074414237,355,-0.259053261077591,0.355,999
"fo2001",56,18.6120995023775,18.7628440332759,0.547889849454563,357,-0.275136564490984,0.357,999
"na2001",52,17.392869207115,18.7269063905383,0.583700702643181,15,-2.28548154453522,0.015,999
"fr2002",40,18.5090968298201,18.761201696856,0.690177082828322,334,-0.36527562752856,0.334,999
"fo2002",46,18.0793088371207,18.7649846274625,0.649897682167673,135,-1.05505190917868,0.135,999
"na2002",49,18.5443792508782,18.7747770418071,0.609196698086831,330,-0.37819934292572,0.33,999
"fr2003",75,18.2910678095744,18.7890984851259,0.462173444293633,139,-1.07758392807001,0.139,999
"fo2003",85,17.6867279515902,18.7708434965803,0.403631432961855,6,-2.68590465572721,0.006,999
"na2003",108,18.8565551463574,18.8113183047898,0.331957922005028,547,0.136272818236758,0.547,999
