"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,9.42547452161795,11.7879040004377,1.10818694763081,24,-2.13179688126667,0.024,999
"fr2_00",16,9.78389163204917,11.718143507931,1.02686749686067,45,-1.88364310078486,0.045,999
"fr3_00",19,7.8923876100924,11.7667752789785,0.890206626937257,1,-4.35223413491752,0.001,999
"fr4_00",20,10.6943578212549,11.802788590926,0.876292221565088,111,-1.26490997225948,0.111,999
"fr5_00",12,9.08394789284576,11.7212432106426,1.19604648879512,23,-2.20501071028902,0.023,999
"fr6_00",17,9.61790106561353,11.7527878774212,0.952925096013286,21,-2.24035112595868,0.021,999
"fr7_00",9,9.82848417729333,11.8072265136162,1.45700859588087,102,-1.35808556100289,0.102,999
"fr8_00",16,8.59156724871375,11.71013816496,1.03610944216288,4,-3.00988562534111,0.004,999
"fr9_00",26,10.4703182745033,11.7509769390768,0.75124457557232,50,-1.70471602220611,0.05,999
"fr10_00",17,9.00512206175235,11.7237618559762,0.988430858242378,5,-2.75046025885728,0.005,999
"fo1_00",21,10.3042912305422,11.7445769001418,0.831118353437047,47,-1.73294893999559,0.047,999
"fo2_00",20,10.0996302731381,11.661028954906,0.873764003254318,49,-1.7869798663627,0.049,999
"fo3_00",15,9.8577951101541,11.7645637583449,1.06530326311044,48,-1.78988342026047,0.048,999
"fo4_00",9,7.50772919677222,11.7058833821169,1.48998146052382,6,-2.8175882026537,0.006,999
"fo5_00",25,8.2754664066394,11.7030717129723,0.794962532009233,1,-4.31165642193192,0.001,999
"fo6_00",21,10.796622237359,11.7579659425049,0.90385373524163,154,-1.06360539063198,0.154,999
"fo7_00",20,9.98047272152016,11.7832458669092,0.887729945003982,31,-2.03076752737112,0.031,999
"fo8_00",24,10.5988983799855,11.7675346321437,0.815225089106201,89,-1.43351359983222,0.089,999
"fo9_00",19,9.47549035200257,11.7713323624227,0.944774333899438,9,-2.43004273935375,0.009,999
"fo10_00",23,9.70792772794893,11.7476828772852,0.816449885978515,5,-2.49832253560995,0.005,999
"bc1_00",18,10.0616891455818,11.7424106150805,0.98527400225444,59,-1.70584169038552,0.059,999
"bc2_00",17,11.0135743467978,11.7722702238446,0.994958025999432,207,-0.76254058686011,0.207,999
"bc3_00",17,8.48595190935088,11.7813711581309,0.933936691949901,2,-3.52852530282303,0.002,999
"bc4_00",5,9.561697681652,11.847402967619,2.11431259068583,161,-1.08106308217442,0.161,999
"bc5_00",14,9.07057995287088,11.700922830601,1.12519475467184,23,-2.33767787026097,0.023,999
"bc6_00",17,8.58284196117309,11.7224594574032,0.969755352984812,1,-3.23753561820174,0.001,999
"bc7_00",22,9.93845505155913,11.7655667138485,0.838713322901603,21,-2.17846982085408,0.021,999
"bc8_00",16,10.1039719682,11.6769826892641,1.042412646727,88,-1.50900962877136,0.088,999
"bc9_00",22,9.95196911626827,11.7418688839784,0.841425674822357,28,-2.12722266656299,0.028,999
"bc10_00",12,9.22423829153667,11.7756637756379,1.161372190481,26,-2.19690595746446,0.026,999
"na1_00",17,8.09479892229941,11.7070634025612,0.976778209538519,3,-3.6981419579051,0.003,999
"na2_00",14,9.10683421843352,11.7927144302416,1.12996326673244,16,-2.37696241186222,0.016,999
"na3_00",11,9.08373192377636,11.6573879094113,1.30743882296934,37,-1.96847144235003,0.037,999
"na4_00",11,11.67653189768,11.7608148505467,1.27590431738374,453,-0.0660574243055251,0.453,999
"na5_00",18,9.51955822000961,11.7227734173891,0.954532667063066,21,-2.30816112785166,0.021,999
"na6_00",14,7.5110174981978,11.6866624277481,1.14071623937457,3,-3.66054658066385,0.003,999
"na7_00",14,7.52275893774297,11.6745371965808,1.1541966110985,2,-3.59711527387559,0.002,999
"na8_00",16,9.51110571535708,11.6621778589012,1.02985982789018,31,-2.08870380734331,0.031,999
"na9_00",28,10.4890073413193,11.72788070376,0.735020848915607,58,-1.68549417920389,0.058,999
"na10_00",18,10.0235184201444,11.7583913432494,0.93901362090325,45,-1.84754819790172,0.045,999
"fr1_01",20,9.94123817788679,11.7632556766292,0.888516245470501,29,-2.05062935881113,0.029,999
"fr2_01",22,10.0426645981981,11.7727112908805,0.836636760965282,28,-2.06785880492072,0.028,999
"fr3_01",19,10.3263292454515,11.8001101558616,0.873969253762801,55,-1.68630750345609,0.055,999
"fr4_01",10,8.45081464903844,11.6883672578815,1.37973104163458,15,-2.34650994371155,0.015,999
"fr5_01",29,10.5588271428836,11.7665614206895,0.729886238559644,58,-1.65468838019084,0.058,999
"fr6_01",10,7.45649869216844,11.6919355057215,1.38125333506212,4,-3.06637218969143,0.004,999
"fr7_01",14,9.24285678738967,11.6994329409098,1.10224891381068,25,-2.22869455595768,0.025,999
"fr8_01",12,8.26233647225606,11.696341711223,1.21409107755732,5,-2.82845768529651,0.005,999
"fr9_01",17,9.80431768137382,11.748521756364,0.995966555391498,34,-1.95207767215232,0.034,999
"fr10_01",6,9.42739221986,11.807180326969,1.92896208254348,122,-1.23371430089028,0.122,999
"fo1_01",22,10.51966174762,11.7352169898279,0.848227414531498,90,-1.43305347290533,0.09,999
"fo2_01",12,11.1418849457071,11.70908699477,1.26808379572259,310,-0.447290668783997,0.31,999
"fo3_01",18,10.0876214149071,11.7126648261146,0.921588739714598,49,-1.76330649581361,0.049,999
"fo4_01",22,9.50145194369433,11.7259589771322,0.843726157397331,8,-2.63652728309369,0.008,999
"fo5_01",27,10.1809516463304,11.7600155082806,0.74979159019202,23,-2.10600369836887,0.023,999
"fo6_01",16,8.2144642741975,11.6808239479968,1.01116268979795,3,-3.4280929357589,0.003,999
"fo7_01",18,10.0802817121737,11.7380477656681,0.962134965929642,61,-1.72300780264507,0.061,999
"fo8_01",17,10.1737132423647,11.7350469024209,0.998401985323967,67,-1.56383268764195,0.067,999
"fo9_01",23,10.195817339849,11.7042500139702,0.83643663309259,46,-1.80340340731376,0.046,999
"fo10_01",17,8.27519805154412,11.7080145478628,0.980865419811629,1,-3.49978338208511,0.001,999
"bc1_01",23,9.64971355270379,11.701858652443,0.812317865461873,7,-2.52628335161927,0.007,999
"bc2_01",9,9.49598097449444,11.5878145515513,1.48704908751701,92,-1.40670109320314,0.092,999
"bc3_01",9,8.86636058371111,11.748609293218,1.43221349722723,26,-2.01244347653958,0.026,999
"bc4_01",11,8.1646369526,11.6738515039953,1.2692003190669,3,-2.7649020400304,0.003,999
"bc5_01",20,10.3427906327244,11.7479539181954,0.916910892174998,59,-1.53249710245868,0.059,999
"bc6_01",18,9.48367673637157,11.6467898614507,0.958302720762147,20,-2.25723362588259,0.02,999
"bc7_01",17,8.23754296109353,11.7076210486966,1.00325183509267,1,-3.45883054106999,0.001,999
"bc8_01",13,9.20716764529538,11.6973943291742,1.1604765497767,21,-2.14586557941041,0.021,999
"bc9_01",19,10.2607511379807,11.7373513785377,0.932461683901801,72,-1.58355058019998,0.072,999
"bc10_01",9,10.09076865625,11.6231582945381,1.4949586551428,147,-1.02503813936027,0.147,999
"na1_01",8,8.79333625330321,11.7663874474727,1.54417226320118,30,-1.92533648286502,0.03,999
"na2_01",12,8.67317020221909,11.7046641749036,1.21523160962961,16,-2.49458123757043,0.016,999
"na3_01",13,8.2238614677282,11.7303939409455,1.20849346071723,4,-2.90157339464313,0.004,999
"na4_01",13,9.76331921854513,11.6881044388772,1.15534754294318,64,-1.66597941207266,0.064,999
"na5_01",20,9.809155274039,11.6927432075099,0.940903699137085,38,-2.00189236709169,0.038,999
"na6_01",8,9.09414379943571,11.6992340364057,1.54339865097834,61,-1.68789200075989,0.061,999
"na7_01",12,9.576009294545,11.745614826456,1.20759067331958,44,-1.79663985475055,0.044,999
"na8_01",9,8.882224138,11.7338741765736,1.40541038590177,29,-2.02905149071022,0.029,999
"na9_01",13,8.90824072147692,11.7379716490757,1.19901644641095,24,-2.36004346401509,0.024,999
"na10_01",16,8.37286865014567,11.7319461170729,1.03857355626302,3,-3.23431830771224,0.003,999
"fr1_02",18,9.89930394887497,11.7176702649619,0.997037099908354,43,-1.82376996428128,0.043,999
"fr2_02",18,10.8211012029312,11.7214093987559,0.969711721808077,171,-0.928428702652036,0.171,999
"fr3_02",9,10.2822105524556,11.8115473180673,1.46064747258673,152,-1.0470266058814,0.152,999
"fr4_02",6,9.50378745196,11.6920600811742,1.8718420569812,133,-1.16904768810638,0.133,999
"fr5_02",14,9.95770734500692,11.6835014049349,1.11897428441373,71,-1.5423000188357,0.071,999
"fr6_02",14,9.49317073355363,11.7816645025678,1.09281365481176,24,-2.09412991770161,0.024,999
"fr7_02",11,12.5086462237636,11.7775732373951,1.24685663668086,705,0.5863328347954,0.705,999
"fr8_02",7,9.11387712316762,11.5729763515814,1.7616576497876,95,-1.39590074649879,0.095,999
"fr9_02",17,9.47131059550823,11.7888377256938,1.00538593739511,21,-2.30511194157944,0.021,999
"fr10_02",6,11.4879332700533,11.7719707640973,1.85591260420665,410,-0.15304464951646,0.41,999
"fo1_02",16,9.99971732757042,11.7149543116302,1.04343221469426,64,-1.64384131513739,0.064,999
"fo2_02",16,8.96577158919875,11.7065423778706,1.00612767276703,12,-2.72407852686753,0.012,999
"fo3_02",16,9.67231794228292,11.6365265709429,1.04431015733928,43,-1.88086711103576,0.043,999
"fo4_02",15,10.7208777349175,11.767371169102,1.05135841510039,164,-0.995372671349706,0.164,999
"fo5_02",22,9.61603567639714,11.7700326873537,0.81126162983113,7,-2.65512003988763,0.007,999
"fo6_02",19,11.0216560257526,11.8004384481967,0.9484461227688,203,-0.821114034575342,0.203,999
"fo7_02",18,9.92526467791745,11.7415813239206,0.952359990152058,34,-1.90717445586214,0.034,999
"fo8_02",16,11.2220102351125,11.7433595151286,1.02557310066293,288,-0.508349214384765,0.288,999
"fo9_02",16,9.53681301186583,11.7349427486875,1.00408812046188,23,-2.18918010484033,0.023,999
"fo10_02",20,10.6115065085572,11.7793533509456,0.893777490224371,101,-1.30664159162841,0.101,999
"bc1_02",14,10.7330784277014,11.7928917680468,1.0810672473326,155,-0.980339884461744,0.155,999
"bc2_02",19,11.9084740909964,11.7653698333784,0.906672810061922,532,0.157834508799515,0.532,999
"bc3_02",11,11.3311710067691,11.7667742185283,1.25561734921487,337,-0.34692353688132,0.337,999
"bc4_02",7,8.99302292568095,11.755191604729,1.77459540943621,75,-1.55650615591615,0.075,999
"bc5_02",21,11.6073333237057,11.778684248261,0.862405459554853,404,-0.198689517392166,0.404,999
"bc6_02",17,9.65688718096853,11.7008562643203,0.995634150627875,24,-2.05293187468789,0.024,999
"bc7_02",15,11.7642862783783,11.8005330503534,1.08751386141416,450,-0.0333299402069252,0.45,999
"bc8_02",14,11.1363704727374,11.7937607698384,1.10123720227392,267,-0.596956128746481,0.267,999
"bc9_02",15,10.0422199760021,11.6610034735057,1.08715560318961,81,-1.48900809852262,0.081,999
"bc10_02",12,11.5100434833939,11.8115249497907,1.17252479423725,376,-0.257121613017033,0.376,999
"na1_02",15,9.02253663398838,11.7601476865833,1.07805586154814,13,-2.53939628755746,0.013,999
"na2_02",14,10.4922711583751,11.7140367508218,1.1022169508914,140,-1.10846198786787,0.14,999
"na3_02",11,9.51023285086545,11.6577424696004,1.30700582151123,62,-1.64307578695546,0.062,999
"na4_02",11,11.7795042802018,11.7771319537,1.34127694029809,461,0.00176870743883406,0.461,999
"na5_02",15,9.36866090123924,11.7322324570738,1.06436232469717,23,-2.22064564010852,0.023,999
"na6_02",19,9.8201988195138,11.6960803863766,0.937693497887668,34,-2.00052743363214,0.034,999
"na7_02",15,12.0931887733985,11.736000400279,1.08263779772486,611,0.329924166577319,0.611,999
"na8_02",15,10.9370220394661,11.7762665002301,1.0000236577303,203,-0.839224606614591,0.203,999
"na9_02",12,10.9555193988727,11.7792230751688,1.18583947675625,239,-0.694616507918278,0.239,999
"na10_02",12,10.0689861985458,11.7323411457611,1.17749430918647,81,-1.41262249357666,0.081,999
"fr1_03",21,10.6472229874343,11.7354410900312,0.847519835656133,103,-1.28400310743699,0.103,999
"fr2_03",27,10.2239731114738,11.7515761840839,0.77124102098843,35,-1.98070775676885,0.035,999
"fr3_03",20,10.3335157489507,11.6464014271905,0.939785193927944,101,-1.39700613153138,0.101,999
"fr4_03",26,10.7297773260889,11.8074083599706,0.755269534525296,83,-1.42681650009751,0.083,999
"fr5_03",22,8.50579223333771,11.7646321320096,0.865129290663199,1,-3.76688193758154,0.001,999
"fr6_03",25,8.9643493500384,11.7667531000594,0.782915025082201,2,-3.57944816517826,0.002,999
"fr7_03",29,10.2388812349805,11.7513087865412,0.739314122682503,26,-2.04571711152096,0.026,999
"fr8_03",27,9.33615385285715,11.7245295841394,0.760440999006789,3,-3.14077717324779,0.003,999
"fr9_03",23,8.877854102043,11.7196720732472,0.805006505833527,1,-3.53018012973911,0.001,999
"fr10_03",13,9.34932109417179,11.63356339801,1.2058829514606,47,-1.89424877519947,0.047,999
"fo1_03",32,9.80674025335105,11.7259677213796,0.676317111680533,4,-2.837762692799,0.004,999
"fo2_03",27,9.79627719795533,11.7432226375707,0.761504500750925,10,-2.55670903808902,0.01,999
"fo3_03",33,9.94500630583659,11.7198846713596,0.674502791275958,11,-2.63138772512043,0.011,999
"fo4_03",24,9.91960710598297,11.7228185192459,0.793030697925379,19,-2.27382296546682,0.019,999
"fo5_03",36,9.63061197981238,11.753283991473,0.662676811493498,2,-3.20317834402059,0.002,999
"fo6_03",29,10.0636623359057,11.7323848965655,0.711509745226235,21,-2.3453263596962,0.021,999
"fo7_03",34,9.20351371632449,11.7618785949463,0.648619404125658,1,-3.94432368558338,0.001,999
"fo8_03",23,9.47784363764237,11.7289890171371,0.809176840465107,7,-2.78201904320544,0.007,999
"fo9_03",34,9.18998262654888,11.7543685600549,0.614095699143782,1,-4.17587346252625,0.001,999
"fo10_03",23,9.51141476438656,11.6976966286399,0.826775487471436,8,-2.64434770670299,0.008,999
"bc1_03",29,10.1550337664875,11.7505094041303,0.688039930124286,19,-2.31887070471997,0.019,999
"bc2_03",30,10.4143572641877,11.7680674579828,0.695918512386445,37,-1.94521365605442,0.037,999
"bc3_03",21,10.6490141108505,11.7739265230001,0.833854808205162,96,-1.34905069933092,0.096,999
"bc4_03",18,10.0867101079609,11.7459976025146,0.904959954033382,45,-1.83354797873459,0.045,999
"bc5_03",34,10.042897403594,11.7834508121885,0.636296136259273,7,-2.73544550942432,0.007,999
"bc6_03",36,9.69931607776016,11.7327621942774,0.616152784954734,2,-3.30023034248993,0.002,999
"bc7_03",25,9.04767257238933,11.7414842993102,0.770120074096651,2,-3.49791132256972,0.002,999
"bc8_03",23,11.3199164546715,11.806017426807,0.810777019130275,257,-0.599549519369731,0.257,999
"bc9_03",27,9.2674945541931,11.728554695554,0.749575428212099,1,-3.28327216812731,0.001,999
"bc10_03",15,9.25905967718819,11.7217906164528,1.05915410562484,15,-2.32518660522183,0.015,999
"na1_03",33,11.3624104118527,11.761374588212,0.658882849068798,254,-0.605516104908843,0.254,999
