"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,12.0372204019756,15.1334120643212,1.37223837103308,12,-2.25630745190033,0.012,999
"fo2000",62,17.7234076367104,15.7652526803002,1.41492816904366,927,1.38392534635432,0.927,999
"na2000",66,12.0781950080535,14.9384316454451,1.62574577686736,32,-1.75933819302482,0.032,999
"fr2001",56,10.5351551278368,12.7043492564311,1.36656584211469,41,-1.58733231999824,0.041,999
"fo2001",56,15.8829024906977,15.2207411794996,1.50256680666182,623,0.440686768975842,0.623,999
"na2001",52,13.9751514035324,16.1577956537201,1.41592944974501,81,-1.54149223365669,0.081,999
"fr2002",40,11.7144231645199,13.044413164973,1.6432940775433,202,-0.809343877415646,0.202,999
"fo2002",46,16.0204183703507,12.8005146408459,2.11662517674884,977,1.52124417911848,0.977,999
"na2002",49,7.13528377099658,8.19958758971172,1.24681100767382,193,-0.85362080713485,0.193,999
"fr2003",75,14.1559855563515,17.2841120353729,0.951196033617254,3,-3.28862439336049,0.003,999
"fo2003",85,17.3872009162059,15.046284860513,1.26349212110952,972,1.85273498471628,0.972,999
"na2003",108,13.9039759455329,16.9639961423427,1.0704074485331,8,-2.85874337010946,0.008,999
