"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,17.2275736804,19.7672704337372,1.56277638622669,72,-1.6251184595061,0.072,999
"fr2_00",16,16.7078411328542,19.7333767455135,1.36211062142009,34,-2.22121137966391,0.034,999
"fr3_00",19,14.2016368816,19.7168009650932,1.23116298186222,1,-4.47963767977423,0.001,999
"fr4_00",20,16.6879731266318,19.7888870425558,1.17460557538886,13,-2.63996185689603,0.013,999
"fr5_00",12,20.1007399469212,19.7512889520928,1.70383552339355,511,0.205096671615583,0.511,999
"fr6_00",17,15.8485593550463,19.714796156556,1.37988916272087,14,-2.80184590614964,0.014,999
"fr7_00",9,18.7409806663833,19.6674609240191,2.06923587519028,277,-0.447740283620672,0.277,999
"fr8_00",16,17.7339608551058,19.6487887173501,1.47054569796442,108,-1.30212061066501,0.108,999
"fr9_00",26,17.1705465499219,19.6992495752574,1.07032002344167,23,-2.36256724152865,0.023,999
"fr10_00",17,16.9414896227794,19.7122081170975,1.35278693517253,40,-2.04815586422316,0.04,999
"fo1_00",21,18.56258152682,19.751345643075,1.18801351048456,155,-1.00063181585382,0.155,999
"fo2_00",20,19.134313026604,19.6370525502748,1.22319973804662,294,-0.411003622739179,0.294,999
"fo3_00",15,16.1695930659758,19.6923790883166,1.44925960870787,26,-2.43074877763387,0.026,999
"fo4_00",9,16.0402052299056,19.5972277188316,2.04240147806613,75,-1.74158828571453,0.075,999
"fo5_00",25,14.9863075261252,19.6819009498346,1.04668275233802,1,-4.48616680959021,0.001,999
"fo6_00",21,18.2933229726239,19.7041426092261,1.17090717567157,130,-1.20489451761451,0.13,999
"fo7_00",20,17.8361680662274,19.7738263528795,1.23984522796766,93,-1.56282271604844,0.093,999
"fo8_00",24,17.9796396609512,19.7092782820292,1.09792615335965,71,-1.57536881308942,0.071,999
"fo9_00",19,16.5231318655405,19.6555515456957,1.2686910794288,19,-2.46901687175532,0.019,999
"fo10_00",23,18.3735764363534,19.7796279340286,1.11768988137253,104,-1.25799787678906,0.104,999
"bc1_00",18,15.4947182200551,19.6754939240237,1.35526915460697,10,-3.08483055912317,0.01,999
"bc2_00",17,20.8328680785426,19.7344160996544,1.3700219554037,776,0.801776916461595,0.776,999
"bc3_00",17,15.5357438376353,19.6737695116708,1.35699764319257,8,-3.04939783410392,0.008,999
"bc4_00",5,17.89325627936,19.8641683544119,3.23144600802302,278,-0.609916449217621,0.278,999
"bc5_00",14,16.5163023549165,19.6911936578142,1.55921777040868,42,-2.03620774669952,0.042,999
"bc6_00",17,13.7259586397415,19.811780200525,1.26393812791084,1,-4.81496793742803,0.001,999
"bc7_00",22,18.4815933116455,19.7643781283726,1.09151654034392,134,-1.17523167933214,0.134,999
"bc8_00",16,19.5559365663258,19.7382514030128,1.42647652811248,372,-0.127807806924267,0.372,999
"bc9_00",22,17.8509051009863,19.7528566775698,1.13850950842225,65,-1.67056275113521,0.065,999
"bc10_00",12,15.9727754348924,19.7470251596581,1.70028816351086,37,-2.21977062815773,0.037,999
"na1_00",17,15.4103148374941,19.7190717110711,1.36665372254107,6,-3.15277879283532,0.006,999
"na2_00",14,14.797776716726,19.8200387908899,1.54513553065233,6,-3.25036993489079,0.006,999
"na3_00",11,19.56620623624,19.4729396373378,1.87204016300924,429,0.0498208322369894,0.429,999
"na4_00",11,17.4304143034455,19.7896138736113,1.73170400380877,97,-1.36235728795275,0.097,999
"na5_00",18,20.076307105895,19.6439986785184,1.33686948942398,572,0.323373695634872,0.572,999
"na6_00",14,15.6328966301824,19.6373291602971,1.54958001789428,19,-2.58420506451566,0.019,999
"na7_00",14,14.1420881148022,19.6674316574519,1.52220286150753,3,-3.62983389558051,0.003,999
"na8_00",16,17.1804157608087,19.696433912944,1.44521433251024,64,-1.74093080558172,0.064,999
"na9_00",28,18.9855264496619,19.69503403047,0.987902598050342,223,-0.718195885108845,0.223,999
"na10_00",18,16.0549039604922,19.680105167492,1.33863569867347,13,-2.70813127917642,0.013,999
"fr1_01",20,15.519634035939,19.7108891617967,1.20553842674204,4,-3.47666655237575,0.004,999
"fr2_01",22,17.9306134541324,19.7939270375057,1.18313104180174,77,-1.57490042737421,0.077,999
"fr3_01",19,17.9551794512212,19.7900316638769,1.25401289590239,91,-1.46318448450673,0.091,999
"fr4_01",10,16.5739620652567,19.6875155303915,1.95220824673542,87,-1.59488797895483,0.087,999
"fr5_01",29,18.5332304816859,19.7229698477155,0.982049423624506,125,-1.21148624235081,0.125,999
"fr6_01",10,15.4862816483822,19.7822912542566,1.86298072094705,29,-2.30598715143466,0.029,999
"fr7_01",14,16.1410910178629,19.6435150404925,1.53872679164357,35,-2.27618316757103,0.035,999
"fr8_01",12,14.5426220867508,19.692319248945,1.64050128592829,7,-3.13909974126001,0.007,999
"fr9_01",17,17.7363076491603,19.7310023329827,1.35002116410701,92,-1.47752845426081,0.092,999
"fr10_01",6,16.08260175718,19.6790528504029,2.72835902179941,131,-1.31817369506268,0.131,999
"fo1_01",22,17.68326780983,19.6841379464316,1.18285147726254,65,-1.69156498094948,0.065,999
"fo2_01",12,18.6831572378279,19.6386454672444,1.77999741838578,262,-0.536791918655144,0.262,999
"fo3_01",18,18.8157789758456,19.6474924764531,1.36284127671463,247,-0.610279065374711,0.247,999
"fo4_01",22,18.7146467565115,19.7378418733434,1.16715282298194,187,-0.876659077272985,0.187,999
"fo5_01",27,18.6161458061333,19.7402451668023,0.979565951335966,132,-1.14754842094699,0.132,999
"fo6_01",16,16.3025269039267,19.6834481764663,1.45666188835065,27,-2.32100619888378,0.027,999
"fo7_01",18,18.0832838873581,19.7060008594056,1.31740674655197,121,-1.2317509199756,0.121,999
"fo8_01",17,17.1520468213301,19.6522726582936,1.34726473699807,59,-1.85577917116304,0.059,999
"fo9_01",23,17.4009132516813,19.7310908588972,1.0889349699346,33,-2.13986846924005,0.033,999
"fo10_01",17,15.4006465586382,19.7154994799327,1.38116270365999,6,-3.12407286256747,0.006,999
"bc1_01",23,18.1306756221476,19.6385041807338,1.18097098513774,128,-1.27677019805048,0.128,999
"bc2_01",9,16.6265429236956,19.5928623858701,2.18675682857788,118,-1.35649260283943,0.118,999
