"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,11.3794236292254,12.0864174154326,0.273236305572396,13,-2.5874811355181,0.013,999
"fo2000",62,11.8557346934802,12.1073386932562,0.276295826207803,186,-0.910632647728891,0.186,999
"na2000",66,11.6945673533392,12.0985805429658,0.274580625717996,78,-1.4713827261852,0.078,999
"fr2001",56,11.5437228283413,12.1051111677857,0.312494477748972,45,-1.79647443208693,0.045,999
"fo2001",56,11.5964700613209,12.099610946465,0.311328560810021,61,-1.61610898735076,0.061,999
"na2001",52,10.9828726277156,12.1024026518821,0.316606257794049,2,-3.53603252180441,0.002,999
"fr2002",40,11.1610542286854,12.0927152887471,0.385207084122971,9,-2.41859793981446,0.009,999
"fo2002",46,11.4886218679775,12.0982975044172,0.348048707286589,46,-1.75169631053291,0.046,999
"na2002",49,11.597691087199,12.103163642103,0.334126176567544,68,-1.51281937888462,0.068,999
"fr2003",75,11.8102331887915,12.0917266127159,0.241926596510296,121,-1.16354889451942,0.121,999
"fo2003",85,11.6463329609878,12.1068328916691,0.215776884502778,23,-2.13414857547134,0.023,999
"na2003",108,12.2181932395819,12.1177892192061,0.170437827976631,723,0.589094695513314,0.723,999
