"","PD","SR"
"fr1_00",46.63083802676,13
"fr2_00",50.66208813065,16
"fr3_00",49.61379724173,19
"fr4_00",56.03294310478,20
"fr5_00",45.05888830683,12
"fr6_00",60.49956154368,17
"fr7_00",34.46548497613,9
"fr8_00",59.50293282139,16
"fr9_00",74.82855178748,26
"fr10_00",54.33754483261,17
"fo1_00",62.42313819708,21
"fo2_00",63.11886506736,20
"fo3_00",48.86861592407,15
"fo4_00",36.99193176176,9
"fo5_00",68.70628637063,25
"fo6_00",60.96826095304,21
"fo7_00",59.30103613769,20
"fo8_00",66.21239470303,24
"fo9_00",67.88160294317,19
"fo10_00",66.76157147472,23
"bc1_00",60.96368610922,18
"bc2_00",53.54726418577,17
"bc3_00",57.2448023471,17
"bc4_00",30.53082474186,5
"bc5_00",51.08042148422,14
"bc6_00",56.23311465661,17
"bc7_00",69.92463510811,22
"bc8_00",55.91462465062,16
"bc9_00",74.98348418132,22
"bc10_00",44.01753151372,12
"na1_00",58.65994767747,17
"na2_00",49.95121028247,14
"na3_00",41.97711659836,11
"na4_00",51.33450243307,11
"na5_00",60.61759656732,18
"na6_00",48.47890255782,14
"na7_00",44.55872277482,14
"na8_00",46.17234081276,16
"na9_00",82.97749326881,28
"na10_00",61.31626822217,18
"fr1_01",62.22899437265,20
"fr2_01",70.00919168843,22
"fr3_01",55.25221795973,19
"fr4_01",34.36283736413,10
"fr5_01",76.72750068323,29
"fr6_01",30.21085797942,10
"fr7_01",53.53901589082,14
"fr8_01",37.77415700323,12
"fr9_01",53.88588859557,17
"fr10_01",32.08791484219,6
"fo1_01",66.08343634093,22
"fo2_01",41.97799348768,12
"fo3_01",55.64886702433,18
"fo4_01",59.97656031982,22
"fo5_01",81.18663158496,27
"fo6_01",45.43684095981,16
"fo7_01",65.23365522079,18
"fo8_01",53.17326984028,17
"fo9_01",65.01846223733,23
"fo10_01",54.33374088939,17
"bc1_01",70.03120772221,23
"bc2_01",45.30042171782,9
"bc3_01",35.26411200912,9
"bc4_01",41.58052718492,11
"bc5_01",61.58005445401,20
"bc6_01",61.44791031841,18
"bc7_01",57.19779349041,17
"bc8_01",49.25342090932,13
"bc9_01",56.85287774156,19
"bc10_01",32.36935875598,9
"na1_01",34.16569236602,8
"na2_01",47.83343896822,12
"na3_01",44.61080675791,13
"na4_01",48.63054436978,13
"na5_01",72.52425214281,20
"na6_01",38.08543090102,8
"na7_01",53.62515593601,12
"na8_01",41.16499610199,9
"na9_01",48.9147782709,13
"na10_01",48.25028536547,16
"fr1_02",58.05930289898,18
"fr2_02",67.05062107769,18
"fr3_02",38.19388910536,9
"fr4_02",28.89505741538,6
"fr5_02",50.24595742018,14
"fr6_02",50.75807069921,14
"fr7_02",43.94210463668,11
"fr8_02",32.85916860523,7
"fr9_02",47.19152245477,17
"fr10_02",28.73621207665,6
"fo1_02",52.67219490938,16
"fo2_02",50.30055657019,16
"fo3_02",58.72528027682,16
"fo4_02",54.63672449196,15
"fo5_02",64.04932952648,22
"fo6_02",60.07410333228,19
"fo7_02",58.7157128022,18
"fo8_02",54.62420669228,16
"fo9_02",53.27689714528,16
"fo10_02",67.41844422162,20
"bc1_02",61.48323253982,14
"bc2_02",61.07877815647,19
"bc3_02",45.95764460061,11
"bc4_02",34.25109251392,7
"bc5_02",68.38625716236,21
"bc6_02",54.08181897131,17
"bc7_02",58.63766212961,15
"bc8_02",49.82092762441,14
"bc9_02",52.36886890912,15
"bc10_02",43.25690236458,12
"na1_02",53.66555978401,15
"na2_02",57.67915003142,14
"na3_02",42.50300276632,11
"na4_02",42.61894631515,11
"na5_02",52.86611257631,15
"na6_02",62.84016031002,19
"na7_02",61.38867545032,15
"na8_02",54.17924906069,15
"na9_02",46.67483348872,12
"na10_02",53.75686858882,12
"fr1_03",63.14637405468,21
"fr2_03",77.06614046489,27
"fr3_03",56.05181637056,20
"fr4_03",73.94170713476,26
"fr5_03",62.34735534998,22
"fr6_03",70.57452236722,25
"fr7_03",80.5358459946,29
"fr8_03",77.71163183751,27
"fr9_03",61.16144400449,23
"fr10_03",46.15062040906,13
"fo1_03",83.86322119708,32
"fo2_03",77.16196122813,27
"fo3_03",88.56321368968,33
"fo4_03",68.7279735775,24
"fo5_03",93.19769511189,36
"fo6_03",77.50659779928,29
"fo7_03",85.95881666368,34
"fo8_03",69.43784192128,23
"fo9_03",80.37065733713,34
"fo10_03",68.88848434539,23
"bc1_03",85.93189544801,29
"bc2_03",77.92149660201,30
"bc3_03",62.60570296162,21
"bc4_03",59.87474368561,18
"bc5_03",89.18234109521,34
"bc6_03",95.13791404191,36
"bc7_03",66.31732103141,25
"bc8_03",73.57142197062,23
"bc9_03",80.39387868951,27
"bc10_03",51.15420096609,15
"na1_03",82.731590216,33
"na2_03",84.49675798712,32
"na3_03",73.75097412941,26
"na4_03",68.60654099418,26
"na5_03",76.12081566096,27
"na6_03",66.18785313591,21
"na7_03",81.33307125586,31
"na8_03",88.65234842461,32
"na9_03",75.46053232671,26
"na10_03",80.90277891932,28
