"","PD","SR"
"fr1_00",81.9785244668,13
"fr2_00",98.0000021948,16
"fr3_00",79.22609960159,19
"fr4_00",102.1422926586,20
"fr5_00",103.30708760806,12
"fr6_00",85.94288960789,17
"fr7_00",64.1385000239,9
"fr8_00",102.7574322009,16
"fr9_00",125.16633530619,26
"fr10_00",98.90223295157,17
"fo1_00",111.4754891285,21
"fo2_00",111.7253813464,20
"fo3_00",76.0862986547,15
"fo4_00",59.1698654253,9
"fo5_00",111.30960259629,25
"fo6_00",114.43002373129,21
"fo7_00",112.7854016793,20
"fo8_00",123.553619155,24
"fo9_00",103.9879468739,19
"fo10_00",121.49711801199,23
"bc1_00",90.97049946439,18
"bc2_00",96.67883486426,17
"bc3_00",83.95873901058,17
"bc4_00",42.6761455682,5
"bc5_00",90.2642309508,14
"bc6_00",75.83381795619,17
"bc7_00",117.13360534199,22
"bc8_00",107.92133484189,16
"bc9_00",122.65177471735,22
"bc10_00",70.33018807679,12
"na1_00",89.9208106324,17
"na2_00",62.2427839035,14
"na3_00",71.5030323633,11
"na4_00",71.00266597038,11
"na5_00",120.6239161354,18
"na6_00",80.2970256914,14
"na7_00",63.03431736179,14
"na8_00",78.00012968379,16
"na9_00",141.1611293492,28
"na10_00",98.2774977107,18
"fr1_01",101.69229259013,20
"fr2_01",119.28298330932,22
"fr3_01",119.0374172838,19
"fr4_01",76.4480925482,10
"fr5_01",140.46786348689,29
"fr6_01",64.872198419,10
"fr7_01",79.8068395242,14
"fr8_01",63.5208525213,12
"fr9_01",102.7661398448,17
"fr10_01",44.9793996697,6
"fo1_01",115.04737385843,22
"fo2_01",80.9560971992,12
"fo3_01",105.1832494111,18
"fo4_01",105.18943739579,22
"fo5_01",157.2488565066,27
"fo6_01",87.8022394074,16
"fo7_01",112.59351440313,18
"fo8_01",98.6011114046,17
"fo9_01",107.69786047559,23
"fo10_01",84.63942127809,17
"bc1_01",135.37333731593,23
"bc2_01",72.41390113913,9
"bc3_01",60.1532508129,9
"bc4_01",62.7053809742,11
"bc5_01",114.45366470892,20
"bc6_01",96.43442499459,18
"bc7_01",87.90609759692,17
"bc8_01",93.775565056,13
"bc9_01",93.7023941453,19
"bc10_01",65.4953153249,9
"na1_01",59.121392591,8
"na2_01",70.6850342291,12
"na3_01",81.90072844659,13
"na4_01",91.75197557683,13
"na5_01",113.75850173373,20
"na6_01",65.2964861983,8
"na7_01",76.3909116264,12
"na8_01",70.0879324711,9
"na9_01",72.35980995808,13
"na10_01",70.9958051384,16
"fr1_02",102.99612949333,18
"fr2_02",116.76204072063,18
"fr3_02",59.10112827058,9
"fr4_02",43.0748289116,6
"fr5_02",91.43846490433,14
"fr6_02",84.6736649275,14
"fr7_02",74.0983588908,11
"fr8_02",61.9001018412,7
"fr9_02",89.7704066994,17
"fr10_02",55.8239385433,6
"fo1_02",101.3998130918,16
"fo2_02",84.10752092919,16
"fo3_02",105.4168749177,16
"fo4_02",109.7843381142,15
"fo5_02",115.12094446013,22
"fo6_02",100.3204196274,19
"fo7_02",116.80215445513,18
"fo8_02",90.9904745696,16
"fo9_02",97.0890589555,16
"fo10_02",123.5303514383,20
"bc1_02",85.44638706293,14
"bc2_02",104.5313981819,19
"bc3_02",90.569778663,11
"bc4_02",42.71449725529,7
"bc5_02",112.80546428203,21
"bc6_02",104.6470679777,17
"bc7_02",99.1449088425,15
"bc8_02",102.3801768692,14
"bc9_02",95.2891224782,15
"bc10_02",97.8405100485,12
"na1_02",87.2645752007,15
"na2_02",93.4240072265,14
"na3_02",86.318039144,11
"na4_02",76.4518264165,11
"na5_02",103.3813700207,15
"na6_02",110.4960740437,19
"na7_02",110.29194948683,15
"na8_02",106.0847240026,15
"na9_02",89.0576442697,12
"na10_02",91.6225272761,12
"fr1_03",112.65097989553,21
"fr2_03",120.97068099487,27
"fr3_03",101.81371993599,20
"fr4_03",133.39544124937,26
"fr5_03",101.60699485371,22
"fr6_03",116.2257546178,25
"fr7_03",130.10154327241,29
"fr8_03",126.61460841971,27
"fr9_03",106.98560984192,23
"fr10_03",71.15330925701,13
"fo1_03",143.13332958988,32
"fo2_03",126.27539526731,27
"fo3_03",148.35105274222,33
"fo4_03",109.47619530806,24
"fo5_03",166.90666553511,36
"fo6_03",133.76462686538,29
"fo7_03",149.65883281982,34
"fo8_03",132.61545295523,23
"fo9_03",160.97893625779,34
"fo10_03",112.96110234238,23
"bc1_03",136.22975042299,29
"bc2_03",135.28239131959,30
"bc3_03",113.1939228671,21
"bc4_03",99.22845038569,18
"bc5_03",161.01815386479,34
"bc6_03",164.83783418208,36
"bc7_03",134.72486363409,25
"bc8_03",113.23290986582,23
"bc9_03",136.34220935009,27
"bc10_03",89.81488478659,15
"na1_03",144.11852800589,33
"na2_03",144.41904001578,32
"na3_03",135.85376022268,26
"na4_03",124.55114159459,26
"na5_03",130.56599899212,27
"na6_03",95.89178783248,21
"na7_03",135.8438007373,31
"na8_03",156.06722738491,32
"na9_03",130.72348569503,26
"na10_03",132.18180671008,28
