"","PD","SR"
"fr1_00",85.23934182794,13
"fr2_00",101.19846527683,16
"fr3_00",79.68253722923,19
"fr4_00",108.14750137213,20
"fr5_00",105.00906651873,12
"fr6_00",86.77015780648,17
"fr7_00",67.521617439,9
"fr8_00",103.19563720697,16
"fr9_00",130.96045712136,26
"fr10_00",106.56759099223,17
"fo1_00",117.15026449153,21
"fo2_00",108.56791747361,20
"fo3_00",80.6368993767,15
"fo4_00",63.41267115593,9
"fo5_00",111.05892778467,25
"fo6_00",114.25548285253,21
"fo7_00",109.81438998193,20
"fo8_00",120.34597625673,24
"fo9_00",106.56629832823,19
"fo10_00",123.22760342624,23
"bc1_00",96.17486730263,18
"bc2_00",101.0540165782,17
"bc3_00",92.00909579323,17
"bc4_00",45.04014173444,5
"bc5_00",91.5100540556,14
"bc6_00",82.19873172781,17
"bc7_00",116.74152196157,22
"bc8_00",108.07628802501,16
"bc9_00",121.71055813737,22
"bc10_00",72.0658120056,12
"na1_00",89.28795828427,17
"na2_00",68.1597284491,14
"na3_00",74.81621005993,11
"na4_00",78.84786825123,11
"na5_00",121.29942027804,18
"na6_00",80.89747919074,14
"na7_00",66.27691057951,14
"na8_00",80.7457521918,16
"na9_00",145.10836519231,28
"na10_00",97.95634639547,18
"fr1_01",108.64633593466,20
"fr2_01",123.86106721168,22
"fr3_01",122.50528761271,19
"fr4_01",76.9024392442,10
"fr5_01",140.8623885394,29
"fr6_01",68.9289200954,10
"fr7_01",84.13618789156,14
"fr8_01",65.2430229946,12
"fr9_01",108.00154727168,17
"fr10_01",47.9521402885,6
"fo1_01",119.06029800156,22
"fo2_01",84.16254035431,12
"fo3_01",104.61012419145,18
"fo4_01",105.54790738254,22
"fo5_01",152.0174184939,27
"fo6_01",91.5362822526,16
"fo7_01",116.14661019162,18
"fo8_01",103.07550733783,17
"fo9_01",115.83319221733,23
"fo10_01",92.49494092043,17
"bc1_01",139.54500802737,23
"bc2_01",79.87295872429,9
"bc3_01",63.7014331453,9
"bc4_01",66.61750702283,11
"bc5_01",119.78391978323,20
"bc6_01",102.32645208976,18
"bc7_01",99.33862720539,17
"bc8_01",93.87131666824,13
"bc9_01",94.8718588272,19
"bc10_01",71.660601545,9
"na1_01",61.0988693975,8
"na2_01",73.69540471833,12
"na3_01",90.3271495412,13
"na4_01",94.48686203402,13
"na5_01",116.98705803926,20
"na6_01",69.2289091466,8
"na7_01",85.19950806593,12
"na8_01",72.8681748642,9
"na9_01",76.31974045812,13
"na10_01",75.65000651209,16
"fr1_02",106.79532214616,18
"fr2_02",118.52190445152,18
"fr3_02",63.29510881733,9
"fr4_02",45.81856581953,6
"fr5_02",97.1050908004,14
"fr6_02",90.96216005724,14
"fr7_02",73.45427303813,11
"fr8_02",64.93131122483,7
"fr9_02",94.0935629577,17
"fr10_02",57.69932937673,6
"fo1_02",102.46789454313,16
"fo2_02",87.25547269233,16
"fo3_02",104.39801124496,16
"fo4_02",111.5538429232,15
"fo5_02",112.5316048192,22
"fo6_02",102.00770837686,19
"fo7_02",120.41305281519,18
"fo8_02",90.82799861647,16
"fo9_02",95.44689204157,16
"fo10_02",119.17972910287,20
"bc1_02",86.95203798866,14
"bc2_02",107.84553684892,19
"bc3_02",93.1630767646,11
"bc4_02",48.29932779813,7
"bc5_02",111.21261482203,21
"bc6_02",108.10356637003,17
"bc7_02",98.86642514303,15
"bc8_02",104.2955465155,14
"bc9_02",92.7091834475,15
"bc10_02",98.40236557933,12
"na1_02",86.17433366293,15
"na2_02",94.3348947991,14
"na3_02",87.751276871,11
"na4_02",78.47503609913,11
"na5_02",109.3756466671,15
"na6_02",110.69994579074,19
"na7_02",111.04892303829,15
"na8_02",107.00860601763,15
"na9_02",87.90714931993,12
"na10_02",93.25618443367,12
"fr1_03",117.31093784459,21
"fr2_03",122.24325993146,27
"fr3_03",107.79822952366,20
"fr4_03",129.58111290136,26
"fr5_03",105.68241388132,22
"fr6_03",117.06724234074,25
"fr7_03",130.89850947066,29
"fr8_03",127.968800303,27
"fr9_03",109.39210043266,23
"fr10_03",75.81593050139,13
"fo1_03",141.11150800426,32
"fo2_03",128.55485963566,27
"fo3_03",149.86190366492,33
"fo4_03",111.94422869712,24
"fo5_03",165.74133118786,36
"fo6_03",136.63060562546,29
"fo7_03",146.00348577466,34
"fo8_03",135.70237031252,23
"fo9_03",151.99700247152,34
"fo10_03",112.47317167762,23
"bc1_03",133.92439683166,29
"bc2_03",133.52703012553,30
"bc3_03",113.19995728444,21
"bc4_03",106.78577582203,18
"bc5_03",158.04328471962,34
"bc6_03",159.75251884966,36
"bc7_03",128.35988718169,25
"bc8_03",115.38899321992,23
"bc9_03",137.03424171546,27
"bc10_03",92.77175292413,15
"na1_03",140.56040849819,33
"na2_03",149.56051130352,32
"na3_03",137.23508603749,26
"na4_03",125.71599820963,26
"na5_03",128.53535466013,27
"na6_03",97.03769712339,21
"na7_03",140.12215890652,31
"na8_03",155.02299184372,32
"na9_03",125.89873154032,26
"na10_03",129.50167892552,28
