"","PD","SR"
"fr2000",142.8700852394,66
"fo2000",137.5618001565,62
"na2000",141.2536173526,66
"fr2001",126.11247684859,56
"fo2001",124.10724575279,56
"na2001",121.67440671866,52
"fr2002",98.182799246,40
"fo2002",115.7066343641,46
"na2002",125.3800985587,49
"fr2003",149.49042234059,75
"fo2003",162.12829039936,85
"na2003",196.66845538241,108
