"","PD","SR"
"fr1_00",47.32126567411,13
"fr2_00",45.537045191,16
"fr3_00",45.4071607689,19
"fr4_00",52.5303955104,20
"fr5_00",44.4484964021,12
"fr6_00",53.67833525181,17
"fr7_00",38.63204838501,9
"fr8_00",52.5870382673,16
"fr9_00",66.74228887863,26
"fr10_00",53.9504171255,17
"fo1_00",55.63904545854,21
"fo2_00",57.50866034632,20
"fo3_00",47.0955482668,15
"fo4_00",31.26266302381,9
"fo5_00",60.08196354233,25
"fo6_00",53.20413798603,21
"fo7_00",53.67946420125,20
"fo8_00",64.56887349023,24
"fo9_00",59.43229114005,19
"fo10_00",62.2192675111,23
"bc1_00",57.25744865869,18
"bc2_00",48.49009475891,17
"bc3_00",51.5407961278,17
"bc4_00",22.3521886867,5
"bc5_00",45.82944010251,14
"bc6_00",49.552426607,17
"bc7_00",61.70332778671,22
"bc8_00",53.60873981609,16
"bc9_00",67.6546229823,22
"bc10_00",43.5223393883,12
"na1_00",51.97245739622,17
"na2_00",43.50460644181,14
"na3_00",36.89524477201,11
"na4_00",45.4774239154,11
"na5_00",54.21209319391,18
"na6_00",44.91244211561,14
"na7_00",44.7920960977,14
"na8_00",41.483336333,16
"na9_00",78.45756611503,28
"na10_00",52.8953568607,18
"fr1_01",55.45452209091,20
"fr2_01",64.61933799143,22
"fr3_01",51.83703158574,19
"fr4_01",34.65907126974,10
"fr5_01",74.11849865395,29
"fr6_01",34.26868919693,10
"fr7_01",51.12810937613,14
"fr8_01",36.68700064333,12
"fr9_01",52.95645221853,17
"fr10_01",31.0494973065,6
"fo1_01",64.06080066755,22
"fo2_01",43.28461794023,12
"fo3_01",48.40325058263,18
"fo4_01",60.35485906773,22
"fo5_01",74.73578455736,27
"fo6_01",46.97559776614,16
"fo7_01",58.95710330214,18
"fo8_01",50.15172518644,17
"fo9_01",55.02499481212,23
"fo10_01",49.86955609284,17
"bc1_01",64.71081763645,23
"bc2_01",39.86569353943,9
"bc3_01",35.09567787023,9
"bc4_01",40.47850540264,11
"bc5_01",58.366799493,20
"bc6_01",54.20635174432,18
"bc7_01",49.58167244792,17
"bc8_01",46.31666026373,13
"bc9_01",53.89546076224,19
"bc10_01",32.99129939514,9
"na1_01",34.90992430473,8
"na2_01",42.33762385921,12
"na3_01",43.06977502832,13
"na4_01",42.04875918322,13
"na5_01",62.79159771224,20
"na6_01",36.73356283213,8
"na7_01",44.8865568196,12
"na8_01",38.58381720763,9
"na9_01",48.43684569821,13
"na10_01",48.33754301033,16
"fr1_02",54.30965982525,18
"fr2_02",58.87605701324,18
"fr3_02",35.99518899173,9
"fr4_02",29.13528191663,6
"fr5_02",49.46164312185,14
"fr6_02",48.6596106272,14
"fr7_02",42.53958933533,11
"fr8_02",33.8330857472,7
"fr9_02",50.95950617564,17
"fr10_02",29.76759198981,6
"fo1_02",51.17173030934,16
"fo2_02",50.65393017443,16
"fo3_02",55.85760736884,16
"fo4_02",57.01905897064,15
"fo5_02",60.62989087203,22
"fo6_02",55.57335014735,19
"fo7_02",54.79026005675,18
"fo8_02",48.94950198515,16
"fo9_02",47.69606184711,16
"fo10_02",63.36660039515,20
"bc1_02",53.39594085444,14
"bc2_02",57.32226965004,19
"bc3_02",46.55114765585,11
"bc4_02",34.48114321959,7
"bc5_02",60.18624784881,21
"bc6_02",54.31665178176,17
"bc7_02",54.84441793694,15
"bc8_02",48.9333115735,14
"bc9_02",49.15290658612,15
"bc10_02",43.06987828086,12
"na1_02",49.68557507431,15
"na2_02",50.21826666501,14
"na3_02",43.08410670285,11
"na4_02",40.47409745268,11
"na5_02",51.09841095514,15
"na6_02",60.10438395314,19
"na7_02",53.69277613621,15
"na8_02",54.08428097685,15
"na9_02",44.87703001042,12
"na10_02",51.25277919953,12
"fr1_03",58.46087477634,21
"fr2_03",67.81775475185,27
"fr3_03",51.10051332502,20
"fr4_03",67.13675245515,26
"fr5_03",57.11240957843,22
"fr6_03",60.9138797108,25
"fr7_03",76.91385355092,29
"fr8_03",68.95253772241,27
"fr9_03",61.38863242725,23
"fr10_03",41.01529702699,13
"fo1_03",76.55722539242,32
"fo2_03",71.1756311625,27
"fo3_03",73.14313018783,33
"fo4_03",66.64796456772,24
"fo5_03",88.45260290853,36
"fo6_03",72.15601258842,29
"fo7_03",76.57607645692,34
"fo8_03",61.44712607276,23
"fo9_03",80.14981737002,34
"fo10_03",62.41444038533,23
"bc1_03",76.41380690831,29
"bc2_03",72.6968913287,30
"bc3_03",56.21554986894,21
"bc4_03",49.96571200293,18
"bc5_03",83.50916625191,34
"bc6_03",84.90098067954,36
"bc7_03",67.38639607362,25
"bc8_03",63.87720475824,23
"bc9_03",73.98555524505,27
"bc10_03",48.63020925601,15
"na1_03",84.35350917571,33
"na2_03",73.00329887893,32
"na3_03",72.77981405984,26
"na4_03",70.24898175942,26
"na5_03",68.59734552521,27
"na6_03",59.47126215423,21
"na7_03",72.71766805994,31
"na8_03",79.71596871981,32
"na9_03",68.81081363894,26
"na10_03",72.71987891793,28
