"","PD","SR"
"fr1_00",88.05537639671,13
"fr2_00",103.78095665221,16
"fr3_00",80.80402751114,19
"fr4_00",109.38820871681,20
"fr5_00",105.75050546831,12
"fr6_00",96.95119507591,17
"fr7_00",68.88101096861,9
"fr8_00",110.37868627291,16
"fr9_00",131.71448967061,26
"fr10_00",106.88167894891,17
"fo1_00",118.82135330531,21
"fo2_00",115.54560528921,20
"fo3_00",84.81014097311,15
"fo4_00",61.98318780051,9
"fo5_00",116.21904070451,25
"fo6_00",120.11113678411,21
"fo7_00",117.15861043181,20
"fo8_00",125.77974940591,24
"fo9_00",111.62142918651,19
"fo10_00",124.50740478004,23
"bc1_00",102.17460335211,18
"bc2_00",99.96494860831,17
"bc3_00",89.45294650771,17
"bc4_00",48.32024050321,5
"bc5_00",91.59117311661,14
"bc6_00",86.12638971291,17
"bc7_00",123.47357090051,22
"bc8_00",114.12321787891,16
"bc9_00",123.57185672321,22
"bc10_00",79.31409255441,12
"na1_00",93.19290752601,17
"na2_00",71.66575602951,14
"na3_00",74.17179493671,11
"na4_00",82.52993252981,11
"na5_00",120.47489707101,18
"na6_00",81.22730559531,14
"na7_00",71.01556562451,14
"na8_00",89.57052582221,16
"na9_00",147.53079088524,28
"na10_00",104.03579462301,18
"fr1_01",108.33618864811,20
"fr2_01",127.22325659371,22
"fr3_01",124.50702058241,19
"fr4_01",77.71133149411,10
"fr5_01",139.85974921771,29
"fr6_01",68.52933152311,10
"fr7_01",87.03236012591,14
"fr8_01",65.94231458511,12
"fr9_01",110.89788963741,17
"fr10_01",50.65339394531,6
"fo1_01",117.76780206871,22
"fo2_01",87.97197106871,12
"fo3_01",108.93233431421,18
"fo4_01",110.07474294751,22
"fo5_01",152.39428761851,27
"fo6_01",91.65865174381,16
"fo7_01",114.74661182444,18
"fo8_01",107.01459325361,17
"fo9_01",119.51649693351,23
"fo10_01",96.80955428241,17
"bc1_01",135.77199204801,23
"bc2_01",74.95126525351,9
"bc3_01",63.56194561761,9
"bc4_01",68.32825780401,11
"bc5_01",120.49409536161,20
"bc6_01",103.74634242311,18
"bc7_01",96.87053469781,17
"bc8_01",90.62850347901,13
"bc9_01",102.05818164981,19
"bc10_01",74.19725705501,9
"na1_01",59.87563000921,8
"na2_01",73.08352043161,12
"na3_01",86.37480464281,13
"na4_01",96.11268934431,13
"na5_01",115.89856035561,20
"na6_01",66.70678049421,8
"na7_01",84.96112077451,12
"na8_01",72.06628477821,9
"na9_01",76.30296052231,13
"na10_01",74.05150606781,16
"fr1_02",106.48232137831,18
"fr2_02",119.76610369161,18
"fr3_02",64.07507506841,9
"fr4_02",46.19016514711,6
"fr5_02",92.85032071401,14
"fr6_02",90.94892151081,14
"fr7_02",78.86496794021,11
"fr8_02",65.49149119111,7
"fr9_02",95.44949850211,17
"fr10_02",58.45649697741,6
"fo1_02",100.37806898091,16
"fo2_02",91.23084932371,16
"fo3_02",102.30492037084,16
"fo4_02",109.73116778661,15
"fo5_02",113.35460035231,22
"fo6_02",108.93411125781,19
"fo7_02",114.45065046701,18
"fo8_02",92.65230799074,16
"fo9_02",95.19216768514,16
"fo10_02",121.61947941514,20
"bc1_02",86.50567602641,14
"bc2_02",108.16505551031,19
"bc3_02",90.97306071381,11
"bc4_02",49.22848467071,7
"bc5_02",108.22289114641,21
"bc6_02",108.86129071281,17
"bc7_02",98.30002170561,15
"bc8_02",104.22096253861,14
"bc9_02",92.92601184451,15
"bc10_02",98.40082295994,12
"na1_02",82.09745474154,15
"na2_02",98.87006201871,14
"na3_02",84.17019963501,11
"na4_02",75.26794135364,11
"na5_02",103.68671081341,15
"na6_02",111.03100729631,19
"na7_02",110.25953551191,15
"na8_02",102.33988527161,15
"na9_02",86.17489107624,12
"na10_02",90.85232532751,12
"fr1_03",115.19843611181,21
"fr2_03",127.93860761301,27
"fr3_03",110.51773751581,20
"fr4_03",139.06191178191,26
"fr5_03",100.91977779444,22
"fr6_03",119.39402990484,25
"fr7_03",135.76275293911,29
"fr8_03",132.90924553001,27
"fr9_03",105.86677324564,23
"fr10_03",76.63976031521,13
"fo1_03",143.84782992151,32
"fo2_03",129.64124400791,27
"fo3_03",155.00521404961,33
"fo4_03",119.54617051314,24
"fo5_03",166.51275316244,36
"fo6_03",143.09164549661,29
"fo7_03",150.46153309111,34
"fo8_03",138.87929185401,23
"fo9_03",153.07722561541,34
"fo10_03",114.43399414504,23
"bc1_03",139.37675448251,29
"bc2_03",133.25201440811,30
"bc3_03",112.65073633071,21
"bc4_03",110.90244929431,18
"bc5_03",156.20715843506,34
"bc6_03",168.09996963944,36
"bc7_03",126.94958044691,25
"bc8_03",116.09241281641,23
"bc9_03",135.34618258181,27
"bc10_03",98.17623817611,15
"na1_03",150.11797743311,33
"na2_03",148.61259299321,32
"na3_03",138.08993142961,26
"na4_03",132.07074419861,26
"na5_03",130.35325351071,27
"na6_03",101.51004252071,21
"na7_03",137.99795657561,31
"na8_03",159.30710060081,32
"na9_03",126.77809567534,26
"na10_03",133.66160310801,28
