"","PD","SR"
"fr1_00",80.70816609428,13
"fr2_00",96.40882346867,16
"fr3_00",78.99970468978,19
"fr4_00",104.50826371938,20
"fr5_00",100.16542064058,12
"fr6_00",92.05726306649,17
"fr7_00",66.31387142719,9
"fr8_00",100.69063910502,16
"fr9_00",124.52971422127,26
"fr10_00",101.13559700915,17
"fo1_00",113.68004469468,21
"fo2_00",102.99768568502,20
"fo3_00",76.74691743128,15
"fo4_00",59.56062855613,9
"fo5_00",112.78496141831,25
"fo6_00",112.0686994188,21
"fo7_00",109.83655844642,20
"fo8_00",116.77118714518,24
"fo9_00",103.62614915262,19
"fo10_00",119.58816732527,23
"bc1_00",93.48512619583,18
"bc2_00",96.83993828278,17
"bc3_00",84.73375182008,17
"bc4_00",43.90064506299,5
"bc5_00",93.41805408938,14
"bc6_00",79.83154471068,17
"bc7_00",113.58339783119,22
"bc8_00",104.20088965738,16
"bc9_00",119.95209242668,22
"bc10_00",69.36605511409,12
"na1_00",92.02478292562,17
"na2_00",70.22320751229,14
"na3_00",67.25394538331,11
"na4_00",75.68565499579,11
"na5_00",118.81340833247,18
"na6_00",84.72422046428,14
"na7_00",64.86603285068,14
"na8_00",79.58156803598,16
"na9_00",133.54532894351,28
"na10_00",95.99990109598,18
"fr1_01",101.79240161951,20
"fr2_01",125.32153872498,22
"fr3_01",117.41724885087,19
"fr4_01",77.65155101718,10
"fr5_01",136.57181034522,29
"fr6_01",70.36016314478,10
"fr7_01",83.48441649288,14
"fr8_01",65.41591983388,12
"fr9_01",105.09082107257,17
"fr10_01",47.99257260249,6
"fo1_01",113.07081402552,22
"fo2_01",81.43611018098,12
"fo3_01",102.93069543237,18
"fo4_01",102.39968449147,22
"fo5_01",148.04182819671,27
"fo6_01",88.88633490938,16
"fo7_01",112.05969990178,18
"fo8_01",94.23107237871,17
"fo9_01",110.77926762611,23
"fo10_01",93.34397439912,17
"bc1_01",136.09631522627,23
"bc2_01",77.39996213608,9
"bc3_01",63.21178378678,9
"bc4_01",64.39736623112,11
"bc5_01",112.08274730007,20
"bc6_01",100.65278920968,18
"bc7_01",96.21575646178,17
"bc8_01",89.40648102527,13
"bc9_01",95.50494558378,19
"bc10_01",68.58193453418,9
"na1_01",60.30543238998,8
"na2_01",71.82249522498,12
"na3_01",90.24565059868,13
"na4_01",90.54625416922,13
"na5_01",111.11450361568,20
"na6_01",68.36913923848,8
"na7_01",81.91992702458,12
"na8_01",73.42950682208,9
"na9_01",71.14646371598,13
"na10_01",73.46552314368,16
"fr1_02",104.41814287239,18
"fr2_02",113.56737429325,18
"fr3_02",60.23393124068,9
"fr4_02",44.77483693619,6
"fr5_02",93.23672456782,14
"fr6_02",85.45386344843,14
"fr7_02",72.48395955299,11
"fr8_02",63.59364873029,7
"fr9_02",95.86810169118,17
"fr10_02",56.29859738529,6
"fo1_02",102.03084459428,16
"fo2_02",87.65786368719,16
"fo3_02",100.42549698448,16
"fo4_02",110.88855248698,15
"fo5_02",109.73242435493,22
"fo6_02",100.01699870059,19
"fo7_02",115.82905175037,18
"fo8_02",85.51324008058,16
"fo9_02",88.12187374167,16
"fo10_02",121.29465667188,20
"bc1_02",85.53854275078,14
"bc2_02",105.88383175197,19
"bc3_02",92.66569617568,11
"bc4_02",46.85971945339,7
"bc5_02",108.87225199979,21
"bc6_02",105.55882885412,17
"bc7_02",97.24150839668,15
"bc8_02",97.85257848037,14
"bc9_02",90.50643817728,15
"bc10_02",92.16106769562,12
"na1_02",83.93824979528,15
"na2_02",94.74763390768,14
"na3_02",89.48989614708,11
"na4_02",72.47335448998,11
"na5_02",107.39972145498,15
"na6_02",109.79162795678,19
"na7_02",106.48745868257,15
"na8_02",104.70708386928,15
"na9_02",85.14616172679,12
"na10_02",89.90887619192,12
"fr1_03",106.99997727428,21
"fr2_03",122.60946968833,27
"fr3_03",103.20385923789,20
"fr4_03",128.55978352929,26
"fr5_03",106.03645122029,22
"fr6_03",115.48207961753,25
"fr7_03",130.5876034403,29
"fr8_03",129.94902620718,27
"fr9_03",106.83428478898,23
"fr10_03",71.98466352699,13
"fo1_03",137.58390254423,32
"fo2_03",124.96461601139,27
"fo3_03",149.71235122638,33
"fo4_03",107.73209599768,24
"fo5_03",157.69015828479,36
"fo6_03",131.05964504322,29
"fo7_03",141.96073025142,34
"fo8_03",128.86659793003,23
"fo9_03",149.47798470408,34
"fo10_03",111.41974039489,23
"bc1_03",131.46650584928,29
"bc2_03",128.20769072018,30
"bc3_03",109.09082305708,21
"bc4_03",100.82735892008,18
"bc5_03",153.11705315929,34
"bc6_03",156.92113517073,36
"bc7_03",129.72090881189,25
"bc8_03",109.20735676346,23
"bc9_03",135.32564399381,27
"bc10_03",91.68719182269,15
"na1_03",138.83639235129,33
"na2_03",141.05917530198,32
"na3_03",139.35100037528,26
"na4_03",122.2553548569,26
"na5_03",127.82818561699,27
"na6_03",100.17276577689,21
"na7_03",135.06774691508,31
"na8_03",152.99449960428,32
"na9_03",125.68112618359,26
"na10_03",131.67730841748,28
