"","PD","SR"
"fr1_00",44.66521537548,13
"fr2_00",47.05945003307,16
"fr3_00",42.00659744298,19
"fr4_00",50.4016076896,20
"fr5_00",44.46242604061,12
"fr6_00",52.91608757257,17
"fr7_00",30.36384514383,9
"fr8_00",57.65372026101,16
"fr9_00",74.33341126947,26
"fr10_00",53.87529686779,17
"fo1_00",61.50718151119,21
"fo2_00",57.4476953666,20
"fo3_00",45.45802170936,15
"fo4_00",30.11788125972,9
"fo5_00",65.24399225893,25
"fo6_00",57.01843604949,21
"fo7_00",58.33093351336,20
"fo8_00",64.41547376867,24
"fo9_00",65.66610030063,19
"fo10_00",68.04944004179,23
"bc1_00",55.97053282757,18
"bc2_00",48.5889375157,17
"bc3_00",51.97165538018,17
"bc4_00",28.2582499945,5
"bc5_00",50.27040935248,14
"bc6_00",52.56479658138,17
"bc7_00",67.03054857588,22
"bc8_00",51.42584176139,16
"bc9_00",67.86420743007,22
"bc10_00",40.23004972956,12
"na1_00",52.88801661132,17
"na2_00",45.65166128888,14
"na3_00",38.45813154935,11
"na4_00",46.63761666245,11
"na5_00",57.32907583031,18
"na6_00",41.32695863594,14
"na7_00",40.4020560944,14
"na8_00",39.84805215187,16
"na9_00",83.39583969359,28
"na10_00",56.97717667025,18
"fr1_01",59.90892666447,20
"fr2_01",67.3188849002,22
"fr3_01",56.12403040965,19
"fr4_01",39.6422161708,10
"fr5_01",73.31406501343,29
"fr6_01",31.28329178628,10
"fr7_01",53.43556126491,14
"fr8_01",36.88154878514,12
"fr9_01",55.37700249423,17
"fr10_01",25.93633122352,6
"fo1_01",71.39000242803,22
"fo2_01",42.87457751199,12
"fo3_01",52.20919965083,18
"fo4_01",55.78155941993,22
"fo5_01",86.2486665309,27
"fo6_01",45.44717245258,16
"fo7_01",69.11619635539,18
"fo8_01",53.33441136383,17
"fo9_01",63.69278360947,23
"fo10_01",55.68404939712,17
"bc1_01",73.43795303806,23
"bc2_01",41.87237722098,9
"bc3_01",33.28517573132,9
"bc4_01",39.79990812952,11
"bc5_01",63.74607817043,20
"bc6_01",58.61404338076,18
"bc7_01",57.86431793362,17
"bc8_01",42.35857879003,13
"bc9_01",51.70663387919,19
"bc10_01",36.23805312218,9
"na1_01",31.46308566102,8
"na2_01",42.40531974906,12
"na3_01",40.13535413792,13
"na4_01",55.57339835808,13
"na5_01",69.12487406733,20
"na6_01",35.11001023638,8
"na7_01",50.31485919508,12
"na8_01",36.69188605898,9
"na9_01",46.8804492038,13
"na10_01",46.75547349922,16
"fr1_02",57.44544130533,18
"fr2_02",61.2718763128,18
"fr3_02",40.88735319554,9
"fr4_02",31.4992132764,6
"fr5_02",52.06807177989,14
"fr6_02",51.39072799453,14
"fr7_02",42.09642466115,11
"fr8_02",34.959952975,7
"fr9_02",46.60287111843,17
"fr10_02",30.23356416868,6
"fo1_02",57.96432899552,16
"fo2_02",57.00809661398,16
"fo3_02",59.54647486662,16
"fo4_02",54.94515116219,15
"fo5_02",69.77829438839,22
"fo6_02",63.16781731713,19
"fo7_02",62.50747018983,18
"fo8_02",53.43458010553,16
"fo9_02",51.06225779843,16
"fo10_02",65.37133900923,20
"bc1_02",60.02015526488,14
"bc2_02",58.46244607883,19
"bc3_02",45.57637049419,11
"bc4_02",33.39681578648,7
"bc5_02",68.05233525273,21
"bc6_02",56.45443262593,17
"bc7_02",57.57434093373,15
"bc8_02",46.87089256933,14
"bc9_02",48.97261857393,15
"bc10_02",46.20013555619,12
"na1_02",51.66724225742,15
"na2_02",52.62832671149,14
"na3_02",39.86579762772,11
"na4_02",38.72937775323,11
"na5_02",52.44668582139,15
"na6_02",55.95613375503,19
"na7_02",61.14183716569,15
"na8_02",52.81702894193,15
"na9_02",45.68963488231,12
"na10_02",52.18653062649,12
"fr1_03",61.90383971163,21
"fr2_03",78.02266353353,27
"fr3_03",55.61156360305,20
"fr4_03",75.44138969595,26
"fr5_03",64.48541876202,22
"fr6_03",70.87624643492,25
"fr7_03",75.33392659673,29
"fr8_03",76.65466824932,27
"fr9_03",64.77342331362,23
"fr10_03",38.24681432423,13
"fo1_03",83.18722937763,32
"fo2_03",78.01883386723,27
"fo3_03",86.59551019773,33
"fo4_03",69.11239378183,24
"fo5_03",101.37035476523,36
"fo6_03",83.60678009753,29
"fo7_03",89.71061906923,34
"fo8_03",72.25680909103,23
"fo9_03",88.40456160493,34
"fo10_03",63.38364040733,23
"bc1_03",84.64088199323,29
"bc2_03",73.53437455923,30
"bc3_03",53.66666515463,21
"bc4_03",56.61557780703,18
"bc5_03",88.1683849777,34
"bc6_03",93.52819894851,36
"bc7_03",70.08395603172,25
"bc8_03",66.65244407933,23
"bc9_03",77.29262469613,27
"bc10_03",50.27176803449,15
"na1_03",81.50833954483,33
"na2_03",72.49284823803,32
"na3_03",72.13201924013,26
"na4_03",71.88245182649,26
"na5_03",75.69397551842,27
"na6_03",63.18439890212,21
"na7_03",82.02908181652,31
"na8_03",84.29521984613,32
"na9_03",73.16714958113,26
"na10_03",75.18608848189,28
