"","PD","SR"
"fr1_00",51.4971192957,13
"fr2_00",55.5928561221,16
"fr3_00",53.43964182361,19
"fr4_00",62.1039978445,20
"fr5_00",53.22440873151,12
"fr6_00",62.05012776591,17
"fr7_00",37.65663735801,9
"fr8_00",61.21866946851,16
"fr9_00",80.16919035309,26
"fr10_00",61.85681030801,17
"fo1_00",64.74234224241,21
"fo2_00",67.0257475742,20
"fo3_00",50.2349247522,15
"fo4_00",33.9903151022,9
"fo5_00",71.20802060089,25
"fo6_00",64.42839326081,21
"fo7_00",64.21964215091,20
"fo8_00",72.69306524418,24
"fo9_00",73.10924260431,19
"fo10_00",76.10127014531,23
"bc1_00",66.19273224301,18
"bc2_00",58.0691812365,17
"bc3_00",59.1759625149,17
"bc4_00",31.8297934711,5
"bc5_00",52.03575773681,14
"bc6_00",58.61622433091,17
"bc7_00",77.99116717029,22
"bc8_00",60.8966449017,16
"bc9_00",73.99273986741,22
"bc10_00",50.58786359408,12
"na1_00",58.36688791861,17
"na2_00",46.98622854201,14
"na3_00",38.9121081614,11
"na4_00",56.1986210593,11
"na5_00",59.4691273038,18
"na6_00",44.76621261231,14
"na7_00",48.08244391821,14
"na8_00",44.3564431093,16
"na9_00",85.71798628769,28
"na10_00",63.48744478788,18
"fr1_01",61.58090493341,20
"fr2_01",82.14032052861,22
"fr3_01",66.49327594521,19
"fr4_01",44.49904582541,10
"fr5_01",87.06784894721,29
"fr6_01",39.4114858852,10
"fr7_01",60.6234895202,14
"fr8_01",45.9564608067,12
"fr9_01",68.3826651622,17
"fr10_01",34.7127099255,6
"fo1_01",77.20115914291,22
"fo2_01",49.0738151601,12
"fo3_01",64.1035752044,18
"fo4_01",66.75378348031,22
"fo5_01",90.36450199031,27
"fo6_01",50.36460632211,16
"fo7_01",70.24921400621,18
"fo8_01",60.1630816001,17
"fo9_01",71.57605325581,23
"fo10_01",61.47373197331,17
"bc1_01",75.63048806081,23
"bc2_01",45.4585400058,9
"bc3_01",41.6844314438,9
"bc4_01",44.420756824,11
"bc5_01",66.42778090968,20
"bc6_01",67.02409285268,18
"bc7_01",60.8436771465,17
"bc8_01",52.7273615959,13
"bc9_01",65.4348229635,19
"bc10_01",38.8243288794,9
"na1_01",40.9393656635,8
"na2_01",49.77450307271,12
"na3_01",48.5503854372,13
"na4_01",52.18429249221,13
"na5_01",73.26995471779,20
"na6_01",40.0754857426,8
"na7_01",55.1405525887,12
"na8_01",43.9386448833,9
"na9_01",54.43084741089,13
"na10_01",56.691570105,16
"fr1_02",63.99781436801,18
"fr2_02",64.66671015021,18
"fr3_02",46.0246928667,9
"fr4_02",34.3323966198,6
"fr5_02",51.55687583561,14
"fr6_02",57.42256496561,14
"fr7_02",51.6080595767,11
"fr8_02",37.0238922468,7
"fr9_02",57.18727037531,17
"fr10_02",31.2419398416,6
"fo1_02",59.53917116461,16
"fo2_02",56.10016970241,16
"fo3_02",61.96442706481,16
"fo4_02",60.97903144344,15
"fo5_02",66.76017032559,22
"fo6_02",69.72096649741,19
"fo7_02",67.39394725811,18
"fo8_02",59.21372661771,16
"fo9_02",58.48415326681,16
"fo10_02",80.16925337821,20
"bc1_02",63.75461589629,14
"bc2_02",65.45740359941,19
"bc3_02",50.23585997101,11
"bc4_02",37.4324867573,7
"bc5_02",69.82188342979,21
"bc6_02",60.60783223921,17
"bc7_02",63.32851072381,15
"bc8_02",57.6712944172,14
"bc9_02",53.14600702461,15
"bc10_02",50.14010129231,12
"na1_02",56.93735830441,15
"na2_02",55.95104457661,14
"na3_02",47.01232221261,11
"na4_02",43.48300693531,11
"na5_02",54.39933103901,15
"na6_02",66.75104078691,19
"na7_02",63.68622537459,15
"na8_02",58.88029313169,15
"na9_02",52.68063759911,12
"na10_02",55.48757395271,12
"fr1_03",69.61011744231,21
"fr2_03",84.84622458321,27
"fr3_03",66.64882854496,20
"fr4_03",80.10668628461,26
"fr5_03",71.45416454121,22
"fr6_03",82.50416796231,25
"fr7_03",89.23028282171,29
"fr8_03",87.66945841761,27
"fr9_03",70.87647671071,23
"fr10_03",47.3153035614,13
"fo1_03",92.39899216339,32
"fo2_03",88.06164211531,27
"fo3_03",93.70071205657,33
"fo4_03",77.6103477938,24
"fo5_03",104.33537157831,36
"fo6_03",87.46733909921,29
"fo7_03",99.37686312039,34
"fo8_03",77.30432448751,23
"fo9_03",93.61173921261,34
"fo10_03",77.9989408219,23
"bc1_03",94.21976510369,29
"bc2_03",86.86884415599,30
"bc3_03",68.09196754581,21
"bc4_03",64.43901405387,18
"bc5_03",103.51092442499,34
"bc6_03",103.34757881278,36
"bc7_03",81.05171351841,25
"bc8_03",83.20767344379,23
"bc9_03",87.45351137871,27
"bc10_03",60.85956117171,15
"na1_03",97.58242945521,33
"na2_03",95.74053084269,32
"na3_03",86.33868402381,26
"na4_03",80.68257409894,26
"na5_03",83.70668321929,27
"na6_03",73.57967672039,21
"na7_03",85.52062057609,31
"na8_03",99.29576014891,32
"na9_03",86.07710527089,26
"na10_03",87.4655561485,28
