"","PD","SR"
"fr1_00",47.61381922986,13
"fr2_00",52.30007944318,16
"fr3_00",52.45538378272,19
"fr4_00",60.40308780093,20
"fr5_00",47.2592293005,12
"fr6_00",60.400846582,17
"fr7_00",37.07562919169,9
"fr8_00",58.13525522101,16
"fr9_00",76.94657487913,26
"fr10_00",56.16457702337,17
"fo1_00",64.72147578081,21
"fo2_00",63.77247886369,20
"fo3_00",49.82424447224,15
"fo4_00",33.75364989769,9
"fo5_00",70.32309606113,25
"fo6_00",64.04179607126,21
"fo7_00",64.41117810969,20
"fo8_00",67.04103654419,24
"fo9_00",68.6359494275,19
"fo10_00",66.30952660804,23
"bc1_00",63.88380738132,18
"bc2_00",52.26443455349,17
"bc3_00",52.3252577254,17
"bc4_00",28.2106015278,5
"bc5_00",48.05528050745,14
"bc6_00",52.78922380357,17
"bc7_00",74.53517599574,22
"bc8_00",50.81171034537,16
"bc9_00",69.33469637983,22
"bc10_00",44.36417303898,12
"na1_00",56.01311020635,17
"na2_00",48.620497459,14
"na3_00",38.9717597755,11
"na4_00",52.01241312159,11
"na5_00",54.63593415775,18
"na6_00",41.66856386705,14
"na7_00",43.35399344368,14
"na8_00",42.13320752612,16
"na9_00",84.05859136685,28
"na10_00",63.74813361175,18
"fr1_01",62.71489498644,20
"fr2_01",73.44295869197,22
"fr3_01",59.31121921024,19
"fr4_01",42.7258192075,10
"fr5_01",80.42236487985,29
"fr6_01",37.12725963898,10
"fr7_01",56.89020108779,14
"fr8_01",39.088213244,12
"fr9_01",58.3877500403,17
"fr10_01",33.29515920479,6
"fo1_01",70.05240660089,22
"fo2_01",46.90698658193,12
"fo3_01",56.78106979045,18
"fo4_01",59.87920020757,22
"fo5_01",86.37127014215,27
"fo6_01",48.28795826699,16
"fo7_01",64.88551400602,18
"fo8_01",55.42459639928,17
"fo9_01",68.78385646912,23
"fo10_01",55.89006402962,17
"bc1_01",74.16279223965,23
"bc2_01",41.76423286734,9
"bc3_01",37.10081422768,9
"bc4_01",39.13367464548,11
"bc5_01",62.38231366122,20
"bc6_01",60.04292787192,18
"bc7_01",52.29076514733,17
"bc8_01",45.57111428949,13
"bc9_01",61.06340177428,19
"bc10_01",38.64389241758,9
"na1_01",34.04857267099,8
"na2_01",44.92915088588,12
"na3_01",42.15752975612,13
"na4_01",54.04206332138,13
"na5_01",70.58574126919,20
"na6_01",36.21594468938,8
"na7_01",53.17582347309,12
"na8_01",40.31609582448,9
"na9_01",54.10894650889,13
"na10_01",51.69978815063,16
"fr1_02",60.76721426315,18
"fr2_02",66.30057197124,18
"fr3_02",43.17862497759,9
"fr4_02",34.2166302335,6
"fr5_02",54.28742998828,14
"fr6_02",56.95648088499,14
"fr7_02",49.738386617,11
"fr8_02",33.61815519526,7
"fr9_02",54.66165751968,17
"fr10_02",35.27934354149,6
"fo1_02",57.67600821058,16
"fo2_02",53.90674030593,16
"fo3_02",57.24233413825,16
"fo4_02",59.20225107494,15
"fo5_02",64.6521818161,22
"fo6_02",65.91726628677,19
"fo7_02",64.45940809334,18
"fo8_02",57.7052421892,16
"fo9_02",55.21598761829,16
"fo10_02",67.47988326204,20
"bc1_02",62.02285085358,14
"bc2_02",64.58752111508,19
"bc3_02",48.63616472858,11
"bc4_02",35.31614673177,7
"bc5_02",71.148163496,21
"bc6_02",56.20687103029,17
"bc7_02",60.9936658423,15
"bc8_02",51.64378936434,14
"bc9_02",49.98328326019,15
"bc10_02",47.76611774518,12
"na1_02",53.00468428388,15
"na2_02",57.71434372258,14
"na3_02",41.90934240108,11
"na4_02",44.90740023978,11
"na5_02",50.83411525815,15
"na6_02",60.26264255395,19
"na7_02",62.88766115934,15
"na8_02",55.44310011194,15
"na9_02",49.0573473213,12
"na10_02",52.45344250129,12
"fr1_03",64.82115839405,21
"fr2_03",78.9164509466,27
"fr3_03",57.53452115092,20
"fr4_03",72.0256494397,26
"fr5_03",64.04047502293,22
"fr6_03",72.73311869105,25
"fr7_03",78.98217009554,29
"fr8_03",77.12730054906,27
"fr9_03",63.79170570188,23
"fr10_03",44.30357410203,13
"fo1_03",85.47087097373,32
"fo2_03",78.87736294153,27
"fo3_03",93.41259951392,33
"fo4_03",71.38918703046,24
"fo5_03",97.73043894222,36
"fo6_03",81.71455540706,29
"fo7_03",95.26359614423,34
"fo8_03",75.99596216865,23
"fo9_03",85.27689903585,34
"fo10_03",69.26670186703,23
"bc1_03",89.14763843506,29
"bc2_03",78.33393740352,30
"bc3_03",63.71037078745,21
"bc4_03",61.39667631696,18
"bc5_03",91.89564541784,34
"bc6_03",97.01212470754,36
"bc7_03",71.60097543815,25
"bc8_03",75.14400484827,23
"bc9_03",79.42402438885,27
"bc10_03",53.54321561925,15
"na1_03",89.02888391776,33
"na2_03",79.94386329092,32
"na3_03",73.03552613026,26
"na4_03",74.51193607733,26
"na5_03",82.24429558053,27
"na6_03",68.01324292217,21
"na7_03",82.63536080335,31
"na8_03",88.43874445882,32
"na9_03",80.38667414945,26
"na10_03",77.79290451633,28
