"","PD","SR"
"fr1_00",88.73896702873,13
"fr2_00",98.7543493908,16
"fr3_00",81.44058848113,19
"fr4_00",101.83135673551,20
"fr5_00",100.9538358602,12
"fr6_00",93.7939013539,17
"fr7_00",61.4671397572,9
"fr8_00",103.3968913761,16
"fr9_00",123.2353667934,26
"fr10_00",106.1766197988,17
"fo1_00",116.5603381642,21
"fo2_00",109.5356494402,20
"fo3_00",80.4588180367,15
"fo4_00",60.6648033556,9
"fo5_00",112.7298605319,25
"fo6_00",117.6844426876,21
"fo7_00",111.83538708251,20
"fo8_00",118.41090140411,24
"fo9_00",108.0941280014,19
"fo10_00",122.6350201833,23
"bc1_00",95.8974578989,18
"bc2_00",95.4134877285,17
"bc3_00",91.8423227971,17
"bc4_00",46.3880892354,5
"bc5_00",88.9771886421,14
"bc6_00",81.0869828626,17
"bc7_00",118.8728744428,22
"bc8_00",109.8923338033,16
"bc9_00",118.18951984671,22
"bc10_00",73.2860181859,12
"na1_00",93.9006063207,17
"na2_00",67.9377566603,14
"na3_00",72.2502697454,11
"na4_00",77.3285231221,11
"na5_00",115.719204836,18
"na6_00",79.0088058632,14
"na7_00",68.6359631011,14
"na8_00",75.4342690295,16
"na9_00",144.2560954439,28
"na10_00",97.29983706981,18
"fr1_01",101.43040138103,20
"fr2_01",123.11844095863,22
"fr3_01",118.8854798536,19
"fr4_01",76.5109794655,10
"fr5_01",135.37954825753,29
"fr6_01",69.2678991629,10
"fr7_01",81.4978836483,14
"fr8_01",64.6947562965,12
"fr9_01",105.5111931945,17
"fr10_01",49.878957754,6
"fo1_01",116.48776297343,22
"fo2_01",80.2936346685,12
"fo3_01",104.255038102,18
"fo4_01",102.5943765707,22
"fo5_01",150.5866896234,27
"fo6_01",89.271206452,16
"fo7_01",110.26164988793,18
"fo8_01",99.5099866184,17
"fo9_01",110.3041994785,23
"fo10_01",93.3971796334,17
"bc1_01",130.01086290633,23
"bc2_01",69.52175386543,9
"bc3_01",63.1388448571,9
"bc4_01",66.9175392608,11
"bc5_01",112.90810353913,20
"bc6_01",99.6566256825,18
"bc7_01",89.92635774813,17
"bc8_01",87.7355650888,13
"bc9_01",89.4105603575,19
"bc10_01",65.5089969982,9
"na1_01",59.1493696218,8
"na2_01",73.8399026984,12
"na3_01",82.0934246606,13
"na4_01",93.71599318873,13
"na5_01",112.04431207953,20
"na6_01",66.0389753085,8
"na7_01",82.9895874303,12
"na8_01",74.6056975971,9
"na9_01",77.9199511099,13
"na10_01",72.3461447207,16
"fr1_02",99.35635656943,18
"fr2_02",111.48867978329,18
"fr3_02",62.3158782982,9
"fr4_02",42.9329809496,6
"fr5_02",92.45070657673,14
"fr6_02",90.4714234138,14
"fr7_02",71.2586250347,11
"fr8_02",59.7861078768,7
"fr9_02",90.435067494,17
"fr10_02",52.5049544632,6
"fo1_02",100.8963583393,16
"fo2_02",84.0890236762,16
"fo3_02",103.8745605665,16
"fo4_02",109.8087773802,15
"fo5_02",111.81103009873,22
"fo6_02",102.3475339284,19
"fo7_02",108.77288070516,18
"fo8_02",89.3400381051,16
"fo9_02",93.6857519697,16
"fo10_02",120.5035981122,20
"bc1_02",87.18011867713,14
"bc2_02",105.8899689522,19
"bc3_02",88.7766824508,11
"bc4_02",45.5872015488,7
"bc5_02",111.37522277583,21
"bc6_02",108.3222319516,17
"bc7_02",98.6938472359,15
"bc8_02",98.51536517323,14
"bc9_02",91.9824858895,15
"bc10_02",96.7973979794,12
"na1_02",86.5858306819,15
"na2_02",96.5251789471,14
"na3_02",86.0344818504,11
"na4_02",76.7382416991,11
"na5_02",103.1131180365,15
"na6_02",106.13862418783,19
"na7_02",106.30789116543,15
"na8_02",98.2038705463,15
"na9_02",85.7644631769,12
"na10_02",91.7751103175,12
"fr1_03",110.78014615236,21
"fr2_03",121.30191338914,27
"fr3_03",112.71685352944,20
"fr4_03",134.29601796811,26
"fr5_03",108.41241664373,22
"fr6_03",118.81617281351,25
"fr7_03",129.35611017674,29
"fr8_03",126.89998653324,27
"fr9_03",108.42332067093,23
"fr10_03",72.97808910343,13
"fo1_03",140.2423293264,32
"fo2_03",122.48423551937,27
"fo3_03",144.86739771513,33
"fo4_03",112.20750481192,24
"fo5_03",167.86660657623,36
"fo6_03",136.1611595267,29
"fo7_03",146.77584925794,34
"fo8_03",133.99284606363,23
"fo9_03",156.1142093438,34
"fo10_03",112.5564274304,23
"bc1_03",133.3625557007,29
"bc2_03",122.03183406659,30
"bc3_03",106.18571550541,21
"bc4_03",107.8844309546,18
"bc5_03",152.6834595394,34
"bc6_03",159.4582511189,36
"bc7_03",123.94716361971,25
"bc8_03",108.11148594253,23
"bc9_03",132.1813245979,27
"bc10_03",94.3601842852,15
"na1_03",136.4330118819,33
"na2_03",136.73257136223,32
"na3_03",132.0774061944,26
"na4_03",124.14458414506,26
"na5_03",126.39274936933,27
"na6_03",98.80186984131,21
"na7_03",133.5201359533,31
"na8_03",150.73039200813,32
"na9_03",119.08418091364,26
"na10_03",127.21383678681,28
