"","PD","SR"
"fr2000",251.34202882973,66
"fo2000",216.73003363491,62
"na2000",229.82960615223,66
"fr2001",224.21621904696,56
"fo2001",200.06323143243,56
"na2001",205.95854106522,52
"fr2002",188.45157140238,40
"fo2002",184.71422363023,46
"na2002",208.55841381245,49
"fr2003",244.77592013613,75
"fo2003",264.36084039503,85
"na2003",307.86851052107,108
