"","PD","SR"
"fr1_00",86.60918846522,13
"fr2_00",103.05075044522,16
"fr3_00",86.08782492461,19
"fr4_00",111.66243930783,20
"fr5_00",105.38145690072,12
"fr6_00",93.09198137532,17
"fr7_00",69.67489610832,9
"fr8_00",105.83571692645,16
"fr9_00",126.46021305022,26
"fr10_00",102.56883532402,17
"fo1_00",122.30648758042,21
"fo2_00",111.21169591074,20
"fo3_00",82.81177938132,15
"fo4_00",63.47001919172,9
"fo5_00",114.14365930535,25
"fo6_00",119.24528825512,21
"fo7_00",120.68303820602,20
"fo8_00",122.6582772157,24
"fo9_00",108.30685710709,19
"fo10_00",121.11623104846,23
"bc1_00",96.96953727304,18
"bc2_00",104.95631779372,17
"bc3_00",85.18179720562,17
"bc4_00",44.81569875772,5
"bc5_00",89.65680635086,14
"bc6_00",79.70211130921,17
"bc7_00",124.52195114302,22
"bc8_00",110.46332306126,16
"bc9_00",123.0806357128,22
"bc10_00",70.9464316781,12
"na1_00",91.64808628421,17
"na2_00",71.02213009313,14
"na3_00",75.26397465662,11
"na4_00",80.86808205784,11
"na5_00",119.49556493238,18
"na6_00",78.01652686946,14
"na7_00",67.46392497711,14
"na8_00",82.49064483912,16
"na9_00",143.26194015431,28
"na10_00",98.83544129227,18
"fr1_01",105.68856708217,20
"fr2_01",130.40119985947,22
"fr3_01",123.78022217742,19
"fr4_01",81.28721064072,10
"fr5_01",144.52389172416,29
"fr6_01",68.79773908062,10
"fr7_01",80.12669227466,14
"fr8_01",67.74661515612,12
"fr9_01",111.06363690913,17
"fr10_01",48.77276465742,6
"fo1_01",121.16995637202,22
"fo2_01",86.10031029057,12
"fo3_01",108.98752357222,18
"fo4_01",110.25234424497,22
"fo5_01",156.53581800072,27
"fo6_01",97.94383650512,16
"fo7_01",116.24953325452,18
"fo8_01",103.30105992399,17
"fo9_01",118.70412089074,23
"fo10_01",91.63734572242,17
"bc1_01",138.28692292892,23
"bc2_01",74.70586355231,9
"bc3_01",64.43321097392,9
"bc4_01",70.42102200662,11
"bc5_01",116.92168248581,20
"bc6_01",95.80971932042,18
"bc7_01",95.44221310822,17
"bc8_01",94.96911881577,13
"bc9_01",98.25368379692,19
"bc10_01",71.64054322343,9
"na1_01",61.49492319792,8
"na2_01",73.70019440397,12
"na3_01",86.62863609416,13
"na4_01",97.87563483307,13
"na5_01",117.50775080053,20
"na6_01",68.49144047617,8
"na7_01",81.00574781399,12
"na8_01",74.37991046787,9
"na9_01",76.35418678853,13
"na10_01",73.63619833485,16
"fr1_02",105.72492812827,18
"fr2_02",121.94074162106,18
"fr3_02",62.19146957846,9
"fr4_02",45.84120291856,6
"fr5_02",97.01967162446,14
"fr6_02",90.86736388293,14
"fr7_02",76.60160979756,11
"fr8_02",58.47275044596,7
"fr9_02",101.36948706742,17
"fr10_02",57.86439318236,6
"fo1_02",102.81920093411,16
"fo2_02",87.76621204627,16
"fo3_02",105.54579245371,16
"fo4_02",117.59907519937,15
"fo5_02",117.62772815281,22
"fo6_02",105.84878614587,19
"fo7_02",118.54830983281,18
"fo8_02",97.37289803043,16
"fo9_02",105.50806712332,16
"fo10_02",123.18953628938,20
"bc1_02",86.49881148002,14
"bc2_02",111.01377720528,19
"bc3_02",95.98846607277,11
"bc4_02",45.82203970416,7
"bc5_02",115.04602016151,21
"bc6_02",112.38626594027,17
"bc7_02",104.09777567411,15
"bc8_02",103.41049249687,14
"bc9_02",99.73841904937,15
"bc10_02",105.27053696502,12
"na1_02",92.52678623057,15
"na2_02",100.35095885518,14
"na3_02",88.47143848857,11
"na4_02",84.51672393752,11
"na5_02",109.36556952787,15
"na6_02",114.83053170407,19
"na7_02",112.92820646631,15
"na8_02",106.78029671307,15
"na9_02",92.82376145273,12
"na10_02",95.62615574689,12
"fr1_03",119.81568071367,21
"fr2_03",125.57972371111,27
"fr3_03",110.30644036357,20
"fr4_03",139.56649590817,26
"fr5_03",109.52112929056,22
"fr6_03",116.46541749574,25
"fr7_03",136.23200209526,29
"fr8_03",128.51876640898,27
"fr9_03",108.48622439757,23
"fr10_03",79.75821383236,13
"fo1_03",140.78779036472,32
"fo2_03",131.56370079908,27
"fo3_03",147.73180775553,33
"fo4_03",117.14753989957,24
"fo5_03",166.78046316932,36
"fo6_03",137.88404568098,29
"fo7_03",149.09108267398,34
"fo8_03",135.12467166738,23
"fo9_03",157.60787232047,34
"fo10_03",110.38212194787,23
"bc1_03",134.29728757523,29
"bc2_03",133.86518889071,30
"bc3_03",115.30294140782,21
"bc4_03",109.53559561854,18
"bc5_03",163.33347755943,34
"bc6_03",164.43231845313,36
"bc7_03",130.07069417176,25
"bc8_03",116.04275755336,23
"bc9_03",134.20128144602,27
"bc10_03",96.92235995553,15
"na1_03",142.49770365167,33
"na2_03",145.47853093387,32
"na3_03",134.83575586231,26
"na4_03",135.51344896952,26
"na5_03",129.78805550752,27
"na6_03",99.87189235822,21
"na7_03",134.75595260763,31
"na8_03",157.21736883712,32
"na9_03",136.73557203086,26
"na10_03",130.21086763387,28
