"","PD","SR"
"fr1_00",46.2201073478,13
"fr2_00",54.0436069999,16
"fr3_00",42.57271949542,19
"fr4_00",52.76182010776,20
"fr5_00",40.18495001122,12
"fr6_00",50.63510921324,17
"fr7_00",29.36212679882,9
"fr8_00",52.05124276952,16
"fr9_00",70.30289579652,26
"fr10_00",49.6396734983,17
"fo1_00",56.60888431042,21
"fo2_00",59.72568761484,20
"fo3_00",46.50360355506,15
"fo4_00",25.66081471542,9
"fo5_00",62.62821126314,25
"fo6_00",56.09520513302,21
"fo7_00",55.97728174992,20
"fo8_00",62.30085721054,24
"fo9_00",65.8738617272,19
"fo10_00",60.127236199,23
"bc1_00",57.43099105012,18
"bc2_00",52.38444084796,17
"bc3_00",52.14608535474,17
"bc4_00",24.23463338484,5
"bc5_00",45.48043378262,14
"bc6_00",49.49511140592,17
"bc7_00",69.05120029602,22
"bc8_00",49.80369180122,16
"bc9_00",65.09706539014,22
"bc10_00",41.66002263216,12
"na1_00",51.58577676444,17
"na2_00",45.01591465372,14
"na3_00",37.05389358274,11
"na4_00",50.42154717874,11
"na5_00",49.54314703544,18
"na6_00",35.51522258874,14
"na7_00",37.55512967072,14
"na8_00",39.65810967016,16
"na9_00",76.54791143814,28
"na10_00",57.57526831464,18
"fr1_01",62.1268647893,20
"fr2_01",66.53409853542,22
"fr3_01",54.75484217722,19
"fr4_01",35.01371852602,10
"fr5_01",73.30602667904,29
"fr6_01",29.65106256922,10
"fr7_01",51.3402515473,14
"fr8_01",34.88290747682,12
"fr9_01",51.60314871375,17
"fr10_01",29.70610677696,6
"fo1_01",70.2205479824,22
"fo2_01",38.87519926424,12
"fo3_01",49.43985857254,18
"fo4_01",49.14700724014,22
"fo5_01",80.47779336424,27
"fo6_01",40.63685713822,16
"fo7_01",60.49570512032,18
"fo8_01",50.8992812149,17
"fo9_01",62.16904202722,23
"fo10_01",50.39502382315,17
"bc1_01",67.60742849264,23
"bc2_01",36.5206967707,9
"bc3_01",32.38271631416,9
"bc4_01",36.38819550646,11
"bc5_01",57.51136243182,20
"bc6_01",59.0004946741,18
"bc7_01",49.04528021652,17
"bc8_01",42.75794724524,13
"bc9_01",55.31730665786,19
"bc10_01",30.94298097712,9
"na1_01",30.75833636222,8
"na2_01",41.1242118318,12
"na3_01",37.71805426622,13
"na4_01",47.07160793112,13
"na5_01",66.73713985542,20
"na6_01",32.14605267792,8
"na7_01",48.72647393625,12
"na8_01",36.71999849302,9
"na9_01",49.1508914435,13
"na10_01",47.68986615808,16
"fr1_02",56.2191065382,18
"fr2_02",56.02909334274,18
"fr3_02",39.01280302062,9
"fr4_02",27.51567542222,6
"fr5_02",48.70179566194,14
"fr6_02",48.08225245952,14
"fr7_02",46.08281648462,11
"fr8_02",28.73390993856,7
"fr9_02",47.87635368172,17
"fr10_02",28.44413081002,6
"fo1_02",52.98812524802,16
"fo2_02",46.40085497872,16
"fo3_02",53.07435163832,16
"fo4_02",54.35270835492,15
"fo5_02",59.95663319524,22
"fo6_02",61.2997195074,19
"fo7_02",58.98229555082,18
"fo8_02",49.63765392424,16
"fo9_02",46.11659238664,16
"fo10_02",64.22598779092,20
"bc1_02",59.061180674,14
"bc2_02",63.08103560302,19
"bc3_02",43.37193122082,11
"bc4_02",32.24530343156,7
"bc5_02",69.07912484372,21
"bc6_02",52.15727299332,17
"bc7_02",61.44051247402,15
"bc8_02",49.62269445432,14
"bc9_02",47.14512979422,15
"bc10_02",40.00607541472,12
"na1_02",46.92050168502,15
"na2_02",51.05631422717,14
"na3_02",38.07460316822,11
"na4_02",39.25453719512,11
"na5_02",49.95648338502,15
"na6_02",56.34565413014,19
"na7_02",58.91434575022,15
"na8_02",47.80574759254,15
"na9_02",44.171400544,12
"na10_02",48.20245244004,12
"fr1_03",61.11513456532,21
"fr2_03",71.40192965211,27
"fr3_03",54.202034055,20
"fr4_03",70.10430382912,26
"fr5_03",56.78940582222,22
"fr6_03",60.04199585502,25
"fr7_03",75.32791252862,29
"fr8_03",71.92797261992,27
"fr9_03",57.8293677642,23
"fr10_03",41.06141144886,13
"fo1_03",76.787959265,32
"fo2_03",74.1487622339,27
"fo3_03",76.98515071804,33
"fo4_03",63.3868155911,24
"fo5_03",86.2976760428,36
"fo6_03",73.5011340053,29
"fo7_03",80.91660208922,34
"fo8_03",68.9104831991,23
"fo9_03",82.4712146685,34
"fo10_03",61.42829814154,23
"bc1_03",81.09264109005,29
"bc2_03",70.23471561757,30
"bc3_03",54.03520243237,21
"bc4_03",55.1436786923,18
"bc5_03",84.19915354742,34
"bc6_03",91.9025866762,36
"bc7_03",65.96204095332,25
"bc8_03",65.17003199947,23
"bc9_03",75.1623332833,27
"bc10_03",45.3135022956,15
"na1_03",85.82274182192,33
"na2_03",76.8821004266,32
"na3_03",71.27605583776,26
"na4_03",64.16003800992,26
"na5_03",71.17946623207,27
"na6_03",60.45166035322,21
"na7_03",77.1541314104,31
"na8_03",78.4213072749,32
"na9_03",71.86125051892,26
"na10_03",73.08541385564,28
