"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,12.6959580953367,12.7391200175023,12.4173403286144,12.6451194617149,12.1144477404516,12.2507664586923,12.3589081844787,12.4062690794559,12.6895072363061,12.5501463670232,12.9037276654998
"fo2000",12.6959580953367,0,12.877421994268,12.6696802670404,12.8408222146986,12.3405289304092,12.4759362323969,12.587072646349,12.6973639279989,12.9476672272977,12.9176750450711,13.1192644391041
"na2000",12.7391200175023,12.877421994268,0,12.6997869115274,12.890777168085,12.3981957395541,12.5319026392793,12.6390477280908,12.7426661356183,12.9839838555468,12.9602945802336,13.1279481139007
"fr2001",12.4173403286144,12.6696802670404,12.6997869115274,0,12.6268980562867,12.0922880712605,12.2474081766026,12.3468994204575,12.414554732655,12.7187722860213,12.6374607632411,12.8526403989782
"fo2001",12.6451194617149,12.8408222146986,12.890777168085,12.6268980562867,0,12.3170242520886,12.4462454620863,12.5400621038539,12.629795860616,12.9048548523732,12.8404539938393,13.0860902336263
"na2001",12.1144477404516,12.3405289304092,12.3981957395541,12.0922880712605,12.3170242520886,0,11.9073828368988,11.9627329366854,12.1302996129648,12.4032804758244,12.3249700621565,12.6712886537987
"fr2002",12.2507664586923,12.4759362323969,12.5319026392793,12.2474081766026,12.4462454620863,11.9073828368988,0,12.1465818042894,12.2214984479424,12.5046274414602,12.4517226386252,12.7360909172339
"fo2002",12.3589081844787,12.587072646349,12.6390477280908,12.3468994204575,12.5400621038539,11.9627329366854,12.1465818042894,0,12.3415306784594,12.6234044716809,12.5468365241126,12.8473481035237
"na2002",12.4062690794559,12.6973639279989,12.7426661356183,12.414554732655,12.629795860616,12.1302996129648,12.2214984479424,12.3415306784594,0,12.7100587134573,12.6070255102138,12.872646988722
"fr2003",12.6895072363061,12.9476672272977,12.9839838555468,12.7187722860213,12.9048548523732,12.4032804758244,12.5046274414602,12.6234044716809,12.7100587134573,0,12.8334315938696,13.1506394176807
"fo2003",12.5501463670232,12.9176750450711,12.9602945802336,12.6374607632411,12.8404539938393,12.3249700621565,12.4517226386252,12.5468365241126,12.6070255102138,12.8334315938696,0,13.0918925864307
"na2003",12.9037276654998,13.1192644391041,13.1279481139007,12.8526403989782,13.0860902336263,12.6712886537987,12.7360909172339,12.8473481035237,12.872646988722,13.1506394176807,13.0918925864307,0
