"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,21.2232492347667,19.6882112657334,13.8010984481681,17.3795953316378,17.874063126901,15.6591242269444,21.4378961268055,20.9295914817326,19.1145790870456,23.3495680819205,20.701184054505
"fo2000",21.2232492347667,0,22.1385487353423,21.1209915400595,21.1385977819163,21.8424976164408,21.7169767654292,21.2217120667412,22.5597267587469,22.2820101284689,21.6349205011133,22.4730889258479
"na2000",19.6882112657334,22.1385487353423,0,20.0359602067128,21.5844809579488,17.1607766038897,19.7365423121784,24.8006599758555,12.9077193714953,18.6994652604911,23.7456998650589,16.7806226981327
"fr2001",13.8010984481681,21.1209915400595,20.0359602067128,0,16.3806068886255,17.5540405855103,14.6355689692225,20.6083395285914,21.3852446340182,19.5727332835339,23.4819966716376,21.4389643029985
"fo2001",17.3795953316378,21.1385977819163,21.5844809579488,16.3806068886255,0,19.8681944636691,18.1406842066746,20.4229078513261,22.6164121213321,21.4554194367964,22.4760621408803,22.6085995263452
"na2001",17.874063126901,21.8424976164408,17.1607766038897,17.5540405855103,19.8681944636691,0,18.0914479484031,23.4630833605083,16.5165981240071,18.9168226033285,23.5635761175679,18.5456667869293
"fr2002",15.6591242269444,21.7169767654292,19.7365423121784,14.6355689692225,18.1406842066746,18.0914479484031,0,21.9068357664292,20.4547959455055,19.1777930937597,23.7193903083716,20.5827431206456
"fo2002",21.4378961268055,21.2217120667412,24.8006599758555,20.6083395285914,20.4229078513261,23.4630833605083,21.9068357664292,0,25.7346721582215,24.5483323492956,21.1973114028533,25.3881387640194
"na2002",20.9295914817326,22.5597267587469,12.9077193714953,21.3852446340182,22.6164121213321,16.5165981240071,20.4547959455055,25.7346721582215,0,18.7333832405835,24.1933071961014,15.4594955090587
"fr2003",19.1145790870456,22.2820101284689,18.6994652604911,19.5727332835339,21.4554194367964,18.9168226033285,19.1777930937597,24.5483323492956,18.7333832405835,0,23.5120809714077,18.532597581828
"fo2003",23.3495680819205,21.6349205011133,23.7456998650589,23.4819966716376,22.4760621408803,23.5635761175679,23.7193903083716,21.1973114028533,24.1933071961014,23.5120809714077,0,23.659130384493
"na2003",20.701184054505,22.4730889258479,16.7806226981327,21.4389643029985,22.6085995263452,18.5456667869293,20.5827431206456,25.3881387640194,15.4594955090587,18.532597581828,23.659130384493,0
