"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,6.91579656930585,7.54288789480009,4.48427851180058,5.70397108054354,6.54422782599706,5.04567732060512,6.81649334084473,8.74770818437511,6.41105411061715,7.71217585282977,7.22826406733156
"fo2000",6.91579656930585,0,8.68465675489823,6.77055644878154,6.97325586582073,8.05144780799882,7.05611300046334,6.88441816212367,9.67000192558084,7.8126734732674,7.51601771952193,8.25016299465504
"na2000",7.54288789480009,8.68465675489823,0,7.51693810946549,8.27410890096937,7.17134449410317,7.57600272327511,9.33721539560453,5.90472281131048,7.90303290150056,9.55398205660078,7.08514316202413
"fr2001",4.48427851180058,6.77055644878154,7.51693810946549,0,5.4004635272768,6.35139784988423,4.75803899947598,6.55220967593408,8.76952377476361,6.35664577260944,7.60308801889817,7.26140541149717
"fo2001",5.70397108054354,6.97325586582073,8.27410890096937,5.4004635272768,0,7.28761451152189,5.95032305836203,6.60358485749253,9.4434265046241,7.24182678917901,7.53114827585091,7.94953248550779
"na2001",6.54422782599706,8.05144780799882,7.17134449410317,6.35139784988423,7.28761451152189,0,6.59978865692024,8.38722835919457,7.43794308032307,7.35243149416127,8.85545158437842,7.309290127553
"fr2002",5.04567732060512,7.05611300046334,7.57600272327511,4.75803899947598,5.95032305836203,6.59978865692024,0,6.99170150486762,8.65216408161855,6.36135622561016,7.8088492109499,7.1714235487085
"fo2002",6.81649334084473,6.88441816212367,9.33721539560453,6.55220967593408,6.60358485749253,8.38722835919457,6.99170150486762,0,10.5418726262769,8.16939925465931,7.01201367954177,8.85506744817527
"na2002",8.74770818437511,9.67000192558084,5.90472281131048,8.76952377476361,9.4434265046241,7.43794308032307,8.65216408161855,10.5418726262769,0,8.77756172697039,10.6158229913253,7.13485844845312
"fr2003",6.41105411061715,7.8126734732674,7.90303290150056,6.35664577260944,7.24182678917901,7.35243149416127,6.36135622561016,8.16939925465931,8.77756172697039,0,8.43282205954818,7.33863437584837
"fo2003",7.71217585282977,7.51601771952193,9.55398205660078,7.60308801889817,7.53114827585091,8.85545158437842,7.8088492109499,7.01201367954177,10.6158229913253,8.43282205954818,0,8.95306874172316
"na2003",7.22826406733156,8.25016299465504,7.08514316202413,7.26140541149717,7.94953248550779,7.309290127553,7.1714235487085,8.85506744817527,7.13485844845312,7.33863437584837,8.95306874172316,0
