"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,10.2411641140025,10.2180745794392,10.1133566177413,10.1803985022197,9.90464867752638,9.83166602390658,10.2221910687708,10.2611200919603,10.3237120834431,10.5017613464488,10.7493436304028
"fo2000",10.2411641140025,0,10.1926603066656,10.1659001198471,10.1721624276499,9.92432744726923,9.84389584933035,10.2431829722173,10.3273772983831,10.3743231994528,10.6366501957658,10.774940449956
"na2000",10.2180745794392,10.1926603066656,0,10.1380530936295,10.1747225454444,9.92104144155205,9.84659485569713,10.2437086718804,10.3190846894628,10.3536766262243,10.6187955604991,10.7333115631841
"fr2001",10.1133566177413,10.1659001198471,10.1380530936295,0,10.1074780529556,9.83637293855556,9.77320428565945,10.1638831984338,10.2169515799949,10.2911161166284,10.5229311516918,10.659554385567
"fo2001",10.1803985022197,10.1721624276499,10.1747225454444,10.1074780529556,0,9.8872202420122,9.7883568658232,10.1779861141577,10.2510831598529,10.3137976227498,10.5563868505538,10.7219103551384
"na2001",9.90464867752638,9.92432744726923,9.92104144155205,9.83637293855556,9.8872202420122,0,9.5219099196001,9.8898621076796,10.011185854972,10.0649824555432,10.301201432868,10.5257009310883
"fr2002",9.83166602390658,9.84389584933035,9.84659485569713,9.77320428565945,9.7883568658232,9.5219099196001,0,9.82025238438355,9.89790692708988,9.95539757837772,10.2106038940751,10.4036555562341
"fo2002",10.2221910687708,10.2431829722173,10.2437086718804,10.1638831984338,10.1779861141577,9.8898621076796,9.82025238438355,0,10.2918450425498,10.3604353779484,10.5974570486065,10.7969779802962
"na2002",10.2611200919603,10.3273772983831,10.3190846894628,10.2169515799949,10.2510831598529,10.011185854972,9.89790692708988,10.2918450425498,0,10.435566421336,10.6483446204968,10.8283369778278
"fr2003",10.3237120834431,10.3743231994528,10.3536766262243,10.2911161166284,10.3137976227498,10.0649824555432,9.95539757837772,10.3604353779484,10.435566421336,0,10.6647379623335,10.880872371489
"fo2003",10.5017613464488,10.6366501957658,10.6187955604991,10.5229311516918,10.5563868505538,10.301201432868,10.2106038940751,10.5974570486065,10.6483446204968,10.6647379623335,0,11.1282114853587
"na2003",10.7493436304028,10.774940449956,10.7333115631841,10.659554385567,10.7219103551384,10.5257009310883,10.4036555562341,10.7969779802962,10.8283369778278,10.880872371489,11.1282114853587,0
