"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,21.5414745628686,21.5933153760264,21.2014229843639,21.2075472345717,20.5360620269406,21.178188590612,20.8847826062988,21.2061460348487,21.1411963272772,20.8049000628519,21.9354067791685
"fo2000",21.5414745628686,0,22.0357037721436,21.7983417713056,21.765925605358,21.0775609836693,21.7758665606535,21.4691154222159,21.9281563684262,21.7722314354119,21.6764210409645,22.4559449975731
"na2000",21.5933153760264,22.0357037721436,0,21.8420667805608,21.7958761655201,21.1751664876998,21.8456047782682,21.5228183639044,21.9693032142094,21.7937998589379,21.7067446137092,22.4390027083758
"fr2001",21.2014229843639,21.7983417713056,21.8420667805608,0,21.4802689072152,20.8214759958714,21.4863285213134,21.1770673713668,21.5658490469182,21.4594432407053,21.2876153990667,22.1598445895641
"fo2001",21.2075472345717,21.765925605358,21.7958761655201,21.4802689072152,0,20.8329864764311,21.4889773797366,21.137852861072,21.5581763907882,21.4340659146129,21.2744052733898,22.1203874310517
"na2001",20.5360620269406,21.0775609836693,21.1751664876998,20.8214759958714,20.8329864764311,0,20.7581289081352,20.3796096448084,20.9437583006529,20.783976353393,20.615621987672,21.7318605726916
"fr2002",21.178188590612,21.7758665606535,21.8456047782682,21.4863285213134,21.4889773797366,20.7581289081352,0,21.1292069178063,21.5341634113092,21.4193954056659,21.2838087409039,22.2189666336329
"fo2002",20.8847826062988,21.4691154222159,21.5228183639044,21.1770673713668,21.137852861072,20.3796096448084,21.1292069178063,0,21.2274246977586,21.0994190011631,20.932383231958,21.9069057903008
"na2002",21.2061460348487,21.9281563684262,21.9693032142094,21.5658490469182,21.5581763907882,20.9437583006529,21.5341634113092,21.2274246977586,0,21.5224675384829,21.2876738856454,22.2203645590001
"fr2003",21.1411963272772,21.7722314354119,21.7937998589379,21.4594432407053,21.4340659146129,20.783976353393,21.4193954056659,21.0994190011631,21.5224675384829,0,21.1646455685781,22.0962891346936
"fo2003",20.8049000628519,21.6764210409645,21.7067446137092,21.2876153990667,21.2744052733898,20.615621987672,21.2838087409039,20.932383231958,21.2876738856454,21.1646455685781,0,21.9805524864548
"na2003",21.9354067791685,22.4559449975731,22.4390027083758,22.1598445895641,22.1203874310517,21.7318605726916,22.2189666336329,21.9069057903008,22.2203645590001,22.0962891346936,21.9805524864548,0
