"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.8626470101591,18.3897963560849,13.5840351739422,17.4420694518915,17.6639940758486,14.2849099023671,21.2174680442026,19.0950098205466,17.0888347945463,22.7465029358721,18.7660419469743
"fo2000",20.8626470101591,0,21.3967732708409,20.9024810578116,21.068326756478,21.613719295195,20.6608667207881,20.8897722101646,21.5180945362191,20.7029420222767,21.0206967865544,21.0808916486603
"na2000",18.3897963560849,21.3967732708409,0,18.8124395498305,20.7350746193821,16.3049639291938,17.9792574170346,23.8134070353658,11.9692313302727,16.7449743411973,22.696727128564,15.3312457705966
"fr2001",13.5840351739422,20.9024810578116,18.8124395498305,0,16.7354311331173,17.4907471895559,13.4949244159591,20.6649335287895,19.6058783465978,17.5571065061071,22.9956998891569,19.4877162767688
"fo2001",17.4420694518915,21.068326756478,20.7350746193821,16.7354311331173,0,19.9513284134574,17.3284281925644,20.60405623783,21.2844523791134,19.7688757875802,22.1259065189566,21.010515339956
"na2001",17.6639940758486,21.613719295195,16.3049639291938,17.4907471895559,19.9513284134574,0,17.3030300554064,23.3761025560262,15.4106698309374,17.4257602672261,23.0559400470151,17.1681132247482
"fr2002",14.2849099023671,20.6608667207881,17.9792574170346,13.4949244159591,17.3284281925644,17.3030300554064,0,20.8926689235135,18.2825456097197,16.7176746060971,22.5038536299815,18.2591908412101
"fo2002",21.2174680442026,20.8897722101646,23.8134070353658,20.6649335287895,20.60405623783,23.3761025560262,20.8926689235135,0,24.2887688123793,22.7594256248771,20.5807123205047,23.7095716527797
"na2002",19.0950098205466,21.5180945362191,11.9692313302727,19.6058783465978,21.2844523791134,15.4106698309374,18.2825456097197,24.2887688123793,0,16.5346023174342,22.8215444810007,13.9648090203907
"fr2003",17.0888347945463,20.7029420222767,16.7449743411973,17.5571065061071,19.7688757875802,17.4257602672261,16.7176746060971,22.7594256248771,16.5346023174342,0,21.8513723917287,16.2714651990073
"fo2003",22.7465029358721,21.0206967865544,22.696727128564,22.9956998891569,22.1259065189566,23.0559400470151,22.5038536299815,20.5807123205047,22.8215444810007,21.8513723917287,0,22.0907850123507
"na2003",18.7660419469743,21.0808916486603,15.3312457705966,19.4877162767688,21.010515339956,17.1681132247482,18.2591908412101,23.7095716527797,13.9648090203907,16.2714651990073,22.0907850123507,0
