"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,11.4731745379698,11.3584650450048,11.2297787771088,11.3993511572922,11.2664077760206,11.1081808061352,11.4012072547092,11.2522756241611,11.6230148452585,11.5270080948846,11.8330556477906
"fo2000",11.4731745379698,0,11.6078388297097,11.5619214541947,11.6854662450352,11.5354703102241,11.4276864976288,11.7006018031213,11.6249828316181,11.9622151048902,11.954525215096,12.1524715627205
"na2000",11.3584650450048,11.6078388297097,0,11.4448511708503,11.5876869245057,11.4485729587758,11.3273495626392,11.6075231790536,11.5156586886261,11.8512113707371,11.8444275220017,12.0141822721098
"fr2001",11.2297787771088,11.5619214541947,11.4448511708503,0,11.4905818316263,11.3264563160631,11.2183223722722,11.4961827882237,11.3757657191585,11.765263864455,11.7184955197728,11.9154115195937
"fo2001",11.3993511572922,11.6854662450352,11.5876869245057,11.4905818316263,0,11.4957788351293,11.3706469089581,11.6360771730862,11.5345847653411,11.8975634857011,11.8529323884669,12.0823038990953
"na2001",11.2664077760206,11.5354703102241,11.4485729587758,11.3264563160631,11.4957788351293,0,11.2058133946616,11.4324425669147,11.4102917116413,11.7604409661674,11.7355919355736,12.0077305622163
"fr2002",11.1081808061352,11.4276864976288,11.3273495626392,11.2183223722722,11.3706469089581,11.2058133946616,0,11.3526625943686,11.2311593902946,11.6020895740822,11.5844837324955,11.8331110466996
"fo2002",11.4012072547092,11.7006018031213,11.6075231790536,11.4961827882237,11.6360771730862,11.4324425669147,11.3526625943686,0,11.5292967924047,11.8966565852631,11.8556720318424,12.1077644229007
"na2002",11.2522756241611,11.6249828316181,11.5156586886261,11.3757657191585,11.5345847653411,11.4102917116413,11.2311593902946,11.5292967924047,0,11.7964222074066,11.7290018896929,11.9636117031669
"fr2003",11.6230148452585,11.9622151048902,11.8512113707371,11.765263864455,11.8975634857011,11.7604409661674,11.6020895740822,11.8966565852631,11.7964222074066,0,12.0451201601932,12.3296634346603
"fo2003",11.5270080948846,11.954525215096,11.8444275220017,11.7184955197728,11.8529323884669,11.7355919355736,11.5844837324955,11.8556720318424,11.7290018896929,12.0451201601932,0,12.2881069487048
"na2003",11.8330556477906,12.1524715627205,12.0141822721098,11.9154115195937,12.0823038990953,12.0077305622163,11.8331110466996,12.1077644229007,11.9636117031669,12.3296634346603,12.2881069487048,0
