"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,11.0953079178886,11.1331496786042,10.9821428571429,11.0892857142857,10.8956876456876,10.8568181818182,11.0256916996047,10.9922696351268,11.2022222222222,11.1345811051693,11.3967452300786
"fo2000",11.0953079178886,0,11.2155425219941,11.1457373271889,11.2010368663594,11.0130272952854,10.9935483870968,11.1549789621318,11.1820276497696,11.3623655913979,11.3804554079696,11.544504181601
"na2000",11.1331496786042,11.2155425219941,0,11.1780303030303,11.2537878787879,11.0757575757576,11.0492424242424,11.2134387351779,11.2282003710575,11.4024242424242,11.4231729055258,11.5592031425365
"fr2001",10.9821428571429,11.1457373271889,11.1780303030303,0,11.1377551020408,10.9299450549451,10.9214285714286,11.0791925465839,11.0696064139942,11.2864285714286,11.2670168067227,11.4335317460317
"fo2001",11.0892857142857,11.2010368663594,11.2537878787879,11.1377551020408,0,11.0247252747253,10.9946428571429,11.1451863354037,11.1541545189504,11.357380952381,11.3489495798319,11.542328042328
"na2001",10.8956876456876,11.0130272952854,11.0757575757576,10.9299450549451,11.0247252747253,0,10.7865384615385,10.9005016722408,10.9760596546311,11.1776923076923,11.1662895927602,11.4287749287749
"fr2002",10.8568181818182,10.9935483870968,11.0492424242424,10.9214285714286,10.9946428571429,10.7865384615385,0,10.9163043478261,10.9137755102041,11.1216666666667,11.1302941176471,11.3490740740741
"fo2002",11.0256916996047,11.1549789621318,11.2134387351779,11.0791925465839,11.1451863354037,10.9005016722408,10.9163043478261,0,11.0820763087844,11.2953623188406,11.2790281329923,11.5112721417069
"na2002",10.9922696351268,11.1820276497696,11.2282003710575,11.0696064139942,11.1541545189504,10.9760596546311,10.9137755102041,11.0820763087844,0,11.3004081632653,11.2619447779112,11.4667422524565
"fr2003",11.2022222222222,11.3623655913979,11.4024242424242,11.2864285714286,11.357380952381,11.1776923076923,11.1216666666667,11.2953623188406,11.3004081632653,0,11.4235294117647,11.6632098765432
"fo2003",11.1345811051693,11.3804554079696,11.4231729055258,11.2670168067227,11.3489495798319,11.1662895927602,11.1302941176471,11.2790281329923,11.2619447779112,11.4235294117647,0,11.6488017429194
"na2003",11.3967452300786,11.544504181601,11.5592031425365,11.4335317460317,11.542328042328,11.4287749287749,11.3490740740741,11.5112721417069,11.4667422524565,11.6632098765432,11.6488017429194,0
