"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,12.3811278256751,12.3645155684525,12.1288253249318,12.2826543162966,11.8829002677324,12.0894745238824,12.2210353228121,12.0854760502297,12.4627998758047,12.2869728301652,12.6092504951601
"fo2000",12.3811278256751,0,12.5093205477377,12.3752513361659,12.4792303347753,12.0783597285077,12.3096334673912,12.4431379468846,12.3791170890416,12.7102502565737,12.6503905431537,12.830026735098
"na2000",12.3645155684525,12.5093205477377,0,12.3576406836408,12.481555828621,12.0900101906293,12.3129250110488,12.447930767453,12.3723358059777,12.6984508238554,12.6388886279712,12.7968561582996
"fr2001",12.1288253249318,12.3752513361659,12.3576406836408,0,12.2894210179144,11.877513256002,12.1158426405416,12.2386806674537,12.1313883048386,12.5130931599888,12.4068931308107,12.6003534603508
"fo2001",12.2826543162966,12.4792303347753,12.481555828621,12.2894210179144,0,12.0249818358843,12.2407080265784,12.3597642500056,12.2685062455084,12.6303731237098,12.5312502784401,12.7504269651031
"na2001",11.8829002677324,12.0783597285077,12.0900101906293,11.877513256002,12.0249818358843,0,11.8189643798203,11.8959830318657,11.8972459086386,12.2388240341277,12.1497575877187,12.4572491091999
"fr2002",12.0894745238824,12.3096334673912,12.3129250110488,12.1158426405416,12.2407080265784,11.8189643798203,0,12.1666193423853,12.07393578009,12.4283234603017,12.3512803023793,12.6003666208902
"fo2002",12.2210353228121,12.4431379468846,12.447930767453,12.2386806674537,12.3597642500056,11.8959830318657,12.1666193423853,0,12.2095647533942,12.5702449671142,12.4672922015807,12.7386827957827
"na2002",12.0854760502297,12.3791170890416,12.3723358059777,12.1313883048386,12.2685062455084,11.8972459086386,12.07393578009,12.2095647533942,0,12.4833646038797,12.3480873974051,12.5864011926266
"fr2003",12.4627998758047,12.7102502565737,12.6984508238554,12.5130931599888,12.6303731237098,12.2388240341277,12.4283234603017,12.5702449671142,12.4833646038797,0,12.6660676238709,12.9482504017122
"fo2003",12.2869728301652,12.6503905431537,12.6388886279712,12.4068931308107,12.5312502784401,12.1497575877187,12.3512803023793,12.4672922015807,12.3480873974051,12.6660676238709,0,12.8565203093935
"na2003",12.6092504951601,12.830026735098,12.7968561582996,12.6003534603508,12.7504269651031,12.4572491091999,12.6003666208902,12.7386827957827,12.5864011926266,12.9482504017122,12.8565203093935,0
