"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.2889763969056,19.0049176077331,13.1846253895467,16.9819667639247,17.7674432393381,13.9032077895825,20.6937727063319,19.8782780590461,17.008944984248,22.2100304623595,18.7816417843092
"fo2000",20.2889763969056,0,21.5321667293321,20.3586272375884,20.4352108646204,21.3931918519576,20.0960378062361,20.1926095067425,21.7101817926822,20.3959536526193,20.2840378848454,20.7129055604885
"na2000",19.0049176077331,21.5321667293321,0,19.3186620332314,21.0130119536949,17.0843047171983,18.6766967696517,24.00047274622,12.7500865781742,18.0012066046197,23.0234266418887,16.1752880343367
"fr2001",13.1846253895467,20.3586272375884,19.3186620332314,0,16.3851872711636,17.5794688471477,13.2504981226134,20.2796925945571,20.2860367409513,17.4143909690212,22.4777817128762,19.420198332242
"fo2001",16.9819667639247,20.4352108646204,21.0130119536949,16.3851872711636,0,19.8787872754525,16.9694613600506,20.1261096971819,21.6644124244262,19.5323049949148,21.5222291880086,20.7501877060365
"na2001",17.7674432393381,21.3931918519576,17.0843047171983,17.5794688471477,19.8787872754525,0,17.4804041499982,23.1982202550192,16.2347273269663,17.9581807018123,22.9084905270697,17.5714237101281
"fr2002",13.9032077895825,20.0960378062361,18.6766967696517,13.2504981226134,16.9694613600506,17.4804041499982,0,20.4355645741068,19.2348806485148,16.5618353287571,21.9058840223421,18.2931775018409
"fo2002",20.6937727063319,20.1926095067425,24.00047274622,20.2796925945571,20.1261096971819,23.1982202550192,20.4355645741068,0,24.5899629337618,22.3176831744,19.9322865074821,23.2476267827145
"na2002",19.8782780590461,21.7101817926822,12.7500865781742,20.2860367409513,21.6644124244262,16.2347273269663,19.2348806485148,24.5899629337618,0,18.0585232597639,23.2632923789613,14.8843788433915
"fr2003",17.008944984248,20.3959536526193,18.0012066046197,17.4143909690212,19.5323049949148,17.9581807018123,16.5618353287571,22.3176831744,18.0585232597639,0,21.4706216561132,16.7831053454066
"fo2003",22.2100304623595,20.2840378848454,23.0234266418887,22.4777817128762,21.5222291880086,22.9084905270697,21.9058840223421,19.9322865074821,23.2632923789613,21.4706216561132,0,21.7465747808621
"na2003",18.7816417843092,20.7129055604885,16.1752880343367,19.420198332242,20.7501877060365,17.5714237101281,18.2931775018409,23.2476267827145,14.8843788433915,16.7831053454066,21.7465747808621,0
