"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,19.7019798579731,19.8327790706297,19.6952882158157,19.8417212385711,18.9023353545784,19.705678105092,19.4630951038274,19.8621027658324,19.6351214094963,19.3501509249094,20.2599275385944
"fo2000",19.7019798579731,0,19.8579768256245,19.8268371752664,19.911945702757,19.0231031420995,19.8260998032208,19.5604771460523,20.0301767387951,19.7907201581439,19.6438131731106,20.318499977907
"na2000",19.8327790706297,19.8579768256245,0,19.9228205694133,20.0180472571148,19.1695619469278,19.9591994881959,19.6837305752077,20.1508568803235,19.8845712789222,19.7670833261678,20.3608205028293
"fr2001",19.6952882158157,19.8268371752664,19.9228205694133,0,19.9367212715143,19.0120298270552,19.8415600030803,19.5607788717818,19.9989124199637,19.7985972025412,19.6227825240587,20.2884589292169
"fo2001",19.8417212385711,19.911945702757,20.0180472571148,19.9367212715143,0,19.1637692578024,19.9548312725963,19.6491037597174,20.1095870292843,19.8887361527968,19.7231066707771,20.4202508683286
"na2001",18.9023353545784,19.0231031420995,19.1695619469278,19.0120298270552,19.1637692578024,0,18.996115123738,18.6525047279464,19.2215558260859,19.0250233404644,18.8174489780837,19.7306622767807
"fr2002",19.705678105092,19.8260998032208,19.9591994881959,19.8415600030803,19.9548312725963,18.996115123738,0,19.5316968140957,19.9868860005256,19.7607901740446,19.6171080154697,20.4079434043043
"fo2002",19.4630951038274,19.5604771460523,19.6837305752077,19.5607788717818,19.6491037597174,18.6525047279464,19.5316968140957,0,19.7046160069519,19.5068987058338,19.3271977472231,20.119776192108
"na2002",19.8621027658324,20.0301767387951,20.1508568803235,19.9989124199637,20.1095870292843,19.2215558260859,19.9868860005256,19.7046160069519,0,19.9649402881328,19.7556142633144,20.4979942809758
"fr2003",19.6351214094963,19.7907201581439,19.8845712789222,19.7985972025412,19.8887361527968,19.0250233404644,19.7607901740446,19.5068987058338,19.9649402881328,0,19.4504949895821,20.2575949894334
"fo2003",19.3501509249094,19.6438131731106,19.7670833261678,19.6227825240587,19.7231066707771,18.8174489780837,19.6171080154697,19.3271977472231,19.7556142633144,19.4504949895821,0,20.1274475333455
"na2003",20.2599275385944,20.318499977907,20.3608205028293,20.2884589292169,20.4202508683286,19.7306622767807,20.4079434043043,20.119776192108,20.4979942809758,20.2575949894334,20.1274475333455,0
