"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,17.9450247515887,15.8522639733474,10.1860642073084,14.0032870264989,13.9032202098218,11.6417510937592,18.2631695751889,16.844509045509,14.6851872261508,19.8155075203935,16.4907942972495
"fo2000",17.9450247515887,0,19.6783298924525,17.6491797578507,18.2243300270536,18.8781300069717,18.2246867476267,18.6534011479249,20.04084742718,19.2430264192353,19.2842976543427,19.8866691266643
"na2000",15.8522639733474,19.6783298924525,0,15.7242689671957,17.9952891669426,14.3115870615054,15.9267100871395,21.6128522558748,11.3512779498213,16.2234886019789,21.3447344442934,15.0435272107623
"fr2001",10.1860642073084,17.6491797578507,15.7242689671957,0,13.0918272048893,13.3708176446168,10.7378421207611,17.476819822961,16.6997582038525,14.810022000549,19.6882333606958,16.7240137242933
"fo2001",14.0032870264989,18.2243300270536,17.9952891669426,13.0918272048893,0,16.2293500693372,14.4604393436379,17.6448892837317,18.7278257509723,17.3998119423095,19.3621736349667,18.7333597511382
"na2001",13.9032202098218,18.8781300069717,14.3115870615054,13.3708176446168,16.2293500693372,0,14.0260807222842,20.1189241334282,13.6640190990435,15.4870854131802,20.5519280577727,15.5938706038479
"fr2002",11.6417510937592,18.2246867476267,15.9267100871395,10.7378421207611,14.4604393436379,14.0260807222842,0,18.4585199008538,16.5473803469118,14.7995835460074,19.9821134594676,16.4724121016427
"fo2002",18.2631695751889,18.6534011479249,21.6128522558748,17.476819822961,17.6448892837317,20.1189241334282,18.4585199008538,0,22.3034872173034,20.8461371308423,18.4664826986961,21.9314421762711
"na2002",16.844509045509,20.04084742718,11.3512779498213,16.6997582038525,18.7278257509723,13.6640190990435,16.5473803469118,22.3034872173034,0,16.5553020609951,21.8101503183257,14.0943133759084
"fr2003",14.6851872261508,19.2430264192353,16.2234886019789,14.810022000549,17.3998119423095,15.4870854131802,14.7995835460074,20.8461371308423,16.5553020609951,0,20.4499785084415,15.9349111267013
"fo2003",19.8155075203935,19.2842976543427,21.3447344442934,19.6882333606958,19.3621736349667,20.5519280577727,19.9821134594676,18.4664826986961,21.8101503183257,20.4499785084415,0,21.1424831974112
"na2003",16.4907942972495,19.8866691266643,15.0435272107623,16.7240137242933,18.7333597511382,15.5938706038479,16.4724121016427,21.9314421762711,14.0943133759084,15.9349111267013,21.1424831974112,0
