"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,21.0710734419481,21.1546869119229,20.9754631305214,20.8850864890137,20.1957195786867,20.8802627823779,20.4951765816659,20.838130858136,20.6003843330667,20.1649571373872,21.5109965145112
"fo2000",21.0710734419481,0,21.4846310348642,21.4630513853976,21.3077877357779,20.6413047470971,21.3451921639437,20.9579305169434,21.4084826747267,21.0820047397255,20.8602509635903,21.9078957829606
"na2000",21.1546869119229,21.4846310348642,0,21.5325310467707,21.3683214820934,20.7750464990258,21.4417680925521,21.03977288198,21.4747174768811,21.134663751473,20.9253864217424,21.9120102464109
"fr2001",20.9754631305214,21.4630513853976,21.5325310467707,0,21.2783754947451,20.6270814443571,21.3026715394187,20.9087269816393,21.3040302431289,21.0237601133412,20.736225655181,21.8595678144984
"fo2001",20.8850864890137,21.3077877357779,21.3683214820934,21.2783754947451,0,20.5263213197841,21.1967969509593,20.7630391623554,21.185923104953,20.8908677218473,20.6184781754161,21.7061257429978
"na2001",20.1957195786867,20.6413047470971,20.7750464990258,20.6270814443571,20.5263213197841,0,20.4636719221868,20.0100967978102,20.5678424847592,20.2431691838147,19.9464875732002,21.3396513743397
"fr2002",20.8802627823779,21.3451921639437,21.4417680925521,21.3026715394187,21.1967969509593,20.4636719221868,0,20.7718735109559,21.1873099917204,20.9004729150818,20.6572710007908,21.834827370109
"fo2002",20.4951765816659,20.9579305169434,21.03977288198,20.9087269816393,20.7630391623554,20.0100967978102,20.7718735109559,0,20.7950649979819,20.4967039816782,20.2173161666693,21.4370671873734
"na2002",20.838130858136,21.4084826747267,21.4747174768811,21.3040302431289,21.185923104953,20.5678424847592,21.1873099917204,20.7950649979819,0,20.9284601444195,20.5962852281533,21.75862389947
"fr2003",20.6003843330667,21.0820047397255,21.134663751473,21.0237601133412,20.8908677218473,20.2431691838147,20.9004729150818,20.4967039816782,20.9284601444195,0,20.3123179897811,21.456826762683
"fo2003",20.1649571373872,20.8602509635903,20.9253864217424,20.736225655181,20.6184781754161,19.9464875732002,20.6572710007908,20.2173161666693,20.5962852281533,20.3123179897811,0,21.2274915804379
"na2003",21.5109965145112,21.9078957829606,21.9120102464109,21.8595678144984,21.7061257429978,21.3396513743397,21.834827370109,21.4370671873734,21.75862389947,21.456826762683,21.2274915804379,0
