"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.0026961578831,18.0592884784933,12.9508921872506,16.6287683133582,16.9943287006646,13.5202420180443,20.2406408405574,18.7070401993223,16.3969718808084,21.8360833807209,18.0926396458009
"fo2000",20.0026961578831,0,21.1366074143535,19.5795998075783,19.8736534142466,20.751870487732,19.4932076895974,19.7802237460722,21.3084815754033,20.1645575464154,20.3137557752744,20.6784390513483
"na2000",18.0592884784933,21.1366074143535,0,17.8754852261639,19.9289561582297,15.8722377430395,17.3811061307415,23.2008829109871,11.907346925822,17.1108058342752,22.6527681480337,15.6145964079358
"fr2001",12.9508921872506,19.5795998075783,17.8754852261639,0,15.5850595890143,16.3331920418913,12.4202613532694,19.2687029346501,18.5080867232215,16.3917483398036,21.5710438580599,18.25059409236
"fo2001",16.6287683133582,19.8736534142466,19.9289561582297,15.5850595890143,0,18.7777043896264,16.1033037012727,19.2292637782173,20.378688616119,18.7443281159192,20.8954803504053,19.9798390395363
"na2001",16.9943287006646,20.751870487732,15.8722377430395,16.3331920418913,18.7777043896264,0,16.2654462624812,22.1933358516315,14.9076937756996,16.992284434543,22.2475978908523,16.7011792032471
"fr2002",13.5202420180443,19.4932076895974,17.3811061307415,12.4202613532694,16.1033037012727,16.2654462624812,0,19.5314984608734,17.6695776907426,15.788406725669,21.2762738098094,17.3909219039841
"fo2002",20.2406408405574,19.7802237460722,23.2008829109871,19.2687029346501,19.2292637782173,22.1933358516315,19.5314984608734,0,23.6697642139073,21.8121710302731,19.4997815182719,22.868281514088
"na2002",18.7070401993223,21.3084815754033,11.907346925822,18.5080867232215,20.378688616119,14.9076937756996,17.6695776907426,23.6697642139073,0,17.1366000549874,22.9061739204226,14.4182785733385
"fr2003",16.3969718808084,20.1645575464154,17.1108058342752,16.3917483398036,18.7443281159192,16.992284434543,15.788406725669,21.8121710302731,17.1366000549874,0,21.3509414670272,16.332432555792
"fo2003",21.8360833807209,20.3137557752744,22.6527681480337,21.5710438580599,20.8954803504053,22.2475978908523,21.2762738098094,19.4997815182719,22.9061739204226,21.3509414670272,0,21.8163149421061
"na2003",18.0926396458009,20.6784390513483,15.6145964079358,18.25059409236,19.9798390395363,16.7011792032471,17.3909219039841,22.868281514088,14.4182785733385,16.332432555792,21.8163149421061,0
