"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.65557452337,17.5455651889148,13.5426870090703,17.3117974979298,17.0873938040309,14.1869876771387,20.8645118499664,17.659145539251,17.2152734978643,22.5446775742327,18.4251686836144
"fo2000",20.65557452337,0,19.9954892565374,20.5920649455261,20.6301473587593,20.4917366758994,20.3266489127143,20.3447290401209,19.4790956011877,20.4708458825535,20.5133317884942,20.2419487060595
"na2000",17.5455651889148,19.9954892565374,0,17.691512127367,19.3378416466648,14.9855285777348,17.1018182729168,22.1072025053491,10.7647137210184,16.335372314817,21.2791651065323,14.6103149906753
"fr2001",13.5426870090703,20.5920649455261,17.691512127367,0,16.5439103852562,16.7786284811823,13.3297831843026,20.2663065742535,17.8240629766839,17.5457953190977,22.7155916729216,18.9487546195263
"fo2001",17.3117974979298,20.6301473587593,19.3378416466648,16.5439103852562,0,18.9656880383648,17.0694147999438,20.1461924218131,19.1914709143778,19.5886479803683,21.7129080820521,20.2070500943069
"na2001",17.0873938040309,20.4917366758994,14.9855285777348,16.7786284811823,18.9656880383648,0,16.6501343863987,22.0714332843252,13.7214270338396,16.9416823254421,21.8731569175699,16.2511948916578
"fr2002",14.1869876771387,20.3266489127143,17.1018182729168,13.3297831843026,17.0694147999438,16.6501343863987,0,20.4152333296734,16.9010578626616,16.7181213318985,22.1539995529031,17.8929627483992
"fo2002",20.8645118499664,20.3447290401209,22.1072025053491,20.2663065742535,20.1461924218131,22.0714332843252,20.4152333296734,0,21.892458841025,22.2665909481542,20.1066804393553,22.5707226885921
"na2002",17.659145539251,19.4790956011877,10.7647137210184,17.8240629766839,19.1914709143778,13.7214270338396,16.9010578626616,21.892458841025,0,15.7433080447281,20.7886653279561,13.0351034976219
"fr2003",17.2152734978643,20.4708458825535,16.335372314817,17.5457953190977,19.5886479803683,16.9416823254421,16.7181213318985,22.2665909481542,15.7433080447281,0,21.4814759697441,16.1893519510824
"fo2003",22.5446775742327,20.5133317884942,21.2791651065323,22.7155916729216,21.7129080820521,21.8731569175699,22.1539995529031,20.1066804393553,20.7886653279561,21.4814759697441,0,21.1372941671612
"na2003",18.4251686836144,20.2419487060595,14.6103149906753,18.9487546195263,20.2070500943069,16.2511948916578,17.8929627483992,22.5707226885921,13.0351034976219,16.1893519510824,21.1372941671612,0
