"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,19.549420531783,18.0780940225418,11.9573863023119,15.7522523218886,16.1929655628133,13.5506307137485,19.8061769658468,19.5665340870859,16.7047526910123,21.4847619358904,18.5403575792441
"fo2000",19.549420531783,0,21.2897963939045,19.5521105194177,19.8905937913809,20.7965490741078,19.9699703448348,19.987495918608,22.001232130542,20.5625634693374,20.389895604396,21.0962120734209
"na2000",18.0780940225418,21.2897963939045,0,18.4483255891028,20.4041015073711,16.3942373489771,18.1295896803711,23.6248927425946,12.7190855282301,17.3971351016538,22.76106313567,15.8814458409438
"fr2001",11.9573863023119,19.5521105194177,18.4483255891028,0,15.0277011174668,15.9831783929484,12.8136812823007,19.2578245465816,20.0535996756237,17.1473648618095,21.694767961615,19.2297670614425
"fo2001",15.7522523218886,19.8905937913809,20.4041015073711,15.0277011174668,0,18.6526500473912,16.4810221152247,19.2984318619507,21.6903381806523,19.4029498385981,21.0564767148746,20.8199195393726
"na2001",16.1929655628133,20.7965490741078,16.3942373489771,15.9831783929484,18.6526500473912,0,16.4112031924161,22.2634191642532,15.9500903554065,17.3270561880521,22.4061874920855,17.2763542211212
"fr2002",13.5506307137485,19.9699703448348,18.1295896803711,12.8136812823007,16.4810221152247,16.4112031924161,0,20.2529237236054,19.1632977438814,16.772973617584,21.772132281943,18.4254267679695
"fo2002",19.8061769658468,19.987495918608,23.6248927425946,19.2578245465816,19.2984318619507,22.2634191642532,20.2529237236054,0,24.8087916805346,22.5062556629189,19.7896526117231,23.6105922427089
"na2002",19.5665340870859,22.001232130542,12.7190855282301,20.0535996756237,21.6903381806523,15.9500903554065,19.1632977438814,24.8087916805346,0,17.7720562760664,23.4890541303832,14.7982779124772
"fr2003",16.7047526910123,20.5625634693374,17.3971351016538,17.1473648618095,19.4029498385981,17.3270561880521,16.772973617584,22.5062556629189,17.7720562760664,0,21.6996957393846,16.8562751711008
"fo2003",21.4847619358904,20.389895604396,22.76106313567,21.694767961615,21.0564767148746,22.4061874920855,21.772132281943,19.7896526117231,23.4890541303832,21.6996957393846,0,22.188943304859
"na2003",18.5403575792441,21.0962120734209,15.8814458409438,19.2297670614425,20.8199195393726,17.2763542211212,18.4254267679695,23.6105922427089,14.7982779124772,16.8562751711008,22.188943304859,0
