"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,19.8002456651156,17.6897486965331,13.0119562640749,16.5823507715913,16.8940979466039,13.7455128941855,20.0299973801415,18.2754497432677,16.6617386854927,21.5842110940702,18.1231176534704
"fo2000",19.8002456651156,0,20.3714017365718,19.789969716779,19.9210939093062,20.4902153886193,19.6872952688,19.7207972210021,20.3799551818782,20.0387653892702,19.9717642908255,20.228964947806
"na2000",17.6897486965331,20.3714017365718,0,17.9709289093849,19.6983047815002,15.6437128054626,17.3814583677681,22.6137934780026,11.5209810140668,16.6122854284312,21.7181264264029,15.0018143238535
"fr2001",13.0119562640749,19.789969716779,17.9709289093849,0,15.8895377422585,16.6766969378261,12.9810580899526,19.4738364756834,18.6108018133734,17.0619068695293,21.7764240812104,18.7302774050695
"fo2001",16.5823507715913,19.9210939093062,19.6983047815002,15.8895377422585,0,18.9109451208255,16.5487859196552,19.3916552163005,20.097166429207,19.1202061827993,20.9367159355571,20.107797426818
"na2001",16.8940979466039,20.4902153886193,15.6437128054626,16.6766969378261,18.9109451208255,0,16.6171588283866,22.0802430500628,14.7035864498104,17.0222533241209,21.8853497543201,16.5797352708344
"fr2002",13.7455128941855,19.6872952688,17.3814583677681,12.9810580899526,16.5487859196552,16.6171588283866,0,19.8076341551387,17.61286306585,16.3211272628309,21.419216521209,17.7107709890493
"fo2002",20.0299973801415,19.7207972210021,22.6137934780026,19.4738364756834,19.3916552163005,22.0802430500628,19.8076341551387,0,22.9868593673214,21.8680967908539,19.4597282703586,22.6261612682322
"na2002",18.2754497432677,20.3799551818782,11.5209810140668,18.6108018133734,20.097166429207,14.7035864498104,17.61286306585,22.9868593673214,0,16.4125031294127,21.780606297953,13.6550981196743
"fr2003",16.6617386854927,20.0387653892702,16.6122854284312,17.0619068695293,19.1202061827993,17.0222533241209,16.3211272628309,21.8680967908539,16.4125031294127,0,21.0769068280308,16.1279902776557
"fo2003",21.5842110940702,19.9717642908255,21.7181264264029,21.7764240812104,20.9367159355571,21.8853497543201,21.419216521209,19.4597282703586,21.780606297953,21.0769068280308,0,21.2081675175472
"na2003",18.1231176534704,20.228964947806,15.0018143238535,18.7302774050695,20.107797426818,16.5797352708344,17.7107709890493,22.6261612682322,13.6550981196743,16.1279902776557,21.2081675175472,0
