"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,10.0264189698413,11.1765879686661,7.35889211947013,8.55708521491767,9.86436691256308,8.02297355059824,8.95534249311063,12.3325517074957,10.1390055752879,10.2734103672082,10.9100847485038
"fo2000",10.0264189698413,0,11.2827419920163,9.84778596272302,9.75211520593929,10.6342260120139,10.0035212418052,8.99920919141264,11.9931651298592,10.7907664031321,9.55668530233298,10.8734530572565
"na2000",11.1765879686661,11.2827419920163,0,11.2307919001627,11.4165417762196,9.70219943494872,10.9593723271612,11.6571724644442,7.51026124073136,10.870408523217,11.5160801932479,9.36725969814526
"fr2001",7.35889211947013,9.84778596272302,11.2307919001627,0,7.90762394657065,9.57773454737927,7.36763478629744,8.37450009453106,12.4183402195305,10.2729748193965,10.2129797888498,11.1858338117468
"fo2001",8.55708521491767,9.75211520593929,11.4165417762196,7.90762394657065,0,10.1021291098054,8.56067160177579,8.4107231180102,12.4235224420817,10.6949047694009,9.81135335808697,11.2604929947848
"na2001",9.86436691256308,10.6342260120139,9.70219943494872,9.57773454737927,10.1021291098054,0,9.72968687973683,10.4041677601023,9.65265320625094,10.5134244657738,10.8287390039847,10.0165000503033
"fr2002",8.02297355059824,10.0035212418052,10.9593723271612,7.36763478629744,8.56067160177579,9.72968687973683,0,8.89326686933643,11.887947198368,9.9850710965033,10.2560214554618,10.6870780611389
"fo2002",8.95534249311063,8.99920919141264,11.6571724644442,8.37450009453106,8.4107231180102,10.4041677601023,8.89326686933643,0,12.6704232736095,10.8111329198111,8.62095148078325,11.3400911475785
"na2002",12.3325517074957,11.9931651298592,7.51026124073136,12.4183402195305,12.4235224420817,9.65265320625094,11.887947198368,12.6704232736095,0,11.4992031142376,12.3285689387023,9.01729150069514
"fr2003",10.1390055752879,10.7907664031321,10.870408523217,10.2729748193965,10.6949047694009,10.5134244657738,9.9850710965033,10.8111329198111,11.4992031142376,0,10.7113757643872,10.1417546092212
"fo2003",10.2734103672082,9.55668530233298,11.5160801932479,10.2129797888498,9.81135335808697,10.8287390039847,10.2560214554618,8.62095148078325,12.3285689387023,10.7113757643872,0,10.8911527797243
"na2003",10.9100847485038,10.8734530572565,9.36725969814526,11.1858338117468,11.2604929947848,10.0165000503033,10.6870780611389,11.3400911475785,9.01729150069514,10.1417546092212,10.8911527797243,0
