"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,7.95594956430097,8.43790620921107,5.76098487829246,6.80233302711487,8.30835242883909,6.55696514329209,7.34310984692676,9.42181903945171,8.36246214752861,8.55430900450322,8.66181619552115
"fo2000",7.95594956430097,0,9.47852745702371,7.84530969659334,7.96986598208093,9.77293034117043,8.27954386825169,7.43899610538641,10.2117970362742,9.54955218942468,8.41787266262202,9.51675559037204
"na2000",8.43790620921107,9.47852745702371,0,8.38737338593551,8.99514786180106,8.97097691652443,8.72835550322246,9.33292917338431,6.86079951105581,9.78548033439861,10.1018268532416,8.67281748500161
"fr2001",5.76098487829246,7.84530969659334,8.38737338593551,0,6.42584934561868,7.97903881665834,6.23207410001537,7.03109424875496,9.37034738701544,8.43215307672137,8.49455330734766,8.80105874234407
"fo2001",6.80233302711487,7.96986598208093,8.99514786180106,6.42584934561868,0,8.83023159588774,7.23706556522744,7.06138106518389,9.8788026470668,9.13985113352627,8.4024287197305,9.31090893827871
"na2001",8.30835242883909,9.77293034117043,8.97097691652443,7.97903881665834,8.83023159588774,0,8.57509942290772,9.38509689791044,9.09107847961115,10.0901971150538,10.3742044166981,9.70797445044454
"fr2002",6.55696514329209,8.27954386825169,8.72835550322246,6.23207410001537,7.23706556522744,8.57509942290772,0,7.59569996528857,9.50872370725229,8.45828690576149,8.78697876307021,8.83082293093589
"fo2002",7.34310984692676,7.43899610538641,9.33292917338431,7.03109424875496,7.06138106518389,9.38509689791044,7.59569996528857,0,10.1378039923519,9.3902782012004,7.48520166585259,9.49204093634355
"na2002",9.42181903945171,10.2117970362742,6.86079951105581,9.37034738701544,9.8788026470668,9.09107847961115,9.50872370725229,10.1378039923519,0,10.5178637811072,10.883233913554,8.62326404825512
"fr2003",8.36246214752861,9.54955218942468,9.78548033439861,8.43215307672137,9.13985113352627,10.0901971150538,8.45828690576149,9.3902782012004,10.5178637811072,0,9.90372231134302,9.48917824413427
"fo2003",8.55430900450322,8.41787266262202,10.1018268532416,8.49455330734766,8.4024287197305,10.3742044166981,8.78697876307021,7.48520166585259,10.883233913554,9.90372231134302,0,9.96592413363276
"na2003",8.66181619552115,9.51675559037204,8.67281748500161,8.80105874234407,9.31090893827871,9.70797445044454,8.83082293093589,9.49204093634355,8.62326404825512,9.48917824413427,9.96592413363276,0
