"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,19.2461345475052,19.3087703750191,19.1180296666402,19.1296195463857,18.4107616620841,19.1422286197493,18.8366371566623,19.1014220716106,19.0733190054756,18.8698630806943,19.8217186111998
"fo2000",19.2461345475052,0,19.5309558431872,19.4666638196923,19.4339161702754,18.7359010071163,19.4792495355828,19.1800457957321,19.5328151955371,19.4422327457924,19.4301237683282,20.0893346465424
"na2000",19.3087703750191,19.5309558431872,0,19.5120448313766,19.4712918485052,18.8287761968459,19.5567223541966,19.2335939282809,19.5802675857654,19.4754697639495,19.4741092835243,20.0803327514156
"fr2001",19.1180296666402,19.4666638196923,19.5120448313766,0,19.3449815668473,18.6447969183979,19.3875638092366,19.06872628231,19.3814765499148,19.3346144750673,19.2678314195659,19.983431677205
"fo2001",19.1296195463857,19.4339161702754,19.4712918485052,19.3449815668473,0,18.6624049535323,19.387951689591,19.0413183744607,19.3786736469156,19.3072211657977,19.2555537756922,19.9574247368322
"na2001",18.4107616620841,18.7359010071163,18.8287761968459,18.6447969183979,18.6624049535323,0,18.644911403968,18.2673559594234,18.7127911190478,18.6491176357761,18.5638530970378,19.5015150457765
"fr2002",19.1422286197493,19.4792495355828,19.5567223541966,19.3875638092366,19.387951689591,18.644911403968,0,19.0723342138122,19.3995363936197,19.3433439152919,19.3053426351033,20.0911548944936
"fo2002",18.8366371566623,19.1800457957321,19.2335939282809,19.06872628231,19.0413183744607,18.2673559594234,19.0723342138122,0,19.0810598553706,19.0200487297961,18.9566923571618,19.7627843153565
"na2002",19.1014220716106,19.5328151955371,19.5802675857654,19.3814765499148,19.3786736469156,18.7127911190478,19.3995363936197,19.0810598553706,0,19.3555332813145,19.2463122709994,20.0163344898993
"fr2003",19.0733190054756,19.4422327457924,19.4754697639495,19.3346144750673,19.3072211657977,18.6491176357761,19.3433439152919,19.0200487297961,19.3555332813145,0,19.1577519131778,19.9412394724243
"fo2003",18.8698630806943,19.4301237683282,19.4741092835243,19.2678314195659,19.2555537756922,18.5638530970378,19.3053426351033,18.9566923571618,19.2463122709994,19.1577519131778,0,19.9313782748136
"na2003",19.8217186111998,20.0893346465424,20.0803327514156,19.983431677205,19.9574247368322,19.5015150457765,20.0911548944936,19.7627843153565,20.0163344898993,19.9412394724243,19.9313782748136,0
