"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.8717364978038,20.858924642276,20.4682917109543,20.6425892762219,20.1273535238377,20.5538098424593,20.2118486623506,20.4222518806838,20.5011536655004,20.1446652981404,21.0239824569957
"fo2000",20.8717364978038,0,21.080303445675,20.8432591582897,20.9684769050766,20.4403739966467,20.9188887412892,20.5628978951878,20.9042406784271,20.886372019281,20.7500982399919,21.32464991812
"na2000",20.858924642276,21.080303445675,0,20.8116019089467,20.9256920231851,20.4617501897514,20.912342420216,20.538381216874,20.8704977931057,20.8426583022226,20.7188223085108,21.2432730919471
"fr2001",20.4682917109543,20.8432591582897,20.8116019089467,0,20.6164824243681,20.1000586852792,20.5511136805625,20.1890170934492,20.471622252134,20.5147771750938,20.3125049040062,20.959127639816
"fo2001",20.6425892762219,20.9684769050766,20.9256920231851,20.6164824243681,0,20.2798530843644,20.7244380399738,20.3256949896404,20.6359547811638,20.6487258840618,20.461025718903,21.0879980831461
"na2001",20.1273535238377,20.4403739966467,20.4617501897514,20.1000586852792,20.2798530843644,0,20.1544141597738,19.7187423063653,20.1622102955761,20.1687787375543,19.9653921853581,20.8287944679197
"fr2002",20.5538098424593,20.9188887412892,20.912342420216,20.5511136805625,20.7244380399738,20.1544141597738,0,20.2528541590648,20.5419598748351,20.5803391996861,20.4066934569228,21.1113619862698
"fo2002",20.2118486623506,20.5628978951878,20.538381216874,20.1890170934492,20.3256949896404,19.7187423063653,20.2528541590648,0,20.1877578123838,20.2083741877927,20.0130288170579,20.7459741475774
"na2002",20.4222518806838,20.9042406784271,20.8704977931057,20.471622252134,20.6359547811638,20.1622102955761,20.5419598748351,20.1877578123838,0,20.5185273148657,20.2595823788741,20.9623692082154
"fr2003",20.5011536655004,20.886372019281,20.8426583022226,20.5147771750938,20.6487258840618,20.1687787375543,20.5803391996861,20.2083741877927,20.5185273148657,0,20.2791616336668,20.9780098874727
"fo2003",20.1446652981404,20.7500982399919,20.7188223085108,20.3125049040062,20.461025718903,19.9653921853581,20.4066934569228,20.0130288170579,20.2595823788741,20.2791616336668,0,20.8251971394555
"na2003",21.0239824569957,21.32464991812,21.2432730919471,20.959127639816,21.0879980831461,20.8287944679197,21.1113619862698,20.7459741475774,20.9623692082154,20.9780098874727,20.8251971394555,0
