"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.5371390061094,20.691076225514,20.4441809580855,20.5853508423649,19.7661728681226,20.5268123122413,20.1899376820311,20.6222846222565,20.365056831509,20.1559725669942,21.167713880384
"fo2000",20.5371390061094,0,20.6755209458574,20.5498570670766,20.627131087432,19.864086873137,20.626516670601,20.2691979065306,20.7785249407773,20.4714808943854,20.4106898445247,21.1925408658786
"na2000",20.691076225514,20.6755209458574,0,20.6686303599228,20.7510001513578,20.0342196646994,20.7813661921658,20.4085557627341,20.915275163361,20.5875177472447,20.5501396738996,21.2520074945124
"fr2001",20.4441809580855,20.5498570670766,20.6686303599228,0,20.5641155059517,19.7711432372531,20.5437978180938,20.1756210541375,20.646984034228,20.3938247105137,20.2968062820809,21.0855478852189
"fo2001",20.5853508423649,20.627131087432,20.7510001513578,20.5641155059517,0,19.9109047831965,20.6640942616053,20.2582918269764,20.761309852744,20.4870337377124,20.3984711448486,21.2039201354095
"na2001",19.7661728681226,19.864086873137,20.0342196646994,19.7711432372531,19.9109047831965,0,19.81795481727,19.3745718077501,19.9944409044076,19.7395285486826,19.6121669434102,20.6757043424024
"fr2002",20.5268123122413,20.626516670601,20.7813661921658,20.5437978180938,20.6640942616053,19.81795481727,0,20.226384218098,20.7070722914814,20.4430088796806,20.377329844765,21.2746064203458
"fo2002",20.1899376820311,20.2691979065306,20.4085557627341,20.1756210541375,20.2582918269764,19.3745718077501,20.226384218098,0,20.3415827436043,20.0910167026855,19.9882261519486,20.9100206314286
"na2002",20.6222846222565,20.7785249407773,20.915275163361,20.646984034228,20.761309852744,19.9944409044076,20.7070722914814,20.3415827436043,0,20.5887215116819,20.4554375464925,21.310639044287
"fr2003",20.365056831509,20.4714808943854,20.5875177472447,20.3938247105137,20.4870337377124,19.7395285486826,20.4430088796806,20.0910167026855,20.5887215116819,0,20.1176313619961,21.0113594509658
"fo2003",20.1559725669942,20.4106898445247,20.5501396738996,20.2968062820809,20.3984711448486,19.6121669434102,20.377329844765,19.9882261519486,20.4554375464925,20.1176313619961,0,20.9659604126818
"na2003",21.167713880384,21.1925408658786,21.2520074945124,21.0855478852189,21.2039201354095,20.6757043424024,21.2746064203458,20.9100206314286,21.310639044287,21.0113594509658,20.9659604126818,0
