"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,9.13415280824686,9.04617151076086,6.27267376385015,7.55729263040099,8.0408824301178,6.99535584850651,8.63610891975795,9.54460429869273,8.81132825833663,9.7598759514216,9.18146310034201
"fo2000",9.13415280824686,0,10.2154662551177,8.722788811268,8.86556406968327,9.54642164448757,9.22516273456355,8.70069308743599,10.5082389995401,10.2915224925529,9.46143178350797,10.2493473003557
"na2000",9.04617151076086,10.2154662551177,0,8.72850828525804,9.44942541769758,8.01549732343923,9.05173050062071,10.5446765756314,6.45619358922863,9.71864035725717,10.8708481435957,8.54397851839169
"fr2001",6.27267376385015,8.722788811268,8.72850828525804,0,6.78656077198928,7.52327537186074,6.2368421494748,7.87367266804752,9.15691143670582,8.72466651308673,9.44371421129627,9.11353294281531
"fo2001",7.55729263040099,8.86556406968327,9.44942541769758,6.78656077198928,0,8.42500053303172,7.59349508125108,7.93108477303712,9.81534123843663,9.59912787422475,9.26441418186721,9.76081239405811
"na2001",8.0408824301178,9.54642164448757,8.01549732343923,7.52327537186074,8.42500053303172,0,7.98421818096622,9.51602158214345,7.64642079932816,9.07822280550075,10.1147596763255,8.61607201745
"fr2002",6.99535584850651,9.22516273456355,9.05173050062071,6.2368421494748,7.59349508125108,7.98421818096622,0,8.61689688195286,9.38557268868729,8.71456474650587,9.83873114752731,9.14232664303537
"fo2002",8.63610891975795,8.70069308743599,10.5446765756314,7.87367266804752,7.93108477303712,9.51602158214345,8.61689688195286,0,10.9596238025319,10.5653646921439,8.63095125099438,10.7259436166943
"na2002",9.54460429869273,10.5082389995401,6.45619358922863,9.15691143670582,9.81534123843663,7.64642079932816,9.38557268868729,10.9596238025319,0,10.0557214436593,11.2718664308086,8.14286263747733
"fr2003",8.81132825833663,10.2915224925529,9.71864035725717,8.72466651308673,9.59912787422475,9.07822280550075,8.71456474650587,10.5653646921439,10.0557214436593,0,10.6047138998781,9.24768463048724
"fo2003",9.7598759514216,9.46143178350797,10.8708481435957,9.44371421129627,9.26441418186721,10.1147596763255,9.83873114752731,8.63095125099438,11.2718664308086,10.6047138998781,0,10.6713298197612
"na2003",9.18146310034201,10.2493473003557,8.54397851839169,9.11353294281531,9.76081239405811,8.61607201745,9.14232664303537,10.7259436166943,8.14286263747733,9.24768463048724,10.6713298197612,0
