"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,10.3311691373612,11.270142884764,7.79916975863706,8.87143488709968,10.1444475854208,8.86904545014938,9.71041675379761,12.0343143444339,10.9208586023944,11.0487860066609,11.3209944944342
"fo2000",10.3311691373612,0,11.3524354246589,10.0553675882171,9.77722394402944,10.760656194481,10.5781910388027,9.35654172179484,11.7594659440701,11.2494417410526,9.92255343118882,11.0843071901063
"na2000",11.270142884764,11.3524354246589,0,11.2911937085506,11.414472626713,9.85252933145462,11.3346383337631,11.9339628120967,7.61168305673754,11.1297411105188,11.8054750206094,9.64139284160396
"fr2001",7.79916975863706,10.0553675882171,11.2911937085506,0,8.09492185817842,9.78548532451548,8.09636405210951,8.99009169737434,12.0972971233621,11.0048503288859,10.8881582209141,11.5540316705518
"fo2001",8.87143488709968,9.77722394402944,11.414472626713,8.09492185817842,0,10.221618039627,9.18472291777655,8.80513095336441,12.0732328443361,11.2971301865014,10.2666141676136,11.5218883091459
"na2001",10.1444475854208,10.760656194481,9.85252933145462,9.78548532451548,10.221618039627,0,10.1950178321741,10.8631385318533,9.52904570567339,10.8580236065937,11.2676841006684,10.2420039438538
"fr2002",8.86904545014938,10.5781910388027,11.3346383337631,8.09636405210951,9.18472291777655,10.1950178321741,0,9.93879351681467,11.8498525362426,10.8091298553183,11.2485427510852,11.2316389671915
"fo2002",9.71041675379761,9.35654172179484,11.9339628120967,8.99009169737434,8.80513095336441,10.8631385318533,9.93879351681467,0,12.5367217541905,11.826932753716,9.4245296511886,11.9356504444449
"na2002",12.0343143444339,11.7594659440701,7.61168305673754,12.0972971233621,12.0732328443361,9.52904570567339,11.8498525362426,12.5367217541905,0,11.3526433848259,12.2155726572963,9.04794325145461
"fr2003",10.9208586023944,11.2494417410526,11.1297411105188,11.0048503288859,11.2971301865014,10.8580236065937,10.8091298553183,11.826932753716,11.3526433848259,0,11.5426530069898,10.4208787795561
"fo2003",11.0487860066609,9.92255343118882,11.8054750206094,10.8881582209141,10.2666141676136,11.2676841006684,11.2485427510852,9.4245296511886,12.2155726572963,11.5426530069898,0,11.3759937515357
"na2003",11.3209944944342,11.0843071901063,9.64139284160396,11.5540316705518,11.5218883091459,10.2420039438538,11.2316389671915,11.9356504444449,9.04794325145461,10.4208787795561,11.3759937515357,0
