"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,10.0199494461817,9.96214854312553,9.88677771841596,9.98019065035113,9.93011329819076,9.97776149263419,10.1007081137657,10.0837190221092,10.0121934879447,9.93437221954393,10.3120871698964
"fo2000",10.0199494461817,0,10.1524433980093,10.1536872384236,10.2018481508219,10.1649791818501,10.2170463935782,10.3477804889174,10.3666912840735,10.2708594139541,10.2648859514917,10.5600018452215
"na2000",9.96214854312553,10.1524433980093,0,10.0968286304351,10.1578219477742,10.1240418633432,10.1751899813173,10.3075687949689,10.3212492745334,10.2171803614925,10.2093309059135,10.4927834167754
"fr2001",9.88677771841596,10.1536872384236,10.0968286304351,0,10.1101967504433,10.0507650625521,10.117570695665,10.2358619622929,10.2358068085475,10.168380027404,10.1281570532894,10.4410501110517
"fo2001",9.98019065035113,10.2018481508219,10.1578219477742,10.1101967504433,0,10.1389835630621,10.1949033399497,10.3039746390253,10.317339798484,10.2360275788764,10.1994926097271,10.5287404129576
"na2001",9.93011329819076,10.1649791818501,10.1240418633432,10.0507650625521,10.1389835630621,0,10.1100123022835,10.1997815488839,10.2665931059876,10.1820451691858,10.1535176172166,10.5534024837139
"fr2002",9.97776149263419,10.2170463935782,10.1751899813173,10.117570695665,10.1949033399497,10.1100123022835,0,10.2911011294261,10.3000116617362,10.2210604353903,10.217629279186,10.5595341040982
"fo2002",10.1007081137657,10.3477804889174,10.3075687949689,10.2358619622929,10.3039746390253,10.1997815488839,10.2911011294261,0,10.42267063786,10.353654134683,10.3150114951929,10.6848918369367
"na2002",10.0837190221092,10.3666912840735,10.3212492745334,10.2358068085475,10.317339798484,10.2665931059876,10.3000116617362,10.42267063786,0,10.3691582783499,10.3172160222909,10.6501797576183
"fr2003",10.0121934879447,10.2708594139541,10.2171803614925,10.168380027404,10.2360275788764,10.1820451691858,10.2210604353903,10.353654134683,10.3691582783499,0,10.1981539560806,10.5710811906357
"fo2003",9.93437221954393,10.2648859514917,10.2093309059135,10.1281570532894,10.1994926097271,10.1535176172166,10.217629279186,10.3150114951929,10.3172160222909,10.1981539560806,0,10.5282047711416
"na2003",10.3120871698964,10.5600018452215,10.4927834167754,10.4410501110517,10.5287404129576,10.5534024837139,10.5595341040982,10.6848918369367,10.6501797576183,10.5710811906357,10.5282047711416,0
