"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.2266574880742,18.036115190022,12.5384273466205,16.4034861071155,16.4365519698082,13.8715209845464,20.5509872647166,18.9707948631519,17.049355042492,22.2223484262217,18.6535660069012
"fo2000",20.2266574880742,0,21.0645125702773,20.1481636474717,20.376640180168,20.8803256653539,20.2726997920965,20.4130093794415,21.2092973191971,20.7350727574808,20.7205279237772,20.9843794999586
"na2000",18.036115190022,21.0645125702773,0,18.3090812241252,20.2159886887589,15.9534668796436,17.7658847686875,23.44673921345,11.9078998251702,17.0026369855154,22.5246849730598,15.4097118272559
"fr2001",12.5384273466205,20.1481636474717,18.3090812241252,0,15.5535792468282,16.1144340633132,12.995445432109,19.9001331045195,19.3496887716922,17.411318341296,22.3675539565518,19.2636496236159
"fo2001",16.4034861071155,20.376640180168,20.2159886887589,15.5535792468282,0,18.7499149344368,16.7318806234897,19.8438261088362,20.9305504176064,19.6198088915633,21.5607229158619,20.7728987331226
"na2001",16.4365519698082,20.8803256653539,15.9534668796436,16.1144340633132,18.7499149344368,0,16.3536678874535,22.4399747729955,15.1926007177765,17.1803767539109,22.492604455792,16.9654970898612
"fr2002",13.8715209845464,20.2726997920965,17.7658847686875,12.995445432109,16.7318806234897,16.3536678874535,0,20.5845090921401,18.2495358334326,16.8244509057189,22.157661459433,18.2419946443285
"fo2002",20.5509872647166,20.4130093794415,23.44673921345,19.9001331045195,19.8438261088362,22.4399747729955,20.5845090921401,0,24.0366456011937,22.7400809702197,20.1977315708412,23.5490556516671
"na2002",18.9707948631519,21.2092973191971,11.9078998251702,19.3496887716922,20.9305504176064,15.1926007177765,18.2495358334326,24.0366456011937,0,16.8677546959504,22.6782324955932,14.0328781667829
"fr2003",17.049355042492,20.7350727574808,17.0026369855154,17.411318341296,19.6198088915633,17.1803767539109,16.8244509057189,22.7400809702197,16.8677546959504,0,21.8856375205546,16.5874829079028
"fo2003",22.2223484262217,20.7205279237772,22.5246849730598,22.3675539565518,21.5607229158619,22.492604455792,22.157661459433,20.1977315708412,22.6782324955932,21.8856375205546,0,22.0524534830325
"na2003",18.6535660069012,20.9843794999586,15.4097118272559,19.2636496236159,20.7728987331226,16.9654970898612,18.2419946443285,23.5490556516671,14.0328781667829,16.5874829079028,22.0524534830325,0
