"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,20.3654391326875,20.3304855700399,20.2093288408417,20.2106356170263,19.6228425739828,19.9692256417011,19.8026750354674,20.1053025224631,19.9980092460377,19.6509444082966,20.7048087379219
"fo2000",20.3654391326875,0,20.5787791051038,20.5974542485869,20.5426260530497,19.967535836184,20.3360990021603,20.1725324205172,20.5856269304464,20.4116329994486,20.2785059404847,21.0138246745075
"na2000",20.3304855700399,20.5787791051038,0,20.5520794631088,20.4936627560626,19.9724912673911,20.3203866495456,20.139111938086,20.5433006567535,20.3506108005048,20.2262887987312,20.9123000083653
"fr2001",20.2093288408417,20.5974542485869,20.5520794631088,0,20.4460959144242,19.8673665859989,20.2327812972942,20.0571631097516,20.4157526213155,20.2852800186296,20.0858692229721,20.8942358384984
"fo2001",20.2106356170263,20.5426260530497,20.4936627560626,20.4460959144242,0,19.8708214651896,20.2184187654629,20.0108161465797,20.3966149196933,20.2463930474696,20.0615604250726,20.8556802967843
"na2001",19.6228425739828,19.967535836184,19.9724912673911,19.8673665859989,19.8708214651896,0,19.5825077967475,19.346467219289,19.8593506307015,19.6919121816177,19.489872999034,20.5193886664728
"fr2002",19.9692256417011,20.3360990021603,20.3203866495456,20.2327812972942,20.2184187654629,19.5825077967475,0,19.7769996363304,20.1560082020648,20.0125460599986,19.8516531740896,20.7236769195639
"fo2002",19.8026750354674,20.1725324205172,20.139111938086,20.0571631097516,20.0108161465797,19.346467219289,19.7769996363304,0,19.9831079653647,19.8331624596577,19.6422570399111,20.5417571511261
"na2002",20.1053025224631,20.5856269304464,20.5433006567535,20.4157526213155,20.3966149196933,19.8593506307015,20.1560082020648,19.9831079653647,0,20.2241544310131,19.9768496382228,20.8418774000497
"fr2003",19.9980092460377,20.4116329994486,20.3506108005048,20.2852800186296,20.2463930474696,19.6919121816177,20.0125460599986,19.8331624596577,20.2241544310131,0,19.8226104597536,20.6857699256634
"fo2003",19.6509444082966,20.2785059404847,20.2262887987312,20.0858692229721,20.0615604250726,19.489872999034,19.8516531740896,19.6422570399111,19.9768496382228,19.8226104597536,0,20.5434295311315
"na2003",20.7048087379219,21.0138246745075,20.9123000083653,20.8942358384984,20.8556802967843,20.5193886664728,20.7236769195639,20.5417571511261,20.8418774000497,20.6857699256634,20.5434295311315,0
