"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,10.7753922364455,10.6930133823074,10.5585635178169,10.7927043899064,10.8270867174156,10.7406930684228,10.8525377356117,10.7760338172485,10.9311535867056,10.8637883843393,10.6749889542119
"fo2000",10.7753922364455,0,10.8149252430104,10.749364797046,10.9484182577943,10.942274466401,10.90104951409,11.0063715267161,11.0053029558753,11.125200431783,11.1458511910641,10.8837453446889
"na2000",10.6930133823074,10.8149252430104,0,10.6641085870762,10.8795179697113,10.8836878656664,10.8387330574786,10.9438970181437,10.9351673950844,11.0494787191432,11.069224884305,10.788389651975
"fr2001",10.5585635178169,10.749364797046,10.6641085870762,0,10.7632977101867,10.7389036528328,10.7094211708373,10.8083141509671,10.7739623124112,10.935554441301,10.9197913088837,10.6535436238489
"fo2001",10.7927043899064,10.9484182577943,10.8795179697113,10.7632977101867,0,10.9789046478418,10.9246319435231,11.0196845314834,11.0004465579615,11.1442843827436,11.1366893418812,10.9057837448408
"na2001",10.8270867174156,10.942274466401,10.8836878656664,10.7389036528328,10.9789046478418,0,10.9078372694753,10.9705953774255,11.0078537535848,11.1644743458036,11.1797022236743,10.943542639883
"fr2002",10.7406930684228,10.90104951409,10.8387330574786,10.7094211708373,10.9246319435231,10.9078372694753,0,10.9564279517232,10.9235527517351,11.0809300611045,11.0940802801789,10.8686217785125
"fo2002",10.8525377356117,11.0063715267161,10.9438970181437,10.8083141509671,11.0196845314834,10.9705953774255,10.9564279517232,0,11.0339097832306,11.1989389956121,11.1922579806329,10.9665336595403
"na2002",10.7760338172485,11.0053029558753,10.9351673950844,10.7739623124112,11.0004465579615,11.0078537535848,10.9235527517351,11.0339097832306,0,11.1689278416577,11.1291266105979,10.9031883234661
"fr2003",10.9311535867056,11.125200431783,11.0494787191432,10.935554441301,11.1442843827436,11.1644743458036,11.0809300611045,11.1989389956121,11.1689278416577,0,11.2435273020825,11.0481726190898
"fo2003",10.8637883843393,11.1458511910641,11.069224884305,10.9197913088837,11.1366893418812,11.1797022236743,11.0940802801789,11.1922579806329,11.1291266105979,11.2435273020825,0,11.0147382061509
"na2003",10.6749889542119,10.8837453446889,10.788389651975,10.6535436238489,10.9057837448408,10.943542639883,10.8686217785125,10.9665336595403,10.9031883234661,11.0481726190898,11.0147382061509,0
