"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,8.11882440476753,7.98862082328463,5.6495550228652,6.89776105418991,7.45212395786346,6.26191628060425,7.99165894078155,8.44960204655444,7.65990966146443,8.94170405004256,8.12889259530772
"fo2000",8.11882440476753,0,8.74609324829486,8.08162923254697,8.12231990031211,8.77376776811707,8.20615386079133,7.86345774950123,8.88882900033714,8.64160484211065,8.31872929215324,8.64046948539906
"na2000",7.98862082328463,8.74609324829486,0,8.08097923381211,8.6117217312949,7.60065765422238,7.98861345620794,9.30361717891878,5.85778997454809,8.02837133712444,9.37915213265779,7.27542985528829
"fr2001",5.6495550228652,8.08162923254697,8.08097923381211,0,6.55681874745336,7.28948798373888,5.89730726582891,7.73233268514306,8.57809294829314,7.78333767030631,8.98472078250853,8.34296719144902
"fo2001",6.89776105418991,8.12231990031211,8.6117217312949,6.55681874745336,0,8.11466086237024,7.10474518212816,7.72864317560321,8.97731695320574,8.43600582244662,8.70242598964117,8.74594789736366
"na2001",7.45212395786346,8.77376776811707,7.60065765422238,7.28948798373888,8.11466086237024,0,7.49574130179958,9.0388034279746,7.29997917786743,8.13090737393976,9.44584965517389,7.93168494326973
"fr2002",6.26191628060425,8.20615386079133,7.98861345620794,5.89730726582891,7.10474518212816,7.49574130179958,0,8.03029087750942,8.23792568179,7.62157323573379,8.97725837889104,8.0414061208621
"fo2002",7.99165894078155,7.86345774950123,9.30361717891878,7.73233268514306,7.72864317560321,9.0388034279746,8.03029087750942,0,9.57024881942698,9.1093868465452,7.99388747644412,9.28574693648544
"na2002",8.44960204655444,8.88882900033714,5.85778997454809,8.57809294829314,8.97731695320574,7.29997917786743,8.23792568179,9.57024881942698,0,8.09227569516658,9.52359446446395,6.75338852468407
"fr2003",7.65990966146443,8.64160484211065,8.02837133712444,7.78333767030631,8.43600582244662,8.13090737393976,7.62157323573379,9.1093868465452,8.09227569516658,0,9.14656378441163,7.7425751482254
"fo2003",8.94170405004256,8.31872929215324,9.37915213265779,8.98472078250853,8.70242598964117,9.44584965517389,8.97725837889104,7.99388747644412,9.52359446446395,9.14656378441163,0,9.12925214226621
"na2003",8.12889259530772,8.64046948539906,7.27542985528829,8.34296719144902,8.74594789736366,7.93168494326973,8.0414061208621,9.28574693648544,6.75338852468407,7.7425751482254,9.12925214226621,0
