"","fr2000","fo2000","na2000","fr2001","fo2001","na2001","fr2002","fo2002","na2002","fr2003","fo2003","na2003"
"fr2000",0,11.1119257086999,11.1083562901745,10.974025974026,11.0752164502165,10.8747086247086,10.8780303030303,11.0474308300395,10.9901051329623,11.1967676767677,11.1450980392157,11.4228395061728
"fo2000",11.1119257086999,0,11.2321603128055,11.1808755760369,11.2321428571429,11.0366004962779,11.0637096774194,11.226507713885,11.2277814351547,11.4021505376344,11.4345351043643,11.6149940262843
"na2000",11.1083562901745,11.2321603128055,0,11.1715367965368,11.241341991342,11.0547785547786,11.0757575757576,11.2397891963109,11.2300556586271,11.3991919191919,11.4342245989305,11.5881032547699
"fr2001",10.974025974026,11.1808755760369,11.1715367965368,0,11.140943877551,10.9271978021978,10.9598214285714,11.1187888198758,11.0849125364431,11.2988095238095,11.2960084033613,11.4781746031746
"fo2001",11.0752164502165,11.2321428571429,11.241341991342,11.140943877551,0,11.0206043956044,11.0339285714286,11.1863354037267,11.1705539358601,11.3661904761905,11.3714285714286,11.5777116402116
"na2001",10.8747086247086,11.0366004962779,11.0547785547786,10.9271978021978,11.0206043956044,0,10.8182692307692,10.9372909698997,10.9862637362637,11.1776923076923,11.1830316742081,11.4576210826211
"fr2002",10.8780303030303,11.0637096774194,11.0757575757576,10.9598214285714,11.0339285714286,10.8182692307692,0,10.9913043478261,10.9642857142857,11.1673333333333,11.1894117647059,11.4203703703704
"fo2002",11.0474308300395,11.226507713885,11.2397891963109,11.1187888198758,11.1863354037267,10.9372909698997,10.9913043478261,0,11.1357586512866,11.3402898550725,11.3401534526854,11.5821256038647
"na2002",10.9901051329623,11.2277814351547,11.2300556586271,11.0849125364431,11.1705539358601,10.9862637362637,10.9642857142857,11.1357586512866,0,11.3213605442177,11.2979591836735,11.5137944066515
"fr2003",11.1967676767677,11.4021505376344,11.3991919191919,11.2988095238095,11.3661904761905,11.1776923076923,11.1673333333333,11.3402898550725,11.3213605442177,0,11.4550588235294,11.7107407407407
"fo2003",11.1450980392157,11.4345351043643,11.4342245989305,11.2960084033613,11.3714285714286,11.1830316742081,11.1894117647059,11.3401534526854,11.2979591836735,11.4550588235294,0,11.7123093681917
"na2003",11.4228395061728,11.6149940262843,11.5881032547699,11.4781746031746,11.5777116402116,11.4576210826211,11.4203703703704,11.5821256038647,11.5137944066515,11.7107407407407,11.7123093681917,0
